point,where,date,avg_temp,rain
403,송파,2022/04/01,10.3,0
403,송파,2022/04/02,9.3,0
403,송파,2022/04/03,10.6,0
403,송파,2022/04/04,11.2,0
403,송파,2022/04/05,11.7,0
403,송파,2022/04/06,12.6,0
403,송파,2022/04/07,11.7,0
403,송파,2022/04/08,14.1,0
403,송파,2022/04/09,18.5,0
403,송파,2022/04/10,19,0
403,송파,2022/04/11,20.4,0
403,송파,2022/04/12,19.8,0
403,송파,2022/04/13,12.1,7.5
403,송파,2022/04/14,12.2,0
403,송파,2022/04/15,13.2,0
403,송파,2022/04/16,13.4,0
403,송파,2022/04/17,14.1,0
403,송파,2022/04/18,15.6,0
403,송파,2022/04/19,15.7,0
403,송파,2022/04/20,16.4,0
403,송파,2022/04/21,16.7,0
403,송파,2022/04/22,15.7,0
403,송파,2022/04/23,17.9,0
403,송파,2022/04/24,18.8,0
403,송파,2022/04/25,20,0.5
403,송파,2022/04/26,21.5,4
403,송파,2022/04/27,17.9,0
403,송파,2022/04/28,18.2,0
403,송파,2022/04/29,13.5,15.5
403,송파,2022/04/30,13.5,0
403,송파,2022/05/01,14,0
403,송파,2022/05/02,14.3,0
403,송파,2022/05/03,15.4,0
403,송파,2022/05/04,18.6,0
403,송파,2022/05/05,19.5,0
403,송파,2022/05/06,19.9,0
403,송파,2022/05/07,18.6,0
403,송파,2022/05/08,15.6,2.5
403,송파,2022/05/09,18.2,0
403,송파,2022/05/10,20.2,0
403,송파,2022/05/11,20.1,0
403,송파,2022/05/12,21.3,0
403,송파,2022/05/13,19.8,0
403,송파,2022/05/14,16.4,0
403,송파,2022/05/15,16.3,0
403,송파,2022/05/16,17.8,0
403,송파,2022/05/17,20.2,0
403,송파,2022/05/18,20.8,1
403,송파,2022/05/19,20.3,0
403,송파,2022/05/20,21,0
403,송파,2022/05/21,20.1,0
403,송파,2022/05/22,20.4,0
403,송파,2022/05/23,22.8,0
403,송파,2022/05/24,23.4,0
403,송파,2022/05/25,21.5,6
403,송파,2022/05/26,19.1,0
403,송파,2022/05/27,19.9,0
403,송파,2022/05/28,22.7,0
403,송파,2022/05/29,23.1,0
403,송파,2022/05/30,21.3,0
403,송파,2022/05/31,21.4,0
403,송파,2022/06/01,22.8,0
403,송파,2022/06/02,21.7,0
403,송파,2022/06/03,24.3,0
403,송파,2022/06/04,25.5,0
403,송파,2022/06/05,22,0
403,송파,2022/06/06,19.3,3
403,송파,2022/06/07,19.9,0
403,송파,2022/06/08,21.1,0
403,송파,2022/06/09,20.9,0.5
403,송파,2022/06/10,21.3,0
403,송파,2022/06/11,24.3,0
403,송파,2022/06/12,24.4,0
403,송파,2022/06/13,23.1,17
403,송파,2022/06/14,21.7,0
403,송파,2022/06/15,17.7,18.5
403,송파,2022/06/16,20.7,5
403,송파,2022/06/17,22.8,0
403,송파,2022/06/18,23.6,0
403,송파,2022/06/19,23.7,0
403,송파,2022/06/20,25.5,0
403,송파,2022/06/21,26.9,0
403,송파,2022/06/22,26.1,0
403,송파,2022/06/23,24.8,91
403,송파,2022/06/24,23.4,18
403,송파,2022/06/25,26.7,0
403,송파,2022/06/26,27.2,0
403,송파,2022/06/27,27.4,8
403,송파,2022/06/28,27.9,2.5
403,송파,2022/06/29,25.7,43
403,송파,2022/06/30,22.2,210.5
403,송파,2022/07/01,27.5,0
403,송파,2022/07/02,29.4,0
403,송파,2022/07/03,29.6,0
403,송파,2022/07/04,29.8,1
403,송파,2022/07/05,29.3,0
403,송파,2022/07/06,29.7,17
403,송파,2022/07/07,29,1
403,송파,2022/07/08,26.9,0
403,송파,2022/07/09,27.5,0
403,송파,2022/07/10,29.9,0
403,송파,2022/07/11,27.3,0
403,송파,2022/07/12,27.6,0
403,송파,2022/07/13,24.9,141
403,송파,2022/07/14,25.9,0
403,송파,2022/07/15,26.4,0
403,송파,2022/07/16,24.8,11
403,송파,2022/07/17,26,0
403,송파,2022/07/18,26.9,0
403,송파,2022/07/19,27.5,2.5
403,송파,2022/07/20,27.5,1
403,송파,2022/07/21,23.3,19.5
403,송파,2022/07/22,24.8,22.5
403,송파,2022/07/23,24.9,18
403,송파,2022/07/24,25.7,3
403,송파,2022/07/25,28.1,0
403,송파,2022/07/26,29.5,0
403,송파,2022/07/27,29.8,0
403,송파,2022/07/28,29.8,0
403,송파,2022/07/29,31.2,0
403,송파,2022/07/30,31.2,0
403,송파,2022/07/31,27.4,44
403,송파,2022/08/01,29.1,26.5
403,송파,2022/08/02,27.7,9.5
403,송파,2022/08/03,28.1,59
403,송파,2022/08/04,29.4,0
403,송파,2022/08/05,29.6,0
403,송파,2022/08/06,29.2,8.5
403,송파,2022/08/07,29.5,0.5
403,송파,2022/08/08,27.2,307.5
403,송파,2022/08/09,25.4,114.5
403,송파,2022/08/10,24.4,12.5
403,송파,2022/08/11,25,46
403,송파,2022/08/12,27.7,0
403,송파,2022/08/13,26.2,2
403,송파,2022/08/14,27.5,1.5
403,송파,2022/08/15,28.9,1.5
403,송파,2022/08/16,27.3,0
403,송파,2022/08/17,26.6,0
403,송파,2022/08/18,26.5,0
403,송파,2022/08/19,26.3,49
403,송파,2022/08/20,29,0
403,송파,2022/08/21,28.7,0
403,송파,2022/08/22,27.5,2
403,송파,2022/08/23,25.6,3
403,송파,2022/08/24,25.3,0
403,송파,2022/08/25,22.9,1.5
403,송파,2022/08/26,24.3,0
403,송파,2022/08/27,22.2,1.5
403,송파,2022/08/28,22.9,0
403,송파,2022/08/29,21.4,3
403,송파,2022/08/30,18.9,45
403,송파,2022/08/31,21.7,0
403,송파,2022/09/01,24.3,0
403,송파,2022/09/02,25.2,0
403,송파,2022/09/03,24.5,0
403,송파,2022/09/04,23.4,18
403,송파,2022/09/05,19.2,181
403,송파,2022/09/06,21.2,45.5
403,송파,2022/09/07,23.3,0
403,송파,2022/09/08,23.3,0
403,송파,2022/09/09,24.9,0
403,송파,2022/09/10,24.1,0
403,송파,2022/09/11,23.4,0
403,송파,2022/09/12,24.2,0
403,송파,2022/09/13,24.5,0
403,송파,2022/09/14,25.4,0
403,송파,2022/09/15,26.1,0
403,송파,2022/09/16,26.6,21.5
403,송파,2022/09/17,26.1,9.5
403,송파,2022/09/18,27.2,0
403,송파,2022/09/19,24.5,0
403,송파,2022/09/20,20.5,0
403,송파,2022/09/21,19.8,0
403,송파,2022/09/22,20.4,0
403,송파,2022/09/23,18.1,2.5
403,송파,2022/09/24,19.1,0
403,송파,2022/09/25,20,0
403,송파,2022/09/26,20.5,0
403,송파,2022/09/27,20.6,0
403,송파,2022/09/28,20.5,0
403,송파,2022/09/29,20.5,0
403,송파,2022/09/30,21.2,0
403,송파,2022/10/01,21.7,0
403,송파,2022/10/02,19.9,9.5
403,송파,2022/10/03,22,56.5
403,송파,2022/10/04,18.5,13.5
403,송파,2022/10/05,17.1,0
403,송파,2022/10/06,16.5,0
403,송파,2022/10/07,15.5,0
403,송파,2022/10/08,16.4,0
403,송파,2022/10/09,13.7,16
403,송파,2022/10/10,10.4,2.5
403,송파,2022/10/11,12,0
403,송파,2022/10/12,14.2,0
403,송파,2022/10/13,16.8,0
403,송파,2022/10/14,17.9,0
403,송파,2022/10/15,19,0
403,송파,2022/10/16,18,0
403,송파,2022/10/17,12,0
403,송파,2022/10/18,10.8,0
403,송파,2022/10/19,11.4,0
403,송파,2022/10/20,13.3,0
403,송파,2022/10/21,15.1,0
403,송파,2022/10/22,15.6,0
403,송파,2022/10/23,14.8,0
403,송파,2022/10/24,11.7,0
403,송파,2022/10/25,12.4,0
403,송파,2022/10/26,13.4,0
403,송파,2022/10/27,14.5,0
403,송파,2022/10/28,14.7,0
403,송파,2022/10/29,15.4,0
403,송파,2022/10/30,15.7,0
403,송파,2022/10/31,15.6,0
403,송파,2022/11/01,14.5,0
403,송파,2022/11/02,12.5,0
403,송파,2022/11/03,10.3,0
403,송파,2022/11/04,6,0
403,송파,2022/11/05,8,0
403,송파,2022/11/06,10.3,0
403,송파,2022/11/07,12,0
403,송파,2022/11/08,13.7,0
403,송파,2022/11/09,12.5,0
403,송파,2022/11/10,14.2,0
403,송파,2022/11/11,16.4,0
403,송파,2022/11/12,16.6,35.5
403,송파,2022/11/13,11.2,0
403,송파,2022/11/14,10.6,0
403,송파,2022/11/15,9.1,4.5
403,송파,2022/11/16,9.4,0
403,송파,2022/11/17,11.1,0
403,송파,2022/11/18,11.9,0
403,송파,2022/11/19,13.6,0
403,송파,2022/11/20,14.5,0
403,송파,2022/11/21,13,0
403,송파,2022/11/22,11.4,0
403,송파,2022/11/23,12.1,0
403,송파,2022/11/24,10.8,0
403,송파,2022/11/25,12.8,1.5
403,송파,2022/11/26,8,0
403,송파,2022/11/27,6.8,0
403,송파,2022/11/28,12.7,19
403,송파,2022/11/29,7.6,3.5
403,송파,2022/11/30,-4.7,0
403,송파,2022/12/01,-4,0
403,송파,2022/12/02,-1.3,0
403,송파,2022/12/03,3.1,0
403,송파,2022/12/04,-2.1,0
403,송파,2022/12/05,-1.6,0
403,송파,2022/12/06,1.5,0
403,송파,2022/12/07,5.9,0
403,송파,2022/12/08,4.9,0
403,송파,2022/12/09,5.4,0
403,송파,2022/12/10,3.5,0
403,송파,2022/12/11,3.3,0
403,송파,2022/12/12,2.9,2
403,송파,2022/12/13,0.8,0
403,송파,2022/12/14,-7.2,0
403,송파,2022/12/15,-3.5,0
403,송파,2022/12/16,-4.8,0
403,송파,2022/12/17,-6.1,0
403,송파,2022/12/18,-8,0
403,송파,2022/12/19,-5.3,0
403,송파,2022/12/20,-2.1,0
403,송파,2022/12/21,0.4,2.5
403,송파,2022/12/22,-7.2,0
403,송파,2022/12/23,-11.1,0
403,송파,2022/12/24,-7.5,0
403,송파,2022/12/25,-3.9,0
403,송파,2022/12/26,-2.9,0
403,송파,2022/12/27,-1.1,0
403,송파,2022/12/28,-1.9,0
403,송파,2022/12/29,-1.7,0
403,송파,2022/12/30,-0.6,0
403,송파,2022/12/31,-0.3,0
403,송파,2023/01/01,1,0
403,송파,2023/01/02,-2.9,0
403,송파,2023/01/03,-3,0
403,송파,2023/01/04,-0.7,0
403,송파,2023/01/05,-0.4,0
403,송파,2023/01/06,1.2,2.5
403,송파,2023/01/07,2.7,0
403,송파,2023/01/08,1.7,0
403,송파,2023/01/09,3.8,0
403,송파,2023/01/10,3.1,0
403,송파,2023/01/11,3.7,0
403,송파,2023/01/12,6.2,0
403,송파,2023/01/13,7.3,31.5
403,송파,2023/01/14,7,2.5
403,송파,2023/01/15,0.6,3
403,송파,2023/01/16,-3.3,0
403,송파,2023/01/17,-2.4,0
403,송파,2023/01/18,-0.4,0
403,송파,2023/01/19,0.9,1
403,송파,2023/01/20,-2.1,0
403,송파,2023/01/21,-3.1,0
403,송파,2023/01/22,0.1,0
403,송파,2023/01/23,0.2,0
403,송파,2023/01/24,-13.7,0
403,송파,2023/01/25,-10.3,0
403,송파,2023/01/26,-5.5,0
403,송파,2023/01/27,-6.3,0
403,송파,2023/01/28,-4.8,0
403,송파,2023/01/29,-0.6,0
403,송파,2023/01/30,0.5,0
403,송파,2023/01/31,3.5,0
403,송파,2023/02/01,1.9,0
403,송파,2023/02/02,-1.1,0
403,송파,2023/02/03,-0.2,0
403,송파,2023/02/04,1.3,0
403,송파,2023/02/05,2.5,0
403,송파,2023/02/06,3.9,0
403,송파,2023/02/07,4.5,0
403,송파,2023/02/08,3.8,0
403,송파,2023/02/09,4.7,0
403,송파,2023/02/10,4.7,0
403,송파,2023/02/11,4.1,0
403,송파,2023/02/12,4.8,0
403,송파,2023/02/13,6.9,0
403,송파,2023/02/14,3,0
403,송파,2023/02/15,4,0
403,송파,2023/02/16,3.4,0
403,송파,2023/02/17,4.6,0
403,송파,2023/02/18,6.6,0
403,송파,2023/02/19,4.3,0
403,송파,2023/02/20,0.5,0
403,송파,2023/02/21,0.1,0
403,송파,2023/02/22,2.4,0
403,송파,2023/02/23,4.4,0
403,송파,2023/02/24,4.4,0
403,송파,2023/02/25,2.1,0
403,송파,2023/02/26,3.7,0
403,송파,2023/02/27,5.6,0
403,송파,2023/02/28,5.9,0
403,송파,2023/03/01,6.7,0
403,송파,2023/03/02,2.7,0
403,송파,2023/03/03,5.5,0
403,송파,2023/03/04,8.4,0
403,송파,2023/03/05,9.1,0
403,송파,2023/03/06,10,0
403,송파,2023/03/07,12.5,0
403,송파,2023/03/08,13.9,0
403,송파,2023/03/09,11.7,3
403,송파,2023/03/10,14.5,0
403,송파,2023/03/11,15.9,0
403,송파,2023/03/12,6.9,4.5
403,송파,2023/03/13,3.5,0
403,송파,2023/03/14,10,0
403,송파,2023/03/15,9.9,0
403,송파,2023/03/16,6,0
403,송파,2023/03/17,8,0
403,송파,2023/03/18,9.1,0
403,송파,2023/03/19,8.9,0
403,송파,2023/03/20,10.6,0
403,송파,2023/03/21,13.7,0
403,송파,2023/03/22,17.4,0
403,송파,2023/03/23,18,0
403,송파,2023/03/24,13.8,0
403,송파,2023/03/25,13.2,0
403,송파,2023/03/26,10.4,0
403,송파,2023/03/27,8.6,0
403,송파,2023/03/28,10.2,0
403,송파,2023/03/29,13,0
403,송파,2023/03/30,14.2,0
403,송파,2023/03/31,16.3,0
403,송파,2023/04/01,18.4,0
403,송파,2023/04/02,19.6,0
403,송파,2023/04/03,19.7,0
403,송파,2023/04/04,17.9,8.5
403,송파,2023/04/05,12.8,42.5
403,송파,2023/04/06,9.5,2.5
403,송파,2023/04/07,9.7,0
403,송파,2023/04/08,9.7,0
403,송파,2023/04/09,11.6,0
403,송파,2023/04/10,14.1,0
403,송파,2023/04/11,14,2
403,송파,2023/04/12,11.4,0
403,송파,2023/04/13,13.2,0
403,송파,2023/04/14,16.9,0
403,송파,2023/04/15,14,1.5
403,송파,2023/04/16,11.9,0
403,송파,2023/04/17,14.3,0
403,송파,2023/04/18,14.1,2
403,송파,2023/04/19,19.5,0
403,송파,2023/04/20,17,0
403,송파,2023/04/21,17.6,0
403,송파,2023/04/22,17.8,0
403,송파,2023/04/23,16.9,0
403,송파,2023/04/24,16.5,0
403,송파,2023/04/25,11.4,0
403,송파,2023/04/26,10.4,0
403,송파,2023/04/27,14,0
403,송파,2023/04/28,16.6,1
403,송파,2023/04/29,13.7,27.5
403,송파,2023/04/30,13.8,0.5
403,송파,2023/05/01,15.5,0
403,송파,2023/05/02,17.7,0
403,송파,2023/05/03,20.1,0
403,송파,2023/05/04,22,0
403,송파,2023/05/05,19.1,16.5
403,송파,2023/05/06,13.2,53.5
403,송파,2023/05/07,14.9,0
403,송파,2023/05/08,15.8,0
403,송파,2023/05/09,18.1,0
403,송파,2023/05/10,19.5,0
403,송파,2023/05/11,20.5,0
403,송파,2023/05/12,19.5,0
403,송파,2023/05/13,18.6,0
403,송파,2023/05/14,19.3,0
403,송파,2023/05/15,21.5,0
403,송파,2023/05/16,24.8,0
403,송파,2023/05/17,24,0
403,송파,2023/05/18,21.7,4
403,송파,2023/05/19,22.7,0
403,송파,2023/05/20,21.6,0
403,송파,2023/05/21,18.6,0
403,송파,2023/05/22,20.1,9.5
403,송파,2023/05/23,20.9,0
403,송파,2023/05/24,21.3,0
403,송파,2023/05/25,22,0
403,송파,2023/05/26,21.9,0.5
403,송파,2023/05/27,19.4,26
403,송파,2023/05/28,19.6,45
403,송파,2023/05/29,23.4,5.5
403,송파,2023/05/30,24.3,0
403,송파,2023/05/31,23.6,0
403,송파,2023/06/01,23.6,0
403,송파,2023/06/02,21.4,0
403,송파,2023/06/03,22.9,0
403,송파,2023/06/04,22.6,0
403,송파,2023/06/05,22.2,0
403,송파,2023/06/06,21,0
403,송파,2023/06/07,21.9,0
403,송파,2023/06/08,21.4,0
403,송파,2023/06/09,23.6,2.5
403,송파,2023/06/10,23.7,0
403,송파,2023/06/11,22.6,14
403,송파,2023/06/12,23.3,0
403,송파,2023/06/13,23.2,0
403,송파,2023/06/14,22.1,0
403,송파,2023/06/15,23.5,0
403,송파,2023/06/16,24.5,0
403,송파,2023/06/17,25.6,0
403,송파,2023/06/18,27,0
403,송파,2023/06/19,28.8,0
403,송파,2023/06/20,25.2,9
403,송파,2023/06/21,20.6,38.5
403,송파,2023/06/22,22.7,0
403,송파,2023/06/23,24.9,0
403,송파,2023/06/24,27.2,0
403,송파,2023/06/25,28.4,0
403,송파,2023/06/26,24.5,39
403,송파,2023/06/27,26.1,3
403,송파,2023/06/28,26.7,0
403,송파,2023/06/29,24.6,51
403,송파,2023/06/30,26.1,0.5
403,송파,2023/07/01,28.5,0
403,송파,2023/07/02,27.5,0
403,송파,2023/07/03,29.2,0
403,송파,2023/07/04,26.4,49
403,송파,2023/07/05,24.8,14.5
403,송파,2023/07/06,28.5,0
403,송파,2023/07/07,26.9,0
403,송파,2023/07/08,26.2,0
403,송파,2023/07/09,25.3,18
403,송파,2023/07/10,27.1,5.5
403,송파,2023/07/11,23.4,105
403,송파,2023/07/12,26.4,0
403,송파,2023/07/13,25.5,83.5
403,송파,2023/07/14,25.1,79
403,송파,2023/07/15,25.2,1
403,송파,2023/07/16,25.2,8
403,송파,2023/07/17,25.8,1
403,송파,2023/07/18,25.1,25
403,송파,2023/07/19,27.8,0
403,송파,2023/07/20,28.9,0
403,송파,2023/07/21,30.2,0
403,송파,2023/07/22,28.4,7.5
403,송파,2023/07/23,25.4,34
403,송파,2023/07/24,27.7,3
403,송파,2023/07/25,28.6,0
403,송파,2023/07/26,27.8,3
403,송파,2023/07/27,28.7,0
403,송파,2023/07/28,30,0
403,송파,2023/07/29,29.7,0
403,송파,2023/07/30,29.4,0
403,송파,2023/07/31,30,0.5
403,송파,2023/08/01,30.7,0
403,송파,2023/08/02,30.7,0
403,송파,2023/08/03,30.3,0
403,송파,2023/08/04,30.6,0
403,송파,2023/08/05,30.8,0
403,송파,2023/08/06,30.8,1.5
403,송파,2023/08/07,31.2,0
403,송파,2023/08/08,31.2,0
403,송파,2023/08/09,28.2,0.5
403,송파,2023/08/10,22.5,84.5
403,송파,2023/08/11,24.8,22.5
403,송파,2023/08/12,23.8,2
403,송파,2023/08/13,27.7,0
403,송파,2023/08/14,29,0
403,송파,2023/08/15,28.9,0
403,송파,2023/08/16,28,0
403,송파,2023/08/17,29.1,0
403,송파,2023/08/18,29.7,5.5
403,송파,2023/08/19,30,0
403,송파,2023/08/20,29.5,0
403,송파,2023/08/21,30.2,0
403,송파,2023/08/22,27.9,19
403,송파,2023/08/23,25.5,29
403,송파,2023/08/24,25.1,3
403,송파,2023/08/25,26.9,1.5
403,송파,2023/08/26,27.1,0
403,송파,2023/08/27,26.3,0
403,송파,2023/08/28,23.8,11.5
403,송파,2023/08/29,24.6,25.5
403,송파,2023/08/30,22.9,10.5
403,송파,2023/08/31,24.4,0
403,송파,2023/09/01,25,0
403,송파,2023/09/02,25.5,0
403,송파,2023/09/03,24.9,10
403,송파,2023/09/04,27.1,1
403,송파,2023/09/05,27.8,6
403,송파,2023/09/06,27.8,0
403,송파,2023/09/07,26.7,0
403,송파,2023/09/08,25.6,0
403,송파,2023/09/09,26.5,0
403,송파,2023/09/10,26.6,0
403,송파,2023/09/11,26.6,0
403,송파,2023/09/12,26.5,0
403,송파,2023/09/13,22.3,29
403,송파,2023/09/14,23.6,0
403,송파,2023/09/15,22.4,4.5
403,송파,2023/09/16,23.6,12
403,송파,2023/09/17,25.1,0
403,송파,2023/09/18,25.7,0
403,송파,2023/09/19,24.9,0
403,송파,2023/09/20,21.1,28.5
403,송파,2023/09/21,20.8,0
403,송파,2023/09/22,20.9,0
403,송파,2023/09/23,21.9,0
403,송파,2023/09/24,22,0
403,송파,2023/09/25,21.5,2
403,송파,2023/09/26,20.4,20.5
403,송파,2023/09/27,21.5,10
403,송파,2023/09/28,22.7,0
403,송파,2023/09/29,22,0
403,송파,2023/09/30,20.1,1.5
403,송파,2023/10/01,19.6,0
403,송파,2023/10/02,19.1,0
403,송파,2023/10/03,18.1,0
403,송파,2023/10/04,18.1,18.5
403,송파,2023/10/05,15.6,0
403,송파,2023/10/06,16.1,0
403,송파,2023/10/07,17.4,0
403,송파,2023/10/08,17.9,0
403,송파,2023/10/09,18,0
403,송파,2023/10/10,18,0
403,송파,2023/10/11,18.5,0
403,송파,2023/10/12,18.5,0
403,송파,2023/10/13,18.2,0
403,송파,2023/10/14,15.6,3
403,송파,2023/10/15,16.7,0
403,송파,2023/10/16,16.2,0
403,송파,2023/10/17,15,0
403,송파,2023/10/18,16,0
403,송파,2023/10/19,16.8,13.5
403,송파,2023/10/20,12.6,0
403,송파,2023/10/21,11.6,0.5
403,송파,2023/10/22,13.4,0
403,송파,2023/10/23,15.7,0
403,송파,2023/10/24,15.9,0
403,송파,2023/10/25,17.3,0
403,송파,2023/10/26,17.6,0
403,송파,2023/10/27,16.6,0
403,송파,2023/10/28,14.9,0
403,송파,2023/10/29,15.7,0
403,송파,2023/10/30,15.5,0
403,송파,2023/10/31,16.8,0
437,광명,2022/04/01,10,0
437,광명,2022/04/02,8.1,0
437,광명,2022/04/03,10.1,0
437,광명,2022/04/04,10.6,0
437,광명,2022/04/05,10.7,0
437,광명,2022/04/06,12.1,0
437,광명,2022/04/07,10.9,0
437,광명,2022/04/08,13.7,0
437,광명,2022/04/09,18.1,0
437,광명,2022/04/10,18.8,0
437,광명,2022/04/11,20,0
437,광명,2022/04/12,18,0
437,광명,2022/04/13,12.4,3.5
437,광명,2022/04/14,12.5,0
437,광명,2022/04/15,13.5,0
437,광명,2022/04/16,12.8,0
437,광명,2022/04/17,13.2,0
437,광명,2022/04/18,14.3,0
437,광명,2022/04/19,14.4,0
437,광명,2022/04/20,15.2,0
437,광명,2022/04/21,16.3,0
437,광명,2022/04/22,14.3,0
437,광명,2022/04/23,17,0
437,광명,2022/04/24,17.7,0
437,광명,2022/04/25,19.9,0
437,광명,2022/04/26,21.3,2
437,광명,2022/04/27,17.3,0
437,광명,2022/04/28,17.6,0
437,광명,2022/04/29,13.7,14
437,광명,2022/04/30,13.1,0
437,광명,2022/05/01,13.3,0
437,광명,2022/05/02,14,0
437,광명,2022/05/03,14.4,0
437,광명,2022/05/04,18.2,0
437,광명,2022/05/05,18.7,0
437,광명,2022/05/06,19.7,0
437,광명,2022/05/07,18.4,0
437,광명,2022/05/08,15.8,1.5
437,광명,2022/05/09,18.1,0
437,광명,2022/05/10,20.1,0
437,광명,2022/05/11,19.2,0
437,광명,2022/05/12,20.7,0
437,광명,2022/05/13,19.6,0
437,광명,2022/05/14,16,0
437,광명,2022/05/15,16.3,0
437,광명,2022/05/16,17,0
437,광명,2022/05/17,19.5,0
437,광명,2022/05/18,20.1,1.5
437,광명,2022/05/19,19.4,0
437,광명,2022/05/20,20.2,0
437,광명,2022/05/21,19.2,0
437,광명,2022/05/22,19,0
437,광명,2022/05/23,21.8,0
437,광명,2022/05/24,22.4,0
437,광명,2022/05/25,20.5,3
437,광명,2022/05/26,18.3,0
437,광명,2022/05/27,19.4,0
437,광명,2022/05/28,22.2,0
437,광명,2022/05/29,22.2,0
437,광명,2022/05/30,20.7,0
437,광명,2022/05/31,20.6,0
437,광명,2022/06/01,22.4,0
437,광명,2022/06/02,20.8,0
437,광명,2022/06/03,23.6,0
437,광명,2022/06/04,24.8,0
437,광명,2022/06/05,22.8,0
437,광명,2022/06/06,19.5,5.5
437,광명,2022/06/07,20.5,0
437,광명,2022/06/08,20.7,0
437,광명,2022/06/09,21.2,0
437,광명,2022/06/10,21.4,0.5
437,광명,2022/06/11,24.8,0.5
437,광명,2022/06/12,23.9,0
437,광명,2022/06/13,23.7,0
437,광명,2022/06/14,22.2,0
437,광명,2022/06/15,18.2,10.5
437,광명,2022/06/16,20.3,3.5
437,광명,2022/06/17,22.5,0
437,광명,2022/06/18,23.2,0
437,광명,2022/06/19,,0
437,광명,2022/06/20,,0
437,광명,2022/06/21,26.3,0
437,광명,2022/06/22,25.3,0
437,광명,2022/06/23,24.1,72.5
437,광명,2022/06/24,22.4,30
437,광명,2022/06/25,25.7,0
437,광명,2022/06/26,26.4,0
437,광명,2022/06/27,27,5
437,광명,2022/06/28,27.1,2
437,광명,2022/06/29,25.1,42.5
437,광명,2022/06/30,22.7,175
437,광명,2022/07/01,27.4,0
437,광명,2022/07/02,29.3,0
437,광명,2022/07/03,30,0
437,광명,2022/07/04,29.4,0
437,광명,2022/07/05,29,1
437,광명,2022/07/06,30,21.5
437,광명,2022/07/07,28.2,2
437,광명,2022/07/08,26,2
437,광명,2022/07/09,27.1,0
437,광명,2022/07/10,29.3,0
437,광명,2022/07/11,27.8,1
437,광명,2022/07/12,27.9,0
437,광명,2022/07/13,24.9,151
437,광명,2022/07/14,25.4,1
437,광명,2022/07/15,25.8,0
437,광명,2022/07/16,26.1,0
437,광명,2022/07/17,25.8,0
437,광명,2022/07/18,27.3,0
437,광명,2022/07/19,27.2,0
437,광명,2022/07/20,27.3,1.5
437,광명,2022/07/21,23.6,17
437,광명,2022/07/22,25.2,9
437,광명,2022/07/23,24.8,17.5
437,광명,2022/07/24,25.5,0.5
437,광명,2022/07/25,27.8,0
437,광명,2022/07/26,29.5,0
437,광명,2022/07/27,29.4,0
437,광명,2022/07/28,30,0
437,광명,2022/07/29,31.3,0.5
437,광명,2022/07/30,32.1,0
437,광명,2022/07/31,27.6,26
437,광명,2022/08/01,29.1,26
437,광명,2022/08/02,26.7,57.5
437,광명,2022/08/03,27.5,45
437,광명,2022/08/04,29.1,0
437,광명,2022/08/05,29.1,0
437,광명,2022/08/06,29.1,10.5
437,광명,2022/08/07,28.8,1
437,광명,2022/08/08,26.9,319
437,광명,2022/08/09,25,130
437,광명,2022/08/10,24.3,9
437,광명,2022/08/11,24.6,44.5
437,광명,2022/08/12,27.4,0
437,광명,2022/08/13,25.8,3.5
437,광명,2022/08/14,27.8,0.5
437,광명,2022/08/15,28,1.5
437,광명,2022/08/16,26.6,0.5
437,광명,2022/08/17,26.4,0
437,광명,2022/08/18,26,0
437,광명,2022/08/19,26.3,18.5
437,광명,2022/08/20,28.1,0
437,광명,2022/08/21,28.7,0
437,광명,2022/08/22,27,0.5
437,광명,2022/08/23,25.6,4.5
437,광명,2022/08/24,25.7,0
437,광명,2022/08/25,22.9,2
437,광명,2022/08/26,24.2,0
437,광명,2022/08/27,22.3,2
437,광명,2022/08/28,23.8,0
437,광명,2022/08/29,21.7,2
437,광명,2022/08/30,19.2,39
437,광명,2022/08/31,22,0
437,광명,2022/09/01,25.2,0
437,광명,2022/09/02,25.7,0
437,광명,2022/09/03,25,0
437,광명,2022/09/04,23.3,24
437,광명,2022/09/05,19.2,138.5
437,광명,2022/09/06,21.7,30
437,광명,2022/09/07,23.9,0
437,광명,2022/09/08,24.1,0
437,광명,2022/09/09,25.7,0
437,광명,2022/09/10,24.9,0
437,광명,2022/09/11,24,0
437,광명,2022/09/12,24.8,0
437,광명,2022/09/13,25.2,0
437,광명,2022/09/14,25.6,0
437,광명,2022/09/15,26.1,0
437,광명,2022/09/16,26.2,12.5
437,광명,2022/09/17,25.7,2
437,광명,2022/09/18,27.3,0
437,광명,2022/09/19,25,0
437,광명,2022/09/20,20.7,0
437,광명,2022/09/21,20.3,0
437,광명,2022/09/22,20.6,0
437,광명,2022/09/23,18.4,2.5
437,광명,2022/09/24,19.2,0
437,광명,2022/09/25,20.8,0
437,광명,2022/09/26,21.3,0
437,광명,2022/09/27,22,0
437,광명,2022/09/28,21.2,0
437,광명,2022/09/29,20.7,0
437,광명,2022/09/30,21.4,0
437,광명,2022/10/01,,0
437,광명,2022/10/02,20.5,15
437,광명,2022/10/03,22.2,64.5
437,광명,2022/10/04,18.2,13.5
437,광명,2022/10/05,16.9,0
437,광명,2022/10/06,16.6,0
437,광명,2022/10/07,14.8,0
437,광명,2022/10/08,16.7,0
437,광명,2022/10/09,13.4,18.5
437,광명,2022/10/10,10.1,3
