,date,home,away,home_score,away_score,home_rank,away_rank,공휴일,merged_ex_score,merged_ex_score_away,pitcher1,pitcher2,time,요일,구장,관중수
243,20220529,KT,한화,4,12,8.0,9.0,0,3.0,7.2,윤호솔,주권,14:00,일,수원,9503
244,20220529,LG,삼성,4,8,3.0,6.0,0,5.6,3.8,홍정우,이정용,14:00,일,잠실,17435
245,20220529,NC,두산,0,1,10.0,6.0,0,2.4,6.8,곽빈,신민혁,14:00,일,창원,3979
246,20220529,롯데,키움,0,4,7.0,2.0,0,2.2,8.4,한현희,C. 반즈,14:00,일,사직,12038
247,20220531,SSG,KT,1,2,1.0,8.0,0,7.0,3.4,고영표,W. 폰트,18:30,화,문학,7883
248,20220531,두산,KIA,10,13,6.0,4.0,0,6.4,7.4,양현종,김강률,18:30,화,잠실,18194
249,20220531,롯데,LG,7,5,7.0,3.0,0,1.8,5.6,이인복,임준형,18:30,화,사직,7815
250,20220531,키움,삼성,3,2,2.0,6.0,0,8.0,4.8,안우진,원태인,18:30,화,고척,4100
251,20220531,한화,NC,5,10,9.0,10.0,0,8.4,1.8,D. 루친스키,남지민,18:30,화,대전,4269
252,20220601,SSG,KT,2,1,1.0,8.0,1,5.4,3.2,고효준,김민수,17:00,수,문학,15288
253,20220601,두산,KIA,3,7,6.0,4.0,1,8.2,7.8,로니,R. 스탁,17:00,수,잠실,23244
254,20220601,롯데,LG,5,14,7.0,4.0,1,3.0,5.6,A. 플럿코,나균안,17:00,수,사직,11093
255,20220601,키움,삼성,2,4,2.0,6.0,1,6.6,4.2,D. 뷰캐넌,E. 요키시,17:00,수,고척,7181
256,20220601,한화,NC,3,0,9.0,10.0,1,6.6,3.4,윤대경,이재학,17:00,수,대전,6851
257,20220602,SSG,KT,1,14,1.0,8.0,0,4.6,3.0,O. 데스파이네,이태양,18:30,목,문학,5525
258,20220602,두산,KIA,3,4,6.0,4.0,0,4.0,7.4,전상현,홍건희,18:30,목,잠실,11029
259,20220602,롯데,LG,2,2,7.0,4.0,0,3.0,7.4,박세웅,이민호,18:30,목,사직,8384
260,20220602,키움,삼성,6,5,2.0,5.0,0,4.6,3.6,이승호,김승현ㅇ,18:30,목,고척,2477
261,20220602,한화,NC,3,4,9.0,10.0,0,6.6,3.2,이용찬,강재민,18:30,목,대전,3003
262,20220603,KT,KIA,5,2,8.0,3.0,0,5.8,8.0,배제성,이의리,18:30,금,수원,10749
263,20220603,LG,SSG,7,1,4.0,1.0,0,6.8,3.2,C. 켈리,I. 노바,18:30,금,잠실,9487
264,20220603,NC,롯데,5,1,10.0,8.0,0,3.8,3.4,구창모,C. 반즈,18:30,금,창원,9544
265,20220603,삼성,두산,8,5,5.0,6.0,0,4.6,3.4,허윤동,이영하,18:30,금,대구,8600
266,20220603,한화,키움,14,2,9.0,2.0,0,6.4,4.2,신정락,최원태,18:30,금,대전,4166
267,20220604,KT,KIA,4,3,7.0,4.0,0,5.2,6.6,엄상백,김도현,17:00,토,수원,20000
268,20220604,LG,SSG,6,2,4.0,1.0,0,6.4,2.8,김윤식,오원석,17:00,토,잠실,16345
269,20220604,NC,롯데,2,3,10.0,8.0,0,3.8,3.0,김유영,김영규,17:00,토,창원,11736
270,20220604,삼성,두산,8,16,5.0,7.0,0,5.4,4.4,곽빈,황동재,17:00,토,대구,16425
271,20220604,한화,키움,3,4,9.0,2.0,0,7.4,3.4,하영민,강재민,17:00,토,대전,9140
272,20220605,KT,KIA,2,2,7.0,4.0,0,5.2,5.8,고영표,양현종,17:00,일,수원,20000
273,20220605,LG,SSG,0,2,3.0,1.0,0,6.8,1.4,W. 폰트,임준형,17:00,일,잠실,14964
274,20220607,NC,SSG,6,2,10.0,1.0,0,4.2,1.6,D. 루친스키,김광현,18:30,화,창원,2158
275,20220607,두산,한화,3,1,7.0,9.0,0,7.4,5.6,R. 스탁,남지민,18:30,화,잠실,4702
276,20220607,롯데,삼성,4,7,8.0,5.0,0,3.6,5.4,김윤수,서준원,18:30,화,사직,4680
277,20220607,키움,KT,3,0,2.0,7.0,0,3.4,5.2,한현희,심재민,18:30,화,고척,1904
278,20220608,KIA,LG,7,11,4.0,3.0,0,3.6,5.8,A. 플럿코,로니,18:30,수,광주,6812
279,20220608,NC,SSG,2,2,10.0,1.0,0,3.4,1.6,이용준,이태양,18:30,수,창원,2316
280,20220608,두산,한화,1,5,6.0,9.0,0,6.0,4.8,윤대경,최원준,18:30,수,잠실,4882
281,20220608,롯데,삼성,2,4,8.0,5.0,0,3.0,6.4,A. 수아레즈,C. 반즈,18:30,수,사직,4733
282,20220608,키움,KT,5,5,2.0,7.0,0,3.4,5.0,E. 요키시,소형준,18:30,수,고척,1342
283,20220609,KIA,LG,5,1,4.0,3.0,0,3.6,5.2,임기영,이민호,18:30,목,광주,7606
284,20220609,NC,SSG,5,4,10.0,1.0,0,3.8,1.8,류진욱,서진용,18:30,목,창원,3010
285,20220609,두산,한화,16,7,6.0,9.0,0,5.6,5.2,이영하,문동주,18:30,목,잠실,6612
286,20220609,롯데,삼성,7,6,8.0,5.0,0,2.4,6.4,김유영,장필준,18:30,목,사직,5236
287,20220609,키움,KT,1,7,2.0,7.0,0,4.0,3.2,엄상백,T. 애플러,18:30,목,고척,1414
288,20220610,KIA,키움,6,10,4.0,2.0,0,3.8,3.0,김태훈,이의리,18:30,금,광주,8951
289,20220610,LG,두산,10,7,3.0,6.0,0,5.0,8.2,C. 켈리,곽빈,18:30,금,잠실,11791
290,20220610,SSG,한화,9,2,1.0,9.0,0,2.4,6.0,오원석,장민재,18:30,금,문학,9958
291,20220610,롯데,KT,4,9,8.0,7.0,0,3.4,3.6,배제성,박세웅,18:30,금,사직,4902
292,20220610,삼성,NC,1,9,5.0,10.0,0,6.6,4.0,구창모,황동재,18:30,금,대구,10012
293,20220611,KIA,키움,5,2,4.0,2.0,0,4.6,4.6,양현종,안우진,17:00,토,광주,16267
294,20220611,LG,두산,4,5,3.0,7.0,0,5.6,8.6,정철원,이정용,17:00,토,잠실,19035
295,20220611,SSG,한화,4,2,1.0,10.0,0,3.8,3.6,김택형,강재민,17:00,토,문학,20078
296,20220611,롯데,KT,0,4,8.0,7.0,0,4.0,4.6,고영표,나균안,17:00,토,사직,10087
297,20220611,삼성,NC,1,4,5.0,10.0,0,5.2,4.8,김진호,장필준,17:00,토,대구,14155
298,20220612,KIA,키움,8,10,4.0,2.0,0,5.0,4.2,양현,한승혁,17:00,일,광주,14849
299,20220612,LG,두산,9,6,3.0,7.0,0,5.2,6.4,이정용,R. 스탁,17:00,일,잠실,15235
300,20220612,SSG,한화,13,11,1.0,10.0,0,4.2,3.4,최민준,남지민,17:00,일,문학,15128
301,20220612,롯데,KT,13,0,8.0,7.0,0,3.4,5.0,이인복,O. 데스파이네,17:00,일,사직,5997
302,20220612,삼성,NC,4,2,7.0,9.0,0,3.8,5.2,김윤수,김영규,17:00,일,대구,10614
303,20220614,KT,SSG,5,4,7.0,1.0,0,5.0,6.4,이채호,서동민,18:30,화,수원,3108
304,20220614,LG,삼성,7,0,3.0,5.0,0,7.0,3.2,A. 플럿코,A. 수아레즈,18:30,화,잠실,6824
305,20220614,키움,두산,2,0,2.0,7.0,0,5.6,7.0,E. 요키시,박신지,18:30,화,고척,2536
306,20220615,KT,SSG,6,3,6.0,1.0,0,5.0,6.8,이채호,I. 노바,18:30,수,수원,3596
307,20220615,LG,삼성,3,6,3.0,6.0,0,6.2,2.4,허윤동,이민호,18:30,수,잠실,6328
308,20220615,NC,KIA,7,2,9.0,4.0,0,4.4,6.2,하준영,임기영,18:30,수,창원,3444
309,20220615,키움,두산,3,4,2.0,7.0,0,5.0,6.8,이영하,T. 애플러,18:30,수,고척,2062
310,20220615,한화,롯데,5,11,10.0,8.0,0,5.4,5.2,C. 반즈,윤대경,18:30,수,대전,3403
311,20220616,KT,SSG,0,6,6.0,1.0,0,4.8,6.6,오원석,배제성,18:30,목,수원,4355
312,20220616,LG,삼성,2,1,3.0,6.0,0,6.6,2.4,C. 켈리,백정현,18:30,목,잠실,8976
313,20220616,NC,KIA,2,4,9.0,4.0,0,5.4,5.2,이의리,김영규,18:30,목,창원,4547
314,20220616,키움,두산,6,2,2.0,7.0,0,5.4,4.4,김재웅,박치국,18:30,목,고척,2349
315,20220616,한화,롯데,0,3,10.0,8.0,0,5.4,7.0,G. 스파크맨,장민재,18:30,목,대전,3640
316,20220617,KIA,삼성,5,3,4.0,6.0,0,5.0,2.4,양현종,원태인,18:30,금,광주,8865
317,20220617,NC,한화,1,1,9.0,10.0,0,4.8,4.0,송명기,김민우,18:30,금,창원,3678
318,20220617,두산,KT,2,4,7.0,6.0,0,3.4,3.0,고영표,최승용,18:30,금,잠실,4898
319,20220617,롯데,SSG,2,6,8.0,1.0,0,6.2,6.0,W. 폰트,박세웅,18:30,금,사직,5687
320,20220617,키움,LG,2,4,2.0,3.0,0,4.6,5.0,김진성,하영민,18:30,금,고척,4608
321,20220618,KIA,삼성,2,6,4.0,6.0,0,4.8,2.8,D. 뷰캐넌,한승혁,17:00,토,광주,14825
322,20220618,NC,한화,3,2,9.0,10.0,0,3.2,3.8,김시훈,김종수,17:00,토,창원,7205
323,20220618,두산,KT,5,0,7.0,5.0,0,2.8,3.0,R. 스탁,O. 데스파이네,17:00,토,잠실,9033
324,20220618,롯데,SSG,5,10,8.0,1.0,0,5.8,6.4,김광현,이인복,17:00,토,사직,10173
325,20220618,키움,LG,2,0,2.0,3.0,0,4.6,5.0,한현희,임찬규,14:00,토,고척,8705
326,20220619,KIA,삼성,3,7,4.0,6.0,0,4.2,3.2,A. 수아레즈,로니,17:00,일,광주,9977
327,20220619,NC,한화,6,3,9.0,10.0,0,3.0,3.8,류진욱,김재영,17:00,일,창원,4605
328,20220619,두산,KT,1,7,7.0,6.0,0,2.6,3.0,소형준,최원준,17:00,일,잠실,6966
329,20220619,롯데,SSG,7,4,8.0,1.0,0,6.8,5.8,김도규,김택형,17:00,일,사직,6314
330,20220619,키움,LG,2,4,2.0,3.0,0,3.0,3.2,진해수,김태훈,14:00,일,고척,7849
331,20220621,KIA,롯데,6,5,4.0,8.0,0,3.2,5.6,임기영,C. 반즈,18:30,화,광주,5956
332,20220621,KT,NC,8,1,6.0,9.0,0,3.4,3.8,엄상백,이재학,18:30,화,수원,2292
333,20220621,LG,한화,10,4,3.0,10.0,0,2.6,2.2,이민호,Y. 라미레즈,18:30,화,잠실,7317
334,20220621,SSG,두산,2,16,1.0,7.0,0,5.8,2.8,이영하,이건욱,18:30,화,문학,8067
335,20220621,삼성,키움,3,4,6.0,2.0,0,4.6,3.0,이명종,이승현,18:30,화,대구,5936
336,20220622,KIA,롯데,5,7,4.0,8.0,0,4.0,4.4,최준용,정해영,18:30,수,광주,8754
337,20220622,KT,NC,0,11,5.0,9.0,0,3.8,2.6,구창모,배제성,18:30,수,수원,2866
338,20220622,LG,한화,6,5,3.0,10.0,0,4.0,2.0,C. 켈리,윤대경,18:30,수,잠실,8200
339,20220622,SSG,두산,6,5,1.0,7.0,0,5.6,5.2,서동민,홍건희,18:30,수,문학,9261
340,20220622,삼성,키움,0,6,6.0,2.0,0,4.0,3.2,최원태,백정현,18:30,수,대구,6515
341,20220623,KIA,롯데,7,4,4.0,8.0,0,4.2,5.2,김재열,나균안,18:30,목,광주,5909
342,20220623,삼성,키움,1,6,6.0,2.0,0,3.8,3.2,안우진,원태인,18:30,목,대구,4959
343,20220624,KT,LG,9,6,5.0,3.0,0,3.8,4.8,주권,정우영,18:30,금,수원,7021
344,20220624,SSG,NC,14,2,1.0,9.0,0,5.6,4.4,W. 폰트,D. 루친스키,18:30,금,문학,11040
345,20220624,두산,KIA,3,4,7.0,4.0,0,5.8,4.6,김정빈,정철원,18:30,금,잠실,14470
346,20220624,롯데,키움,5,1,8.0,2.0,0,5.6,4.0,이인복,한현희,18:30,금,사직,3769
347,20220624,한화,삼성,3,0,10.0,6.0,0,3.0,3.4,장민재,D. 뷰캐넌,18:30,금,대전,4132
348,20220625,KT,LG,2,7,5.0,3.0,0,4.8,5.2,A. 플럿코,O. 데스파이네,17:00,토,수원,13557
349,20220625,SSG,NC,8,1,1.0,9.0,0,7.2,4.6,김광현,송명기,17:00,토,문학,17058
350,20220625,두산,KIA,6,8,8.0,4.0,0,6.0,5.0,이준영,박치국,17:00,토,잠실,22093
351,20220625,롯데,키움,5,13,8.0,2.0,0,5.6,3.8,정찬헌,김진욱,17:00,토,사직,8922
352,20220625,한화,삼성,2,5,10.0,6.0,0,3.4,2.2,A. 수아레즈,김민우,17:00,토,대전,8225
353,20220626,KT,LG,1,3,5.0,3.0,0,5.2,6.6,이민호,W. 벤자민,17:00,일,수원,8044
354,20220626,SSG,NC,7,3,1.0,9.0,0,6.8,4.2,이태양,김시훈,17:00,일,문학,13149
355,20220626,두산,KIA,8,4,8.0,4.0,0,6.2,6.0,이현승,임기영,17:00,일,잠실,16298
356,20220626,롯데,키움,4,9,8.0,2.0,0,5.2,6.0,김태훈,구승민,17:00,일,사직,6596
357,20220626,한화,삼성,2,6,10.0,6.0,0,3.4,1.8,허윤동,남지민,17:00,일,대전,5214
358,20220628,LG,NC,5,0,3.0,9.0,0,6.4,3.6,C. 켈리,구창모,18:30,화,잠실,3361
359,20220628,롯데,두산,3,3,8.0,7.0,0,5.0,7.6,G. 스파크맨,이영하,18:30,화,사직,3429
360,20220628,삼성,KT,4,14,6.0,6.0,0,2.4,4.0,소형준,백정현,18:30,화,대구,3769
361,20220628,키움,KIA,5,2,2.0,4.0,0,7.0,5.6,최원태,이의리,18:30,화,고척,7388
362,20220628,한화,SSG,6,3,10.0,1.0,0,3.2,7.4,김종수,최민준,18:30,화,대전,3027
363,20220629,삼성,KT,8,2,6.0,5.0,0,3.2,5.2,원태인,배제성,18:30,수,대구,4679
364,20220629,키움,KIA,1,0,2.0,4.0,0,6.8,5.0,안우진,양현종,18:30,수,고척,7941
365,20220629,한화,SSG,3,8,10.0,1.0,0,3.6,7.6,노경은,윤대경,18:30,수,대전,1747
366,20220630,롯데,두산,5,1,8.0,7.0,0,4.2,5.0,이인복,곽빈,18:30,목,사직,6566
367,20220630,삼성,KT,2,13,6.0,6.0,0,4.6,5.6,O. 데스파이네,D. 뷰캐넌,18:30,목,대구,4809
368,20220630,키움,KIA,5,4,2.0,4.0,0,5.8,3.6,양현,전상현,18:30,목,고척,7165
369,20220701,KT,두산,11,7,4.0,7.0,0,6.4,4.2,고영표,R. 스탁,18:30,금,수원,4781
370,20220701,LG,롯데,2,1,2.0,7.0,0,5.4,4.4,김진성,나균안,18:30,금,잠실,12224
371,20220701,SSG,KIA,7,6,1.0,3.0,0,8.0,3.6,서진용,김현준,18:30,금,문학,14099
372,20220701,키움,한화,7,5,1.0,9.0,0,6.6,3.2,하영민,김종수,18:30,금,고척,3238
373,20220702,KT,두산,8,3,4.0,7.0,0,8.2,5.0,W. 벤자민,최원준,18:00,토,수원,10065
374,20220702,LG,롯데,1,8,2.0,7.0,0,4.6,3.6,C. 반즈,A. 플럿코,18:00,토,잠실,18750
375,20220702,NC,삼성,17,1,8.0,5.0,0,3.4,5.0,D. 루친스키,허윤동,18:00,토,창원,9063
376,20220702,SSG,KIA,2,1,1.0,3.0,0,6.6,3.2,장지훈,임기영,18:00,토,문학,23000
377,20220702,키움,한화,3,0,1.0,9.0,0,5.4,3.6,정찬헌,김민우,14:00,토,고척,6692
378,20220703,KT,두산,6,0,4.0,7.0,0,9.6,4.4,소형준,박신지,17:00,일,수원,5749
379,20220703,LG,롯데,4,1,2.0,6.0,0,3.6,4.2,정우영,구승민,17:00,일,잠실,23750
380,20220703,NC,삼성,11,6,8.0,5.0,0,4.6,4.2,하준영,김윤수,17:00,일,창원,4725
381,20220703,SSG,KIA,3,2,1.0,4.0,0,5.4,2.6,이태양,이의리,17:00,일,문학,18666
382,20220703,키움,한화,2,1,1.0,9.0,0,4.2,3.2,최원태,F. 페냐,14:00,일,고척,5952
383,20220705,SSG,롯데,4,3,1.0,6.0,0,4.6,3.6,서진용,김원중,18:30,화,문학,7773
384,20220705,두산,키움,3,4,7.0,1.0,0,2.8,3.6,이명종,홍건희,18:30,화,잠실,4265
385,20220705,삼성,LG,1,4,5.0,2.0,0,4.2,3.0,C. 켈리,백정현,18:30,화,대구,4683
386,20220705,한화,NC,0,1,9.0,8.0,0,3.0,6.4,김영규,윤산흠,18:30,화,대전,2632
387,20220706,KIA,KT,1,8,4.0,3.0,0,2.6,8.0,O. 데스파이네,양현종,18:30,수,광주,6269
388,20220706,SSG,롯데,5,12,1.0,6.0,0,4.8,3.6,이인복,노경은,18:30,수,문학,6859
389,20220706,두산,키움,5,2,7.0,1.0,0,2.8,4.2,최승용,김태훈,18:30,수,잠실,2930
390,20220706,삼성,LG,9,10,5.0,2.0,0,3.6,3.2,김진성,오승환,18:30,수,대구,4673
391,20220706,한화,NC,3,4,9.0,8.0,0,1.8,6.4,원종현,장시환,18:30,수,대전,2726
392,20220707,SSG,롯데,8,1,1.0,6.0,0,4.2,5.0,W. 폰트,김진욱,18:30,목,문학,5866
393,20220707,두산,키움,4,2,7.0,1.0,0,3.6,3.6,박정수,T. 애플러,18:30,목,잠실,3781
394,20220707,삼성,LG,9,11,5.0,2.0,0,3.8,4.2,김윤식,D. 뷰캐넌,18:30,목,대구,4989
395,20220707,한화,NC,12,11,9.0,8.0,0,1.8,6.6,강재민,김시훈,18:30,목,대전,3111
396,20220708,KIA,한화,5,3,5.0,10.0,0,2.8,3.2,이의리,김범수,18:30,금,광주,7732
397,20220708,KT,롯데,6,3,4.0,8.0,0,9.2,5.0,김민수,C. 반즈,18:30,금,수원,5218
398,20220708,두산,LG,4,11,8.0,3.0,0,3.0,6.0,A. 플럿코,최원준,18:30,금,잠실,9875
399,20220708,삼성,SSG,8,9,6.0,1.0,0,5.2,4.4,김광현,허윤동,18:30,금,대구,5359
400,20220708,키움,NC,3,2,2.0,9.0,0,2.6,8.8,한현희,D. 루친스키,18:30,금,고척,2500
401,20220709,KIA,한화,6,5,5.0,10.0,0,3.0,3.8,박준표,주현상,18:00,토,광주,13246
402,20220709,KT,롯데,3,1,4.0,8.0,0,7.8,4.0,소형준,G. 스파크맨,18:00,토,수원,13030
403,20220709,두산,LG,6,8,8.0,3.0,0,3.2,8.0,김진성,박정수,18:00,토,잠실,16032
404,20220709,삼성,SSG,10,13,6.0,1.0,0,6.6,5.8,김택형,장필준,18:00,토,대구,11924
405,20220709,키움,NC,10,1,2.0,9.0,0,2.6,5.8,최원태,송명기,14:00,토,고척,4459
406,20220710,KIA,한화,6,3,5.0,10.0,0,3.0,4.6,장현식,장시환,17:00,일,광주,8387
407,20220710,KT,롯데,1,9,4.0,8.0,0,6.2,4.0,박세웅,배제성,17:00,일,수원,9656
408,20220710,두산,LG,0,9,8.0,3.0,0,4.4,8.8,C. 켈리,이영하,17:00,일,잠실,10980
409,20220710,삼성,SSG,2,7,6.0,1.0,0,7.4,7.8,최민준,백정현,17:00,일,대구,10126
410,20220710,키움,NC,2,0,2.0,9.0,0,4.2,3.8,안우진,구창모,14:00,일,고척,4419
411,20220712,KT,삼성,4,3,4.0,7.0,0,4.8,7.6,김재윤,오승환,18:30,화,수원,3723
412,20220712,LG,KIA,1,7,3.0,5.0,0,9.8,4.0,양현종,이민호,18:30,화,잠실,14517
413,20220712,NC,두산,7,11,9.0,8.0,0,3.6,3.8,김지용,이우석,18:30,화,창원,3522
414,20220712,SSG,키움,7,3,1.0,2.0,0,8.4,3.8,노경은,이명종,18:30,화,문학,10985
415,20220712,롯데,한화,3,2,7.0,10.0,0,5.2,5.2,최준용,강재민,18:30,화,사직,22890
416,20220713,NC,두산,4,1,9.0,8.0,0,4.2,5.0,이재학,R. 스탁,18:30,수,창원,2880
417,20220713,롯데,한화,2,0,6.0,10.0,0,3.4,5.0,C. 반즈,남지민,18:30,수,사직,10188
418,20220714,KT,삼성,1,0,4.0,8.0,0,4.4,6.4,고영표,D. 뷰캐넌,18:30,목,수원,4703
419,20220714,LG,KIA,6,2,3.0,5.0,0,8.0,5.0,A. 플럿코,T. 파노니,18:30,목,잠실,14590
420,20220714,NC,두산,3,11,9.0,8.0,0,2.8,4.4,최원준,D. 루친스키,18:30,목,창원,4659
421,20220714,SSG,키움,4,1,1.0,2.0,0,8.8,4.0,W. 폰트,정찬헌,18:30,목,문학,12969
422,20220714,롯데,한화,10,7,6.0,10.0,0,3.6,2.6,김유영,강재민,18:30,목,사직,7653
423,20220722,NC,LG,5,4,9.0,3.0,0,3.0,7.0,임정호,정우영,18:30,금,창원,5924
424,20220722,두산,SSG,0,1,7.0,1.0,0,5.8,8.0,노경은,김명신,18:30,금,잠실,6223
425,20220722,롯데,KIA,2,5,6.0,5.0,0,5.0,5.2,T. 파노니,C. 반즈,18:30,금,사직,11010
426,20220722,키움,삼성,3,2,2.0,8.0,0,3.8,4.6,이영준,문용익,18:30,금,고척,4776
427,20220722,한화,KT,8,0,10.0,4.0,0,3.4,3.0,Y. 라미레즈,W. 벤자민,18:30,금,대전,4010
428,20220723,NC,LG,5,11,9.0,3.0,0,3.8,5.6,이우찬,이용준,18:00,토,창원,7934
429,20220723,롯데,KIA,3,9,6.0,5.0,0,5.2,5.2,양현종,박세웅,18:00,토,사직,15526
430,20220723,키움,삼성,6,0,2.0,8.0,0,3.8,3.4,E. 요키시,D. 뷰캐넌,14:00,토,고척,7057
431,20220723,한화,KT,3,5,10.0,4.0,0,4.0,1.8,고영표,김민우,18:00,토,대전,5234
432,20220724,NC,LG,6,1,9.0,3.0,0,4.8,6.2,D. 루친스키,송은범,17:00,일,창원,4034
433,20220724,두산,SSG,4,5,7.0,1.0,0,4.6,6.4,W. 폰트,이영하,17:00,일,잠실,6216
434,20220724,롯데,KIA,0,23,6.0,5.0,0,4.0,5.8,이의리,G. 스파크맨,17:00,일,사직,10881
435,20220724,키움,삼성,0,8,2.0,8.0,0,3.0,1.4,허윤동,T. 애플러,14:00,일,고척,6897
436,20220724,한화,KT,1,3,10.0,4.0,0,4.0,2.2,소형준,F. 페냐,17:00,일,대전,3420
437,20220726,KIA,NC,1,9,5.0,9.0,0,9.2,4.6,신민혁,임기영,18:30,화,광주,5994
438,20220726,KT,키움,7,8,4.0,2.0,0,2.6,2.6,이승호,주권,18:30,화,수원,3631
439,20220726,SSG,LG,0,9,1.0,3.0,0,4.8,4.6,A. 플럿코,오원석,18:30,화,문학,11063
440,20220726,두산,롯데,6,1,8.0,6.0,0,5.4,3.4,최원준,김진욱,18:30,화,잠실,5857
441,20220726,삼성,한화,2,4,8.0,10.0,0,2.6,3.8,장민재,백정현,18:30,화,포항,5431
442,20220727,KIA,NC,9,5,5.0,9.0,0,8.0,5.6,한승혁,이재학,18:30,수,광주,5868
443,20220727,KT,키움,5,4,4.0,2.0,0,3.2,3.6,이채호,문성현,18:30,수,수원,3126
444,20220727,SSG,LG,6,3,1.0,3.0,0,3.4,6.2,S. 모리만도,임찬규,18:30,수,문학,10070
445,20220727,두산,롯데,6,5,7.0,6.0,0,4.4,3.2,박치국,김도규,18:30,수,잠실,5115
446,20220727,삼성,한화,11,10,8.0,10.0,0,2.4,4.6,우규민,김범수,18:30,수,포항,6258
447,20220728,KIA,NC,2,6,5.0,9.0,0,9.4,6.0,구창모,T. 파노니,18:30,목,광주,6166
448,20220728,KT,키움,8,2,4.0,2.0,0,4.0,4.2,W. 벤자민,안우진,18:30,목,수원,4828
449,20220728,SSG,LG,5,4,1.0,3.0,0,3.2,5.6,서진용,고우석,18:30,목,문학,15059
450,20220728,두산,롯데,8,5,7.0,7.0,0,5.4,2.2,R. 스탁,C. 반즈,18:30,목,잠실,9820
451,20220728,삼성,한화,3,3,8.0,10.0,0,4.6,5.2,원태인,Y. 라미레즈,18:30,목,포항,7202
452,20220729,KIA,SSG,11,2,5.0,1.0,0,8.8,3.4,양현종,이태양,18:30,금,광주,7755
453,20220729,LG,KT,4,5,3.0,4.0,0,5.6,5.6,고영표,김윤식,18:30,금,잠실,9114
454,20220729,NC,키움,5,3,9.0,2.0,0,6.2,4.0,김진호,E. 요키시,18:30,금,창원,4796
455,20220729,삼성,롯데,8,7,8.0,7.0,0,4.8,2.8,이승현,김도규,18:30,금,대구,10486
456,20220729,한화,두산,3,7,10.0,6.0,0,4.2,4.8,윤명준,장시환,18:30,금,대전,3614
457,20220730,KIA,SSG,5,7,5.0,1.0,0,9.2,3.6,W. 폰트,이의리,18:00,토,광주,10836
458,20220730,LG,KT,8,7,3.0,4.0,0,4.2,5.6,고우석,김재윤,18:00,토,잠실,10589
459,20220730,NC,키움,3,3,9.0,2.0,0,6.2,3.4,D. 루친스키,최원태,18:00,토,창원,7150
460,20220730,삼성,롯데,8,9,8.0,8.0,0,6.4,3.6,박세웅,허윤동,18:00,토,대구,18789
461,20220730,한화,두산,11,1,10.0,6.0,0,4.2,6.2,F. 페냐,박신지,18:00,토,대전,5838
462,20220731,KIA,SSG,2,3,5.0,1.0,0,5.6,4.0,오원석,임기영,17:00,일,광주,6408
463,20220731,삼성,롯데,5,5,8.0,7.0,0,6.4,5.4,최하늘,이민석,17:00,일,대구,10854
464,20220802,롯데,LG,4,3,7.0,3.0,0,6.2,5.6,김유영,정우영,18:30,화,사직,7277
465,20220802,키움,SSG,5,7,2.0,1.0,0,4.0,4.6,노경은,이영준,18:30,화,고척,6941
466,20220802,한화,KIA,5,4,10.0,5.0,0,6.2,5.8,강재민,정해영,18:30,화,대전,5151
467,20220803,NC,KT,2,15,9.0,4.0,0,5.6,6.4,O. 데스파이네,구창모,18:30,수,창원,4569
468,20220803,두산,삼성,3,1,7.0,8.0,0,5.6,7.0,최원준,A. 수아레즈,18:30,수,잠실,6125
469,20220803,롯데,LG,1,4,7.0,3.0,0,6.0,4.4,임찬규,C. 반즈,18:30,수,사직,6829
470,20220803,키움,SSG,3,2,2.0,1.0,0,3.4,4.8,안우진,김광현,18:30,수,고척,7573
471,20220803,한화,KIA,3,6,10.0,5.0,0,6.4,4.8,윤중현,윤호솔,18:30,수,대전,5238
472,20220804,NC,KT,4,3,9.0,4.0,0,4.2,8.0,이용찬,김재윤,18:30,목,창원,3210
473,20220804,두산,삼성,2,9,6.0,8.0,0,5.0,5.0,원태인,이영하,18:30,목,잠실,7429
474,20220804,롯데,LG,2,12,7.0,3.0,0,5.2,4.6,김윤식,박세웅,18:30,목,사직,5865
475,20220804,키움,SSG,5,6,2.0,1.0,0,3.2,4.2,노경은,양현,18:30,목,고척,6064
476,20220804,한화,KIA,4,1,10.0,5.0,0,5.0,5.6,Y. 라미레즈,양현종,18:30,목,대전,5586
477,20220805,KIA,두산,3,5,5.0,6.0,0,3.6,4.2,B. 브랜든,이의리,18:30,금,광주,7903
478,20220805,KT,한화,5,1,4.0,10.0,0,7.6,5.2,고영표,김민우,18:30,금,수원,6114
479,20220805,LG,키움,7,8,3.0,2.0,0,6.2,3.8,하영민,C. 켈리,18:30,금,잠실,10811
480,20220805,SSG,삼성,1,3,1.0,8.0,0,5.0,6.2,오승환,최민준,18:30,금,문학,11962
481,20220805,롯데,NC,7,2,7.0,9.0,0,4.2,4.0,나균안,신민혁,18:30,금,사직,6243
482,20220806,KIA,두산,4,7,5.0,6.0,0,3.2,3.6,정철원,정해영,18:00,토,광주,8652
483,20220806,KT,한화,4,2,4.0,10.0,0,7.0,4.8,김민수,김종수,18:00,토,수원,9636
484,20220806,LG,키움,12,3,3.0,2.0,0,6.8,4.8,이민호,한현희,18:00,토,잠실,11357
485,20220806,SSG,삼성,7,6,1.0,8.0,0,3.8,5.2,노경은,최충연,18:00,토,문학,18640
486,20220806,롯데,NC,1,10,7.0,9.0,0,3.8,3.2,D. 루친스키,최영환,18:00,토,사직,9584
