index,home,away,home_score,away_score,home_rank,away_rank,공휴일,merged_ex_score,merged_ex_score_away,pitcher1,pitcher2,time,요일,구장,관중수,month,year,first_game,rain,temp,pm10,date,before_attendance,before_5game_avg,last_match,pythagorean_expectation,games_back,home_win_rate,3game_results,3game_evens,home_view,home_recommend,home_reply,away_view,away_recommend,away_reply
177,Hanhwa,Lotte,2,1,9.0,3.0,0,3.6,4.8,윤대경,구승민,18:30,수,대전,6269,5,2023,0,0.0,21.6,39.0,20230517,6138.0,6315.0,lose,0.4186941753679708,9.0,0.3636363636363636,"0, 3",0,561854.0,19929.0,3619.0,1282238.0,41964.0,6850.0
178,LG,KT,9,5,2.0,10.0,0,5.8,4.0,김진성,고영표,18:30,목,잠실,9155,5,2023,0,4.0,21.7,33.0,20230518,9838.0,10544.8,win,0.5801240630653915,11.0,0.6216216216216216,"2, 1",0,130675.0,4681.0,897.0,42684.0,1150.0,261.0
179,Kiwoom,Doosan,7,3,7.0,5.0,0,5.4,6.4,안우진,김동주,18:30,목,고척,5742,5,2023,0,0.0,22.2,33.0,20230518,5232.0,5393.4,lose,0.503236212060912,4.5,0.4210526315789473,"1, 2",0,185455.0,5144.0,1248.0,276256.0,12968.0,1584.0
179,Kiwoom,Doosan,7,3,7.0,5.0,0,5.4,6.4,안우진,김동주,18:30,목,고척,5742,5,2023,0,0.0,22.2,33.0,20230518,5232.0,5393.4,lose,0.503236212060912,4.5,0.4210526315789473,"1, 2",0,185455.0,5144.0,1248.0,276256.0,12968.0,1584.0
180,Hanhwa,Lotte,3,7,9.0,3.0,0,3.2,3.6,한현희,장민재,18:30,목,대전,6116,5,2023,0,0.0,17.2,33.0,20230518,6269.0,5858.6,win,0.4229972886369238,8.0,0.3823529411764705,"1, 2",0,730957.0,27900.0,4959.0,739442.0,18783.0,3957.0
182,KT,Doosan,6,1,9.0,4.0,0,4.6,5.8,엄상백,최승용,18:30,금,수원,6817,5,2023,0,0.0,19.9,27.0,20230519,15470.0,10555.0,even,0.3942901838091514,8.0,0.2941176470588235,"0, 2",1,105673.0,1941.0,407.0,92652.0,2879.0,533.0
183,LG,Hanhwa,3,1,1.0,8.0,0,7.6,2.8,C. 켈리,문동주,18:30,금,잠실,19798,5,2023,0,0.0,22.7,24.0,20230519,9155.0,10291.6,win,0.5874047631733177,9.5,0.631578947368421,"2, 1",0,140540.0,4294.0,744.0,466461.0,14656.0,2934.0
184,NC,Samsung,4,5,4.0,7.0,0,3.4,4.2,백정현,이용준,18:30,금,창원,8493,5,2023,0,1.5,18.9,21.5,20230519,4344.0,6111.2,win,0.5493839233326814,3.5,0.5277777777777778,0,0,47083.0,1069.0,249.0,397028.0,9725.0,2204.0
185,Lotte,SSG,7,5,2.0,1.0,0,4.8,4.0,박세웅,박종훈,18:30,금,사직,19011,5,2023,0,4.0,17.4,21.5,20230519,13350.0,14752.2,win,0.4925377290193239,2.0,0.6363636363636364,0,0,965988.0,26051.0,4454.0,290712.0,6557.0,1418.0
187,KT,Doosan,0,6,10.0,5.0,0,5.8,5.0,R. 알칸타라,배제성,17:00,토,수원,13253,5,2023,0,0.0,19.9,33.0,20230520,6817.0,11171.6,win,0.4136960600375234,7.0,0.3142857142857143,"1, 1",1,83268.0,2217.0,557.0,80327.0,2539.0,518.0
188,LG,Hanhwa,1,1,1.0,9.0,0,6.8,2.0,A. 플럿코,이태양,17:00,토,잠실,23750,5,2023,0,0.0,21.6,28.0,20230520,19798.0,11826.2,win,0.5915278103731518,10.5,0.6410256410256411,"2, 1",0,138034.0,4825.0,847.0,439766.0,15206.0,2656.0
189,NC,Samsung,14,3,5.0,8.0,0,3.4,4.4,E. 페디,최하늘,17:00,토,창원,14870,5,2023,0,0.0,18.5,25.75,20230520,8493.0,5152.6,lose,0.5447816280500307,2.5,0.5135135135135135,"1, 2",0,58773.0,1591.0,282.0,370961.0,12632.0,2196.0
190,Lotte,SSG,0,5,3.0,2.0,0,5.2,4.6,김광현,D. 스트레일리,17:00,토,사직,22990,5,2023,0,0.0,18.3,25.75,20230520,19011.0,15685.8,win,0.5442170071562787,2.0,0.6470588235294118,0,0,1422341.0,44438.0,7116.0,277773.0,7236.0,1639.0
192,KT,Doosan,7,3,9.0,4.0,0,5.2,4.6,W. 벤자민,최원준,14:00,일,수원,10521,5,2023,0,0.0,16.4,57.0,20230521,13253.0,13035.4,lose,0.3994339088593263,8.0,0.3055555555555556,"1, 1",1,91750.0,2607.0,729.0,162607.0,6788.0,850.0
193,LG,Hanhwa,4,1,1.0,8.0,0,5.4,1.6,김윤식,F. 페냐,14:00,일,잠실,22054,5,2023,0,0.0,18.6,89.0,20230521,23750.0,14221.6,even,0.5910686628807434,10.5,0.6410256410256411,"1, 1",1,158608.0,4517.0,953.0,565902.0,16162.0,3774.0
194,NC,Samsung,1,2,4.0,7.0,0,5.8,4.2,오승환,류진욱,14:00,일,창원,10910,5,2023,0,0.0,21.6,62.333333333333336,20230521,14870.0,7338.8,win,0.5755515955394706,3.5,0.5263157894736842,"1, 2",0,81114.0,3283.0,618.0,455031.0,12911.0,2584.0
195,Lotte,SSG,3,6,2.0,1.0,0,3.6,4.0,K. 맥카티,C. 반즈,14:00,일,사직,22990,5,2023,0,0.0,22.0,62.333333333333336,20230521,22990.0,15685.8,lose,0.5280153604468494,2.0,0.6285714285714286,"1, 2",0,1193754.0,32255.0,5863.0,359030.0,11537.0,2101.0
196,KT,Kiwoom,1,3,9.0,6.0,0,4.2,3.4,정찬헌,B. 슐서,18:30,화,수원,4203,5,2023,0,0.0,18.1,59.0,20230523,10521.0,12952.2,win,0.4121470675315586,3.5,0.3243243243243243,"0, 3",0,417069.0,17430.0,2926.0,83147.0,2066.0,545.0
197,SSG,LG,1,9,1.0,1.0,0,4.6,4.8,임찬규,오원석,18:30,화,문학,12508,5,2023,0,0.0,18.9,67.0,20230523,20757.0,14676.8,win,0.5769794225698123,0.0,0.65,"1, 2",0,265222.0,6312.0,1158.0,104844.0,2487.0,514.0
198,Doosan,Samsung,7,5,4.0,7.0,0,4.4,3.6,장원준,원태인,18:30,화,잠실,10733,5,2023,0,0.0,20.9,67.0,20230523,23750.0,20192.2,win,0.458973398276508,2.5,0.5128205128205128,0,0,43146.0,1455.0,221.0,321390.0,7461.0,1743.0
199,Lotte,NC,2,0,2.0,4.0,0,3.6,4.8,나균안,신민혁,18:30,화,사직,15047,5,2023,0,0.0,17.6,131.0,20230523,22990.0,17955.2,lose,0.5181758096497026,3.5,0.6111111111111112,"3, 0",0,410455.0,9996.0,2082.0,37842.0,715.0,195.0
200,Hanhwa,KIA,9,5,8.0,6.0,0,1.6,5.6,R. 산체스,S. 앤더슨,18:30,화,대전,6376,5,2023,0,0.0,17.2,82.2,20230523,6116.0,6079.0,lose,0.4122508953990265,5.5,0.3513513513513513,"2, 1",0,317452.0,11394.0,2091.0,303227.0,12071.0,1682.0
201,KT,Kiwoom,4,1,10.0,6.0,0,3.8,2.8,고영표,안우진,18:30,수,수원,5173,5,2023,0,0.0,18.3,41.0,20230524,4203.0,10052.8,lose,0.4080084299262381,4.5,0.3157894736842105,"0, 3",0,391301.0,12273.0,2137.0,155087.0,6597.0,1309.0
202,SSG,LG,5,3,2.0,1.0,0,4.2,5.2,R. 엘리아스,이지강,18:30,수,문학,16829,5,2023,0,0.0,18.7,40.0,20230524,12508.0,15637.8,lose,0.5663716814159292,1.0,0.6341463414634146,"1, 2",0,174686.0,4168.0,964.0,171036.0,6486.0,1391.0
203,Doosan,Samsung,1,6,4.0,8.0,0,4.0,4.2,이승현,정철원,18:30,수,잠실,11108,5,2023,0,0.0,21.3,40.0,20230524,10733.0,20173.8,win,0.4692169005252019,3.5,0.525,"1, 2",0,354977.0,17054.0,2116.0,363389.0,9211.0,1625.0
204,Lotte,NC,1,3,3.0,5.0,0,3.8,3.8,최성영,한현희,18:30,수,사직,14244,5,2023,0,0.0,17.5,41.25,20230524,15047.0,18677.6,win,0.5240824024372552,4.5,0.6216216216216216,"3, 0",0,887472.0,25863.0,4568.0,61741.0,1478.0,448.0
205,Hanhwa,KIA,2,4,9.0,7.0,0,3.0,5.0,최지민,강재민,18:30,수,대전,7004,5,2023,0,0.0,18.6,41.25,20230524,6376.0,6181.2,win,0.4159625329300419,4.5,0.3684210526315789,"2, 1",0,358830.0,11929.0,2321.0,404171.0,14467.0,2462.0
206,KT,Kiwoom,3,0,9.0,6.0,0,3.6,1.6,엄상백,E. 요키시,18:30,목,수원,5235,5,2023,0,0.0,19.6,36.0,20230525,5173.0,7993.4,win,0.4166184469390117,3.5,0.3333333333333333,"1, 2",0,132102.0,3577.0,951.0,237912.0,6404.0,1441.0
207,SSG,LG,3,8,1.0,1.0,0,4.4,4.0,C. 켈리,송영진,18:30,목,문학,17575,5,2023,0,0.0,19.9,37.0,20230525,16829.0,17497.8,win,0.5704680837472252,0.0,0.6428571428571429,"1, 2",0,271417.0,7269.0,1354.0,127789.0,3815.0,962.0
208,Doosan,Samsung,4,3,4.0,7.0,0,3.6,4.2,박정수,홍정우,18:30,목,잠실,11005,5,2023,0,0.0,22.0,37.0,20230525,11108.0,17980.8,lose,0.456128721224539,2.5,0.5121951219512195,"1, 2",0,108571.0,3280.0,523.0,1400092.0,31148.0,4141.0
209,Lotte,NC,11,1,2.0,4.0,0,2.6,4.4,박세웅,이용준,18:30,목,사직,15221,5,2023,0,0.0,18.5,32.6,20230525,14244.0,18856.4,lose,0.5178514504303474,3.5,0.6052631578947368,"2, 1",0,607844.0,14845.0,3123.0,76432.0,2869.0,574.0
210,Hanhwa,KIA,4,3,8.0,6.0,0,2.8,4.4,윤대경,장현식,18:30,목,대전,8186,5,2023,0,0.0,19.8,29.0,20230525,7004.0,6380.6,lose,0.4114740856235793,5.5,0.358974358974359,"2, 1",0,323092.0,10325.0,2203.0,433800.0,20864.0,2777.0
211,KIA,LG,3,5,7.0,1.0,0,3.0,5.0,A. 플럿코,A. 메디나,18:30,금,광주,10954,5,2023,0,0.0,20.9,29.0,20230526,14617.0,12463.2,lose,0.5344418052256532,7.0,0.4871794871794871,"3, 0",0,472879.0,17773.0,2918.0,168679.0,7229.0,1095.0
212,NC,Hanhwa,11,0,5.0,9.0,0,3.8,3.4,E. 페디,김민우,18:30,금,창원,5952,5,2023,0,0.0,20.4,29.4,20230526,10910.0,8546.0,lose,0.571913357400722,5.0,0.5,"3, 0",0,59429.0,1259.0,324.0,305833.0,10013.0,2174.0
213,Doosan,SSG,3,14,4.0,2.0,0,4.2,4.0,박종훈,R. 알칸타라,18:30,금,잠실,10428,5,2023,0,0.5,21.9,35.0,20230526,11005.0,16069.2,lose,0.4596347177694282,4.5,0.5238095238095238,"1, 2",0,332731.0,16531.0,2169.0,271414.0,6771.0,1481.0
214,Samsung,KT,1,4,8.0,10.0,0,3.8,3.0,배제성,양창섭,18:30,금,대구,12874,5,2023,0,0.0,21.3,25.0,20230526,10979.0,14848.4,lose,0.4413793103448276,3.5,0.4390243902439024,"3, 0",0,577506.0,16860.0,3183.0,115827.0,3693.0,829.0
215,Kiwoom,Lotte,0,2,7.0,3.0,0,1.4,3.4,D. 스트레일리,A. 후라도,18:30,금,고척,11692,5,2023,0,0.5,21.9,35.0,20230526,5742.0,5768.6,win,0.5156701314522626,8.0,0.4222222222222222,0,0,153440.0,4552.0,1061.0,810837.0,24061.0,4224.0
216,KIA,LG,6,3,7.0,1.0,1,3.0,5.8,양현종,김윤식,14:00,토,광주,17931,5,2023,0,0.0,22.6,26.0,20230527,10954.0,12957.8,lose,0.5153809749171794,8.0,0.475,"2, 1",0,339071.0,10128.0,1860.0,128032.0,5187.0,826.0
217,NC,Hanhwa,0,5,5.0,10.0,1,3.2,3.2,F. 페냐,이재학,14:00,토,창원,9558,5,2023,0,0.0,22.6,29.0,20230527,5952.0,8913.8,win,0.5689215401768668,6.0,0.5116279069767442,"3, 0",0,89554.0,3732.0,609.0,367952.0,10768.0,2263.0
218,Samsung,KT,2,5,8.0,10.0,1,3.4,3.8,W. 벤자민,D. 뷰캐넌,14:00,토,대구,17305,5,2023,0,0.0,23.1,30.0,20230527,12874.0,14670.2,lose,0.4247136175693079,2.5,0.4285714285714285,"2, 1",0,405334.0,9811.0,2448.0,88905.0,3370.0,725.0
219,Kiwoom,Lotte,5,6,7.0,3.0,1,1.0,3.8,C. 반즈,최원태,14:00,토,고척,16000,5,2023,0,26.0,19.8,26.0,20230527,11692.0,6792.4,lose,0.4714518760195758,9.0,0.4130434782608695,"0, 3",0,186815.0,6031.0,957.0,1027207.0,28737.0,5438.0
220,KIA,LG,1,7,6.0,1.0,0,4.2,5.6,임찬규,S. 앤더슨,14:00,일,광주,17015,5,2023,0,2.0,22.7,13.0,20230528,17931.0,14764.4,win,0.5239383623006629,7.0,0.4878048780487805,"2, 1",0,484872.0,20257.0,2844.0,124022.0,3071.0,609.0
221,Samsung,KT,6,4,8.0,10.0,0,3.4,3.4,원태인,B. 슐서,14:00,일,대구,14523,5,2023,0,6.5,21.9,16.0,20230528,17305.0,13767.8,lose,0.4184974269219717,1.5,0.4186046511627907,"1, 2",0,326810.0,8860.0,2034.0,125269.0,4715.0,1004.0
222,Kiwoom,Lotte,7,5,7.0,3.0,0,1.8,4.4,정찬헌,나균안,14:00,일,고척,16000,5,2023,0,48.0,19.2,11.0,20230528,16000.0,8865.6,lose,0.4695573511599025,10.0,0.4042553191489361,"0, 3",0,284174.0,7737.0,1537.0,1245097.0,36216.0,6545.0
223,KIA,KT,6,1,7.0,10.0,0,3.4,4.0,이의리,고영표,18:30,화,광주,5352,5,2023,0,5.5,21.4,15.0,20230530,17015.0,15909.4,even,0.5058477532316531,4.5,0.4761904761904761,0,0,302394.0,10329.0,1574.0,37173.0,876.0,238.0
224,LG,Lotte,3,1,1.0,3.0,0,5.2,5.0,유영찬,한현희,18:30,화,잠실,20330,5,2023,0,0.0,24.3,34.0,20230530,22054.0,16919.0,win,0.5972978068246088,2.0,0.6521739130434783,"1, 2",0,86456.0,2643.0,593.0,480641.0,10521.0,2572.0
225,NC,Doosan,5,0,5.0,5.0,0,3.0,3.6,T. 와이드너,최원준,18:30,화,창원,3180,5,2023,0,4.0,20.3,24.75,20230530,9558.0,9956.6,win,0.5544821221233142,0.5,0.5,"1, 2",0,29905.0,513.0,166.0,70704.0,1640.0,313.0
226,SSG,Samsung,3,2,2.0,8.0,0,5.8,3.6,K. 맥카티,A. 수아레즈,18:30,화,문학,10232,5,2023,0,0.0,23.1,34.0,20230530,17575.0,18133.8,win,0.5547796773416808,9.0,0.6363636363636364,"2, 1",0,86170.0,1846.0,396.0,228962.0,4558.0,1089.0
227,Hanhwa,Kiwoom,7,1,10.0,7.0,0,4.0,2.6,R. 산체스,안우진,18:30,화,대전,4486,5,2023,0,0.0,20.8,24.75,20230530,8186.0,6790.2,win,0.4162582876909772,3.0,0.3809523809523809,0,0,122575.0,3120.0,907.0,158072.0,4652.0,961.0
228,KIA,KT,7,1,6.0,10.0,0,3.8,3.4,윤영철,엄상백,18:30,수,광주,7244,5,2023,0,1.5,22.1,18.0,20230531,5352.0,13173.8,win,0.520049240869922,5.5,0.4883720930232558,0,0,530392.0,19953.0,3093.0,57117.0,997.0,251.0
229,LG,Lotte,1,7,1.0,3.0,0,5.2,5.0,박세웅,C. 켈리,18:30,수,잠실,21269,5,2023,0,0.0,23.6,31.0,20230531,20330.0,19017.4,win,0.6233390718776454,3.0,0.6595744680851063,"2, 1",0,242132.0,7976.0,1602.0,481158.0,14437.0,2786.0
230,NC,Doosan,2,3,4.0,5.0,0,4.0,3.0,곽빈,이용준,18:30,수,창원,4180,5,2023,0,0.0,20.9,31.0,20230531,3180.0,8894.0,win,0.5670808441699333,0.5,0.5111111111111111,"2, 1",0,128756.0,3139.0,704.0,57059.0,1267.0,261.0
231,SSG,Samsung,2,3,2.0,8.0,0,5.2,2.8,백정현,R. 엘리아스,18:30,수,문학,10745,5,2023,0,0.0,21.8,31.0,20230531,10232.0,15580.2,win,0.5823356885748567,10.0,0.6444444444444445,"2, 1",0,261587.0,5913.0,1106.0,374001.0,8438.0,1282.0
232,Hanhwa,Kiwoom,3,15,9.0,7.0,0,3.6,2.6,E. 요키시,장민재,18:30,수,대전,4384,5,2023,0,0.0,21.1,23.0,20230531,4486.0,6433.6,win,0.421831869510665,3.0,0.3953488372093023,"1, 2",0,426194.0,14271.0,3028.0,167085.0,4237.0,692.0
233,LG,Lotte,6,1,1.0,3.0,0,3.8,4.2,A. 플럿코,C. 반즈,18:30,목,잠실,22020,6,2023,0,0.0,23.6,38.0,20230601,21269.0,21440.2,lose,0.6088307139235839,2.0,0.6458333333333334,"1, 2",0,202601.0,4123.0,774.0,1265978.0,37169.0,5042.0
234,SSG,Samsung,14,2,2.0,8.0,0,5.4,2.8,문승원,양창섭,18:30,목,문학,9028,6,2023,0,0.0,21.7,38.0,20230601,10745.0,13577.8,lose,0.5787886272929369,9.0,0.6304347826086957,"1, 2",0,1507024.0,29548.0,4153.0,1068698.0,29724.0,3673.0
235,Hanhwa,Kiwoom,7,3,9.0,7.0,0,3.8,5.6,문동주,A. 후라도,18:30,목,대전,5040,6,2023,0,0.0,20.8,32.0,20230601,4384.0,6087.2,lose,0.3942576832819701,3.0,0.3863636363636363,"1, 2",0,426724.0,11175.0,2435.0,205526.0,7222.0,1187.0
236,KT,Doosan,1,10,10.0,5.0,0,3.0,2.2,R. 알칸타라,배제성,18:30,금,수원,5157,6,2023,0,0.0,18.1,35.0,20230602,5235.0,7677.0,win,0.4246747317963935,7.0,0.3555555555555555,"2, 1",0,55005.0,1673.0,577.0,203897.0,6027.0,847.0
237,LG,NC,2,9,1.0,5.0,0,4.0,3.8,최성영,김윤식,18:30,금,잠실,10238,6,2023,0,0.0,21.4,29.0,20230602,22020.0,21884.6,lose,0.617481119105858,7.5,0.6530612244897959,"3, 0",0,193714.0,7225.0,1240.0,91264.0,2177.0,439.0
238,SSG,Kiwoom,3,2,2.0,7.0,0,7.2,6.2,노경은,임창민,18:30,금,문학,12533,6,2023,0,0.0,18.8,29.0,20230602,9028.0,12881.8,lose,0.604484829669608,11.0,0.6382978723404256,"3, 0",0,732169.0,18366.0,3247.0,152429.0,4290.0,770.0
239,Lotte,KIA,14,2,3.0,6.0,0,4.0,4.6,D. 스트레일리,양현종,18:30,금,사직,18996,6,2023,0,0.5,22.2,29.0,20230602,15221.0,18098.4,win,0.5458800263678313,4.5,0.6,"2, 1",0,469810.0,12844.0,2532.0,352598.0,12299.0,2029.0
240,Hanhwa,Samsung,7,8,9.0,8.0,0,4.4,3.0,D. 뷰캐넌,김민우,18:30,금,대전,6675,6,2023,0,0.0,21.3,29.0,20230602,5040.0,5820.0,win,0.4070667957405615,1.0,0.4,"2, 1",0,384331.0,12611.0,2491.0,393593.0,8614.0,1591.0
241,KT,Doosan,13,3,10.0,5.0,0,2.4,4.0,박영현,김동주,17:00,토,수원,12155,6,2023,0,0.0,20.0,34.0,20230603,5157.0,6057.8,lose,0.3974966374239656,8.0,0.3478260869565217,"1, 2",0,57226.0,1429.0,422.0,243352.0,13273.0,1793.0
242,LG,NC,3,7,1.0,5.0,0,3.8,5.4,E. 페디,임찬규,17:00,토,잠실,18890,6,2023,0,0.0,22.9,38.0,20230603,10238.0,19182.2,lose,0.6008247704930656,6.5,0.64,"2, 1",0,129233.0,2753.0,515.0,180891.0,6332.0,1043.0
243,SSG,Kiwoom,2,1,2.0,8.0,0,7.2,5.6,노경은,양현,17:00,토,문학,19071,6,2023,0,0.0,20.6,38.0,20230603,12533.0,12022.6,win,0.6055917986952469,12.0,0.6458333333333334,"3, 0",0,479654.0,17258.0,2772.0,147479.0,3568.0,1002.0
244,Lotte,KIA,6,5,3.0,6.0,0,5.6,4.4,김원중,최지민,17:00,토,사직,22990,6,2023,0,0.0,21.0,45.0,20230603,18996.0,17299.6,win,0.568305749545585,5.5,0.6086956521739131,"2, 1",0,757512.0,24262.0,3859.0,405709.0,13096.0,2295.0
245,Hanhwa,Samsung,2,7,9.0,8.0,0,5.8,4.2,홍정우,정우람,17:00,토,대전,12000,6,2023,0,0.0,20.6,24.0,20230603,6675.0,5754.2,lose,0.4080587905586348,2.0,0.391304347826087,"2, 1",0,344035.0,9672.0,2070.0,345965.0,10164.0,1841.0
246,KT,Doosan,5,2,9.0,4.0,0,4.0,3.8,주권,최승용,17:00,일,수원,10239,6,2023,0,0.0,19.8,40.0,20230604,12155.0,6384.6,win,0.4222155418608146,7.0,0.3617021276595745,"2, 1",0,84000.0,3003.0,691.0,127905.0,4517.0,809.0
247,LG,NC,1,3,1.0,3.0,0,3.0,4.6,이재학,이지강,17:00,일,잠실,15096,6,2023,0,0.0,22.6,39.0,20230604,18890.0,18549.4,lose,0.5908862800589043,5.5,0.6274509803921569,"1, 2",0,70638.0,1752.0,175.0,201673.0,7794.0,1209.0
248,SSG,Kiwoom,3,4,1.0,7.0,0,4.8,4.4,김성진,최민준,17:00,일,문학,17007,6,2023,0,0.0,20.3,39.0,20230604,19071.0,12321.8,win,0.6071736011477762,13.0,0.6530612244897959,"3, 0",0,552729.0,18924.0,2868.0,249632.0,6404.0,1501.0
249,Lotte,KIA,0,6,2.0,6.0,0,5.8,4.2,이의리,한현희,14:00,일,사직,22990,6,2023,0,0.0,22.3,34.0,20230604,22990.0,17299.6,win,0.5688824389746148,6.5,0.6170212765957447,"2, 1",0,900442.0,38755.0,5332.0,271866.0,8038.0,1479.0
250,Hanhwa,Samsung,10,5,8.0,6.0,0,5.2,4.4,김범수,A. 수아레즈,17:00,일,대전,12000,6,2023,0,0.0,21.1,22.0,20230604,12000.0,6517.0,lose,0.3981382409586989,3.0,0.3829787234042553,"1, 2",0,264271.0,8911.0,1706.0,445849.0,12259.0,2718.0
251,KIA,SSG,1,2,5.0,1.0,1,5.2,4.8,R. 엘리아스,윤영철,14:00,화,광주,15130,6,2023,0,0.0,20.6,19.0,20230606,7244.0,11699.2,lose,0.5363663433058032,7.5,0.4893617021276595,"1, 2",0,244253.0,9400.0,1749.0,164176.0,5354.0,1093.0
252,Doosan,Hanhwa,4,1,4.0,8.0,1,3.6,5.8,장원준,장민재,14:00,화,잠실,21146,6,2023,0,0.0,21.0,22.0,20230606,10428.0,13404.8,lose,0.4332892474540404,5.0,0.5,"1, 2",0,46757.0,2086.0,422.0,346990.0,11594.0,2555.0
253,Lotte,KT,1,4,2.0,9.0,1,5.6,4.2,고영표,박세웅,17:00,화,사직,20441,6,2023,0,0.0,20.5,27.0,20230606,22990.0,18888.2,lose,0.553959614471665,11.0,0.6041666666666666,"2, 1",0,416317.0,14374.0,2632.0,37069.0,1287.0,319.0
254,Samsung,NC,9,6,7.0,3.0,1,5.0,5.2,백정현,T. 와이드너,17:00,화,대구,14639,6,2023,0,0.0,23.6,23.0,20230606,14523.0,12958.6,lose,0.4254195152268489,4.5,0.44,"2, 1",0,284119.0,7862.0,1671.0,133284.0,5406.0,1168.0
255,Kiwoom,LG,1,9,7.0,1.0,1,5.0,2.6,C. 켈리,E. 요키시,14:00,화,고척,14903,6,2023,0,0.0,20.7,22.0,20230606,16000.0,10933.2,win,0.4758853530637167,11.0,0.4074074074074074,"1, 2",0,142518.0,4634.0,868.0,22634.0,429.0,83.0
256,KIA,SSG,8,9,6.0,1.0,0,4.2,4.8,이로운,양현종,18:30,수,광주,7569,6,2023,0,0.0,20.8,21.0,20230607,15130.0,12534.4,lose,0.5127205872832968,8.5,0.4791666666666667,"0, 3",0,421687.0,16048.0,2840.0,497113.0,17073.0,2687.0
257,Doosan,Hanhwa,6,3,4.0,9.0,0,4.4,5.4,이형범,김범수,18:30,수,잠실,8497,6,2023,0,0.0,21.9,37.0,20230607,21146.0,12884.0,win,0.4294169749387798,6.0,0.5102040816326531,"1, 2",0,328906.0,14049.0,2069.0,318394.0,9400.0,2169.0
258,Lotte,KT,2,3,2.0,9.0,0,4.4,4.8,손동현,김도규,18:30,수,사직,10066,6,2023,0,0.0,22.9,28.8,20230607,20441.0,20127.6,lose,0.5464112250404749,10.0,0.5918367346938775,"2, 1",0,511757.0,15081.0,2632.0,87227.0,3420.0,770.0
259,Samsung,NC,0,4,6.0,3.0,0,6.2,5.4,이용준,홍정우,18:30,수,대구,7119,6,2023,0,0.0,23.7,32.0,20230607,14639.0,14064.0,win,0.4213264091371784,3.5,0.4509803921568627,"2, 1",0,707391.0,28156.0,3834.0,122024.0,3979.0,843.0
260,Kiwoom,LG,5,5,7.0,1.0,0,2.2,4.2,A. 후라도,A. 플럿코,18:30,수,고척,5390,6,2023,0,0.0,21.1,37.0,20230607,14903.0,12867.4,lose,0.4631836786630755,12.0,0.4,"1, 2",0,130320.0,3962.0,697.0,96248.0,3185.0,604.0
261,KIA,SSG,4,5,7.0,1.0,0,4.4,3.8,이로운,최지민,18:30,목,광주,6646,6,2023,0,0.0,21.8,13.0,20230608,7569.0,10462.0,lose,0.5097551690499417,9.5,0.4693877551020408,"0, 3",0,279340.0,8994.0,1925.0,517617.0,19015.0,3035.0
262,Doosan,Hanhwa,2,1,5.0,10.0,0,5.0,4.6,R. 알칸타라,김민우,18:30,목,잠실,8509,6,2023,0,0.0,21.4,22.0,20230608,8497.0,12436.8,win,0.4374661992989484,7.0,0.52,"2, 1",0,254244.0,12345.0,1752.0,375842.0,13981.0,2814.0
263,Lotte,KT,6,7,3.0,9.0,0,4.6,5.2,이상동,윤명준,18:30,목,사직,10504,6,2023,0,0.0,21.4,28.0,20230608,10066.0,19096.6,lose,0.5435949911913327,9.0,0.58,"1, 2",0,369987.0,9889.0,1769.0,75773.0,3270.0,917.0
264,Samsung,NC,1,7,7.0,4.0,0,5.8,5.8,최성영,황동재,18:30,목,대구,5989,6,2023,0,0.0,24.0,28.0,20230608,7119.0,13292.0,lose,0.4138717057876451,4.5,0.4423076923076923,"2, 1",0,351531.0,8865.0,1838.0,130789.0,5741.0,1354.0
265,Kiwoom,LG,13,0,8.0,2.0,0,2.6,4.0,최원태,김윤식,18:30,목,고척,6076,6,2023,0,0.5,20.4,22.0,20230608,5390.0,12797.0,even,0.4640106995217638,12.0,0.4,"0, 2",1,163764.0,5352.0,1229.0,88278.0,2493.0,535.0
266,KT,Kiwoom,3,2,9.0,8.0,0,6.4,4.8,손동현,이명종,18:30,금,수원,5033,6,2023,0,0.0,21.4,32.0,20230609,10239.0,7591.8,win,0.4296872861327323,2.5,0.4117647058823529,"2, 1",0,89063.0,4212.0,963.0,262188.0,10561.0,1646.0
267,NC,SSG,5,2,4.0,1.0,0,5.4,4.2,E. 페디,오원석,18:30,금,창원,5110,6,2023,0,0.0,22.6,39.0,20230609,4180.0,6756.0,lose,0.563570784490532,6.5,0.5384615384615384,"2, 1",0,165583.0,7852.0,1460.0,428301.0,15680.0,2540.0
268,Doosan,KIA,3,7,5.0,8.0,0,3.4,4.8,이준영,김동주,18:30,금,잠실,16250,6,2023,0,2.5,23.6,26.2,20230609,8509.0,11917.0,win,0.4400830326694014,3.5,0.5294117647058824,"3, 0",0,259658.0,12453.0,1648.0,286708.0,9959.0,1935.0
269,Samsung,Lotte,1,5,8.0,3.0,0,4.4,3.0,나균안,원태인,18:30,금,대구,15893,6,2023,0,0.0,24.7,23.0,20230609,5989.0,11915.0,win,0.4033588685916323,7.0,0.4339622641509434,"2, 1",0,298400.0,7767.0,1700.0,258793.0,6444.0,1142.0
270,Hanhwa,LG,6,5,10.0,2.0,0,3.4,3.6,박상원,고우석,18:30,금,대전,6005,6,2023,0,0.0,21.9,18.0,20230609,12000.0,8019.8,win,0.4131937126313104,12.5,0.3725490196078431,"0, 2",1,238964.0,7895.0,2388.0,90319.0,2391.0,444.0
