,home,away,home_score,away_score,home_rank,away_rank,공휴일,merged_ex_score,merged_ex_score_away,pitcher1,pitcher2,time,요일,구장,관중수,month,year,first_game,rain,temp,pm10,date,before_attendance,before_5game_avg,last_match
302,Samsung,NC,4,2,7.0,9.0,0,3.8,5.2,김윤수,김영규,17:00,일,대구,10614,06,2022,0,0.0,20.6,14.0,20220612,14155.0,11352.0,lose
303,KT,SSG,5,4,7.0,1.0,0,5.0,6.4,이채호,서동민,18:30,화,수원,3108,06,2022,0,4.75,19.0,19.0,20220614,20000.0,14349.2,lose
304,LG,Samsung,7,0,3.0,5.0,0,7.0,3.2,A. 플럿코,A. 수아레즈,18:30,화,잠실,6824,06,2022,0,0.0,21.7,13.0,20220614,15235.0,15474.0,lose
305,Kiwoom,Doosan,2,0,2.0,7.0,0,5.6,7.0,E. 요키시,박신지,18:30,화,고척,2536,06,2022,0,0.0,22.2,13.0,20220614,1414.0,2863.6,lose
306,KT,SSG,6,3,6.0,1.0,0,5.0,6.8,이채호,I. 노바,18:30,수,수원,3596,06,2022,0,8.8125,19.212500000000002,24.0,20220615,3108.0,12672.0,win
307,LG,Samsung,3,6,3.0,6.0,0,6.2,2.4,허윤동,이민호,18:30,수,잠실,6328,06,2022,0,18.5,17.7,14.0,20220615,6824.0,13569.8,win
308,NC,KIA,7,2,9.0,4.0,0,4.4,6.2,하준영,임기영,18:30,수,창원,3444,06,2022,0,1.0,20.3,18.0,20220615,3010.0,5752.8,win
309,Kiwoom,Doosan,3,4,2.0,7.0,0,5.0,6.8,이영하,T. 애플러,18:30,수,고척,2062,06,2022,0,10.5,18.2,14.0,20220615,2536.0,1934.6,win
310,Hanhwa,Lotte,5,11,10.0,8.0,0,5.4,5.2,C. 반즈,윤대경,18:30,수,대전,3403,06,2022,0,22.5,18.5,18.0,20220615,9140.0,5485.8,win
311,KT,SSG,0,6,6.0,1.0,0,4.8,6.6,오원석,배제성,18:30,목,수원,4355,06,2022,0,1.0625,21.724999999999998,21.0,20220616,3596.0,11490.6,win
312,LG,Samsung,2,1,3.0,6.0,0,6.6,2.4,C. 켈리,백정현,18:30,목,잠실,8976,06,2022,0,5.0,20.7,18.0,20220616,6328.0,11842.6,lose
313,NC,KIA,2,4,9.0,4.0,0,5.4,5.2,이의리,김영규,18:30,목,창원,4547,06,2022,0,0.0,23.1,39.0,20220616,3444.0,4532.8,win
314,Kiwoom,Doosan,6,2,2.0,7.0,0,5.4,4.4,김재웅,박치국,18:30,목,고척,2349,06,2022,0,3.5,20.3,18.0,20220616,2062.0,1851.6,lose
315,Hanhwa,Lotte,0,3,10.0,8.0,0,5.4,7.0,G. 스파크맨,장민재,18:30,목,대전,3640,06,2022,0,0.0,20.3,20.0,20220616,3403.0,5312.6,lose
316,KIA,Samsung,5,3,4.0,6.0,0,5.0,2.4,양현종,원태인,18:30,금,광주,8865,06,2022,0,1.5,23.2,21.0,20220617,14849.0,10897.0,lose
317,NC,Hanhwa,1,1,9.0,10.0,0,4.8,4.0,송명기,김민우,18:30,금,창원,3678,06,2022,0,0.0,23.5,33.0,20220617,4547.0,3095.0,lose
318,Doosan,KT,2,4,7.0,6.0,0,3.4,3.0,고영표,최승용,18:30,금,잠실,4898,06,2022,0,0.0,22.8,25.0,20220617,6612.0,10093.8,lose
319,Lotte,SSG,2,6,8.0,1.0,0,6.2,6.0,W. 폰트,박세웅,18:30,금,사직,5687,06,2022,0,0.0,23.8,33.0,20220617,5997.0,6191.0,win
320,Kiwoom,LG,2,4,2.0,3.0,0,4.6,5.0,김진성,하영민,18:30,금,고척,4608,06,2022,0,0.0,22.5,25.0,20220617,2349.0,1940.6,lose
321,KIA,Samsung,2,6,4.0,6.0,0,4.8,2.8,D. 뷰캐넌,한승혁,17:00,토,광주,14825,06,2022,0,0.5,24.3,12.0,20220618,8865.0,11307.6,win
322,NC,Hanhwa,3,2,9.0,10.0,0,3.2,3.8,김시훈,김종수,17:00,토,창원,7205,06,2022,0,0.0,25.0,20.4,20220618,3678.0,3399.0,even
323,Doosan,KT,5,0,7.0,5.0,0,2.8,3.0,R. 스탁,O. 데스파이네,17:00,토,잠실,9033,06,2022,0,0.0,23.6,21.0,20220618,4898.0,6424.6,lose
324,Lotte,SSG,5,10,8.0,1.0,0,5.8,6.4,김광현,이인복,17:00,토,사직,10173,06,2022,0,0.0,25.7,20.4,20220618,5687.0,6381.8,lose
325,Kiwoom,LG,2,0,2.0,3.0,0,4.6,5.0,한현희,임찬규,14:00,토,고척,8705,06,2022,0,0.0,23.2,21.0,20220618,4608.0,2593.8,lose
326,KIA,Samsung,3,7,4.0,6.0,0,4.2,3.2,A. 수아레즈,로니,17:00,일,광주,9977,06,2022,0,0.0,26.1,14.0,20220619,14825.0,12751.4,lose
327,NC,Hanhwa,6,3,9.0,10.0,0,3.0,3.8,류진욱,김재영,17:00,일,창원,4605,06,2022,0,0.0,24.7,21.0,20220619,7205.0,4376.8,win
328,Doosan,KT,1,7,7.0,6.0,0,2.6,3.0,소형준,최원준,17:00,일,잠실,6966,06,2022,0,0.0,23.7,26.0,20220619,9033.0,6025.4,win
329,Lotte,SSG,7,4,8.0,1.0,0,6.8,5.8,김도규,김택형,17:00,일,사직,6314,06,2022,0,0.0,25.0,21.0,20220619,10173.0,7369.2,lose
330,Kiwoom,LG,2,4,2.0,3.0,0,3.0,3.2,진해수,김태훈,14:00,일,고척,7849,06,2022,0,0.0,24.885714285714283,26.0,20220619,8705.0,4052.0,win
331,KIA,Lotte,6,5,4.0,8.0,0,3.2,5.6,임기영,C. 반즈,18:30,화,광주,5956,06,2022,0,0.0,26.4,27.0,20220621,9977.0,12956.6,lose
332,KT,NC,8,1,6.0,9.0,0,3.4,3.8,엄상백,이재학,18:30,화,수원,2292,06,2022,0,0.0,26.087500000000002,26.0,20220621,4355.0,10211.8,lose
333,LG,Hanhwa,10,4,3.0,10.0,0,2.6,2.2,이민호,Y. 라미레즈,18:30,화,잠실,7317,06,2022,0,0.0,26.9,29.0,20220621,8976.0,11279.6,win
334,SSG,Doosan,2,16,1.0,7.0,0,5.8,2.8,이영하,이건욱,18:30,화,문학,8067,06,2022,0,0.0,23.8,29.0,20220621,15128.0,13195.4,lose
335,Samsung,Kiwoom,3,4,6.0,2.0,0,4.6,3.0,이명종,이승현,18:30,화,대구,5936,06,2022,0,0.0,27.7,20.0,20220621,10614.0,11961.2,win
336,KIA,Lotte,5,7,4.0,8.0,0,4.0,4.4,최준용,정해영,18:30,수,광주,8754,06,2022,0,0.0,26.7,24.0,20220622,5956.0,10894.4,win
337,KT,NC,0,11,5.0,9.0,0,3.8,2.6,구창모,배제성,18:30,수,수원,2866,06,2022,0,0.0,26.1875,35.0,20220622,2292.0,6670.2,win
338,LG,Hanhwa,6,5,3.0,10.0,0,4.0,2.0,C. 켈리,윤대경,18:30,수,잠실,8200,06,2022,0,0.0,26.1,28.0,20220622,7317.0,8936.0,win
339,SSG,Doosan,6,5,1.0,7.0,0,5.6,5.2,서동민,홍건희,18:30,수,문학,9261,06,2022,0,0.0,23.5,28.0,20220622,8067.0,11751.2,lose
340,Samsung,Kiwoom,0,6,6.0,2.0,0,4.0,3.2,최원태,백정현,18:30,수,대구,6515,06,2022,0,0.0,29.2,28.0,20220622,5936.0,11428.4,lose
341,KIA,Lotte,7,4,4.0,8.0,0,4.2,5.2,김재열,나균안,18:30,목,광주,5909,06,2022,0,36.0,25.5,16.0,20220623,8754.0,9675.4,lose
342,Samsung,Kiwoom,1,6,6.0,2.0,0,3.8,3.2,안우진,원태인,18:30,목,대구,4959,06,2022,0,0.0,26.9,27.75,20220623,6515.0,9446.4,lose
343,KT,LG,9,6,5.0,3.0,0,3.8,4.8,주권,정우영,18:30,금,수원,7021,06,2022,0,21.3125,24.037499999999998,24.0,20220624,2866.0,3243.4,lose
344,SSG,NC,14,2,1.0,9.0,0,5.6,4.4,W. 폰트,D. 루친스키,18:30,금,문학,11040,06,2022,0,2.5,21.8,18.5,20220624,9261.0,12498.4,win
345,Doosan,KIA,3,4,7.0,4.0,0,5.8,4.6,김정빈,정철원,18:30,금,잠실,14470,06,2022,0,18.0,23.4,18.5,20220624,6966.0,6478.2,lose
346,Lotte,Kiwoom,5,1,8.0,2.0,0,5.6,4.0,이인복,한현희,18:30,금,사직,3769,06,2022,0,27.0,24.1,18.5,20220624,6314.0,7651.6,lose
347,Hanhwa,Samsung,3,0,10.0,6.0,0,3.0,3.4,장민재,D. 뷰캐넌,18:30,금,대전,4132,06,2022,0,11.0,23.8,13.0,20220624,3640.0,4670.4,lose
348,KT,LG,2,7,5.0,3.0,0,4.8,5.2,A. 플럿코,O. 데스파이네,17:00,토,수원,13557,06,2022,0,0.0625,25.8375,50.0,20220625,7021.0,4026.0,win
349,SSG,NC,8,1,1.0,9.0,0,7.2,4.6,김광현,송명기,17:00,토,문학,17058,06,2022,0,0.0,24.8,47.0,20220625,11040.0,12714.8,win
350,Doosan,KIA,6,8,8.0,4.0,0,6.0,5.0,이준영,박치국,17:00,토,잠실,22093,06,2022,0,0.0,26.7,47.0,20220625,14470.0,8395.8,lose
351,Lotte,Kiwoom,5,13,8.0,2.0,0,5.6,3.8,정찬헌,김진욱,17:00,토,사직,8922,06,2022,0,0.5,24.6,38.25,20220625,3769.0,6388.0,win
352,Hanhwa,Samsung,2,5,10.0,6.0,0,3.4,2.2,A. 수아레즈,김민우,17:00,토,대전,8225,06,2022,0,0.0,26.2,29.0,20220625,4132.0,4896.2,win
353,KT,LG,1,3,5.0,3.0,0,5.2,6.6,이민호,W. 벤자민,17:00,일,수원,8044,06,2022,0,0.9375,26.3375,21.0,20220626,13557.0,6018.2,lose
354,SSG,NC,7,3,1.0,9.0,0,6.8,4.2,이태양,김시훈,17:00,일,문학,13149,06,2022,0,0.0,25.9,23.0,20220626,17058.0,12110.8,win
355,Doosan,KIA,8,4,8.0,4.0,0,6.2,6.0,이현승,임기영,17:00,일,잠실,16298,06,2022,0,0.0,27.2,23.0,20220626,22093.0,11492.0,lose
356,Lotte,Kiwoom,4,9,8.0,2.0,0,5.2,6.0,김태훈,구승민,17:00,일,사직,6596,06,2022,0,0.0,25.1,17.75,20220626,8922.0,6973.0,lose
357,Hanhwa,Samsung,2,6,10.0,6.0,0,3.4,1.8,허윤동,남지민,17:00,일,대전,5214,06,2022,0,7.0,26.0,14.0,20220626,8225.0,5708.0,lose
358,LG,NC,5,0,3.0,9.0,0,6.4,3.6,C. 켈리,구창모,18:30,화,잠실,3361,06,2022,0,2.5,27.9,18.0,20220628,8200.0,7529.0,lose
359,Lotte,Doosan,3,3,8.0,7.0,0,5.0,7.6,G. 스파크맨,이영하,18:30,화,사직,3429,06,2022,0,6.5,27.342857142857138,14.75,20220628,6596.0,7154.8,lose
360,Samsung,KT,4,14,6.0,6.0,0,2.4,4.0,소형준,백정현,18:30,화,대구,3769,06,2022,0,0.0,28.1,14.75,20220628,4959.0,8435.8,win
361,Kiwoom,KIA,5,2,2.0,4.0,0,7.0,5.6,최원태,이의리,18:30,화,고척,7388,06,2022,0,2.0,27.1,18.0,20220628,7849.0,5114.6,lose
362,Hanhwa,SSG,6,3,10.0,1.0,0,3.2,7.4,김종수,최민준,18:30,화,대전,3027,06,2022,0,0.0,28.5,13.0,20220628,5214.0,4922.8,win
363,Samsung,KT,8,2,6.0,5.0,0,3.2,5.2,원태인,배제성,18:30,수,대구,4679,06,2022,0,0.0,28.6,11.0,20220629,3769.0,6358.6,lose
364,Kiwoom,KIA,1,0,2.0,4.0,0,6.8,5.0,안우진,양현종,18:30,수,고척,7941,06,2022,0,42.5,25.1,14.0,20220629,7388.0,6179.8,win
365,Hanhwa,SSG,3,8,10.0,1.0,0,3.6,7.6,노경은,윤대경,18:30,수,대전,1747,06,2022,0,7.0,26.1,14.0,20220629,3027.0,4847.6,win
366,Lotte,Doosan,5,1,8.0,7.0,0,4.2,5.0,이인복,곽빈,18:30,목,사직,6566,06,2022,0,0.0,27.0,12.0,20220630,3429.0,5806.0,even
367,Samsung,KT,2,13,6.0,6.0,0,4.6,5.6,O. 데스파이네,D. 뷰캐넌,18:30,목,대구,4809,06,2022,0,0.0,29.1,11.0,20220630,4679.0,5171.6,win
368,Kiwoom,KIA,5,4,2.0,4.0,0,5.8,3.6,양현,전상현,18:30,목,고척,7165,06,2022,0,175.0,22.7,12.0,20220630,7941.0,7298.2,win
369,KT,Doosan,11,7,4.0,7.0,0,6.4,4.2,고영표,R. 스탁,18:30,금,수원,4781,07,2022,0,0.0,27.625000000000004,36.0,20220701,8044.0,6756.0,lose
370,LG,Lotte,2,1,2.0,7.0,0,5.4,4.4,김진성,나균안,18:30,금,잠실,12224,07,2022,0,0.0,27.5,20.0,20220701,3361.0,6836.4,even
371,SSG,KIA,7,6,1.0,3.0,0,8.0,3.6,서진용,김현준,18:30,금,문학,14099,07,2022,0,0.0,27.0,20.0,20220701,13149.0,11715.0,lose
372,Kiwoom,Hanhwa,7,5,1.0,9.0,0,6.6,3.2,하영민,김종수,18:30,금,고척,3238,07,2022,0,0.0,27.4,20.0,20220701,7165.0,7809.6,lose
373,KT,Doosan,8,3,4.0,7.0,0,8.2,5.0,W. 벤자민,최원준,18:00,토,수원,10065,07,2022,0,0.0,28.275,45.0,20220702,4781.0,7253.8,win
374,LG,Lotte,1,8,2.0,7.0,0,4.6,3.6,C. 반즈,A. 플럿코,18:00,토,잠실,18750,07,2022,0,0.0,29.4,29.0,20220702,12224.0,8015.6,win
375,NC,Samsung,17,1,8.0,5.0,0,3.4,5.0,D. 루친스키,허윤동,18:00,토,창원,9063,07,2022,0,0.0,28.0,26.0,20220702,4605.0,4695.8,win
376,SSG,KIA,2,1,1.0,3.0,0,6.6,3.2,장지훈,임기영,18:00,토,문학,23000,07,2022,0,0.0,27.2,29.0,20220702,14099.0,12921.4,win
377,Kiwoom,Hanhwa,3,0,1.0,9.0,0,5.4,3.6,정찬헌,김민우,14:00,토,고척,6692,07,2022,0,0.0,29.3,29.0,20220702,3238.0,6716.2,win
378,KT,Doosan,6,0,4.0,7.0,0,9.6,4.4,소형준,박신지,17:00,일,수원,5749,07,2022,0,0.875,28.6375,46.0,20220703,10065.0,8693.6,win
379,LG,Lotte,4,1,2.0,6.0,0,3.6,4.2,정우영,구승민,17:00,일,잠실,23750,07,2022,0,0.0,29.6,36.0,20220703,18750.0,9970.4,lose
380,NC,Samsung,11,6,8.0,5.0,0,4.6,4.2,하준영,김윤수,17:00,일,창원,4725,07,2022,0,0.0,28.7,18.0,20220703,9063.0,5819.6,win
381,SSG,KIA,3,2,1.0,4.0,0,5.4,2.6,이태양,이의리,17:00,일,문학,18666,07,2022,0,0.0,28.0,36.0,20220703,23000.0,15669.2,win
382,Kiwoom,Hanhwa,2,1,1.0,9.0,0,4.2,3.2,최원태,F. 페냐,14:00,일,고척,5952,07,2022,0,0.0,30.0,36.0,20220703,6692.0,6484.8,win
383,SSG,Lotte,4,3,1.0,6.0,0,4.6,3.6,서진용,김원중,18:30,화,문학,7773,07,2022,0,0.0,28.0,34.0,20220705,18666.0,17194.4,win
384,Doosan,Kiwoom,3,4,7.0,1.0,0,2.8,3.6,이명종,홍건희,18:30,화,잠실,4265,07,2022,0,0.0,29.3,34.0,20220705,16298.0,13772.0,win
385,Samsung,LG,1,4,5.0,2.0,0,4.2,3.0,C. 켈리,백정현,18:30,화,대구,4683,07,2022,0,0.0,28.4,20.0,20220705,4809.0,4946.2,win
386,Hanhwa,NC,0,1,9.0,8.0,0,3.0,6.4,김영규,윤산흠,18:30,화,대전,2632,07,2022,0,0.0,27.1,40.0,20220705,1747.0,4469.0,win
387,KIA,KT,1,8,4.0,3.0,0,2.6,8.0,O. 데스파이네,양현종,18:30,수,광주,6269,07,2022,0,0.0,29.1,15.0,20220706,5909.0,9084.2,even
388,SSG,Lotte,5,12,1.0,6.0,0,4.8,3.6,이인복,노경은,18:30,수,문학,6859,07,2022,0,0.5,29.5,32.0,20220706,7773.0,15337.4,win
389,Doosan,Kiwoom,5,2,7.0,1.0,0,2.8,4.2,최승용,김태훈,18:30,수,잠실,2930,07,2022,0,17.0,29.7,32.0,20220706,4265.0,12818.4,lose
390,Samsung,LG,9,10,5.0,2.0,0,3.6,3.2,김진성,오승환,18:30,수,대구,4673,07,2022,0,0.5,28.3,24.0,20220706,4683.0,4579.8,lose
391,Hanhwa,NC,3,4,9.0,8.0,0,1.8,6.4,원종현,장시환,18:30,수,대전,2726,07,2022,0,0.5,28.6,32.0,20220706,2632.0,4169.0,lose
392,SSG,Lotte,8,1,1.0,6.0,0,4.2,5.0,W. 폰트,김진욱,18:30,목,문학,5866,07,2022,0,0.0,28.3,22.0,20220707,6859.0,14079.4,lose
393,Doosan,Kiwoom,4,2,7.0,1.0,0,3.6,3.6,박정수,T. 애플러,18:30,목,잠실,3781,07,2022,0,1.0,29.0,22.0,20220707,2930.0,12011.2,win
394,Samsung,LG,9,11,5.0,2.0,0,3.8,4.2,김윤식,D. 뷰캐넌,18:30,목,대구,4989,07,2022,0,0.0,29.5,18.0,20220707,4673.0,4522.6,lose
395,Hanhwa,NC,12,11,9.0,8.0,0,1.8,6.6,강재민,김시훈,18:30,목,대전,3111,07,2022,0,0.0,28.5,17.0,20220707,2726.0,3069.2,lose
396,KIA,Hanhwa,5,3,5.0,10.0,0,2.8,3.2,이의리,김범수,18:30,금,광주,7732,07,2022,0,13.5,26.6,21.0,20220708,6269.0,7373.0,lose
397,KT,Lotte,6,3,4.0,8.0,0,9.2,5.0,김민수,C. 반즈,18:30,금,수원,5218,07,2022,0,4.125,26.9125,29.0,20220708,5749.0,8439.2,win
398,Doosan,LG,4,11,8.0,3.0,0,3.0,6.0,A. 플럿코,최원준,18:30,금,잠실,9875,07,2022,0,0.0,26.9,22.0,20220708,3781.0,9873.4,win
399,Samsung,SSG,8,9,6.0,1.0,0,5.2,4.4,김광현,허윤동,18:30,금,대구,5359,07,2022,0,8.0,28.6,21.0,20220708,4989.0,4766.6,win
400,Kiwoom,NC,3,2,2.0,9.0,0,2.6,8.8,한현희,D. 루친스키,18:30,금,고척,2500,07,2022,0,2.0,26.0,22.0,20220708,5952.0,6197.6,lose
401,KIA,Hanhwa,6,5,5.0,10.0,0,3.0,3.8,박준표,주현상,18:00,토,광주,13246,07,2022,0,0.0,26.5,19.0,20220709,7732.0,6924.0,win
402,KT,Lotte,3,1,4.0,8.0,0,7.8,4.0,소형준,G. 스파크맨,18:00,토,수원,13030,07,2022,0,0.0,26.9125,29.0,20220709,5218.0,6771.4,win
403,Doosan,LG,6,8,8.0,3.0,0,3.2,8.0,김진성,박정수,18:00,토,잠실,16032,07,2022,0,0.0,27.5,23.0,20220709,9875.0,7429.8,lose
404,Samsung,SSG,10,13,6.0,1.0,0,6.6,5.8,김택형,장필준,18:00,토,대구,11924,07,2022,0,0.0,28.2,17.0,20220709,5359.0,4902.6,lose
405,Kiwoom,NC,10,1,2.0,9.0,0,2.6,5.8,최원태,송명기,14:00,토,고척,4459,07,2022,0,0.0,27.1,23.0,20220709,2500.0,5109.4,win
406,KIA,Hanhwa,6,3,5.0,10.0,0,3.0,4.6,장현식,장시환,17:00,일,광주,8387,07,2022,0,0.0,27.7,25.0,20220710,13246.0,8382.0,win
407,KT,Lotte,1,9,4.0,8.0,0,6.2,4.0,박세웅,배제성,17:00,일,수원,9656,07,2022,0,0.6875,27.8125,41.0,20220710,13030.0,7768.6,win
408,Doosan,LG,0,9,8.0,3.0,0,4.4,8.8,C. 켈리,이영하,17:00,일,잠실,10980,07,2022,0,0.0,29.9,41.0,20220710,16032.0,7376.6,lose
409,Samsung,SSG,2,7,6.0,1.0,0,7.4,7.8,최민준,백정현,17:00,일,대구,10126,07,2022,0,0.0,27.7,17.0,20220710,11924.0,6325.6,lose
410,Kiwoom,NC,2,0,2.0,9.0,0,4.2,3.8,안우진,구창모,14:00,일,고척,4419,07,2022,0,0.0,29.3,41.0,20220710,4459.0,4568.2,win
411,KT,Samsung,4,3,4.0,7.0,0,4.8,7.6,김재윤,오승환,18:30,화,수원,3723,07,2022,0,0.0,26.4625,18.0,20220712,9656.0,8743.6,lose
412,LG,KIA,1,7,3.0,5.0,0,9.8,4.0,양현종,이민호,18:30,화,잠실,14517,07,2022,0,0.0,27.6,14.0,20220712,23750.0,13257.0,win
413,NC,Doosan,7,11,9.0,8.0,0,3.6,3.8,김지용,이우석,18:30,화,창원,3522,07,2022,0,0.0,26.1,16.4,20220712,4725.0,5855.2,lose
414,SSG,Kiwoom,7,3,1.0,2.0,0,8.4,3.8,노경은,이명종,18:30,화,문학,10985,07,2022,0,0.0,27.6,14.0,20220712,5866.0,12432.8,lose
415,Lotte,Hanhwa,3,2,7.0,10.0,0,5.2,5.2,최준용,강재민,18:30,화,사직,22890,07,2022,0,0.0,24.2,16.4,20220712,6566.0,5856.4,lose
416,NC,Doosan,4,1,9.0,8.0,0,4.2,5.0,이재학,R. 스탁,18:30,수,창원,2880,07,2022,0,0.0,24.9,19.4,20220713,3522.0,5824.0,lose
417,Lotte,Hanhwa,2,0,6.0,10.0,0,3.4,5.0,C. 반즈,남지민,18:30,수,사직,10188,07,2022,0,0.0,24.1,19.4,20220713,22890.0,9680.6,win
418,KT,Samsung,1,0,4.0,8.0,0,4.4,6.4,고영표,D. 뷰캐넌,18:30,목,수원,4703,07,2022,0,3.5,26.424999999999997,15.0,20220714,3723.0,7475.2,win
419,LG,KIA,6,2,3.0,5.0,0,8.0,5.0,A. 플럿코,T. 파노니,18:30,목,잠실,14590,07,2022,0,0.0,25.9,14.0,20220714,14517.0,14520.4,lose
420,NC,Doosan,3,11,9.0,8.0,0,2.8,4.4,최원준,D. 루친스키,18:30,목,창원,4659,07,2022,0,0.0,28.4,22.0,20220714,2880.0,4959.0,win
421,SSG,Kiwoom,4,1,1.0,2.0,0,8.8,4.0,W. 폰트,정찬헌,18:30,목,문학,12969,07,2022,0,1.5,24.8,14.0,20220714,10985.0,10029.8,win
422,Lotte,Hanhwa,10,7,6.0,10.0,0,3.6,2.6,김유영,강재민,18:30,목,사직,7653,07,2022,0,0.0,27.1,22.0,20220714,10188.0,9933.8,win
423,NC,LG,5,4,9.0,3.0,0,3.0,7.0,임정호,정우영,18:30,금,창원,5924,07,2022,0,0.0,26.3,23.4,20220722,4659.0,4969.8,win
424,Doosan,SSG,0,1,7.0,1.0,0,5.8,8.0,노경은,김명신,18:30,금,잠실,6223,07,2022,0,22.5,24.8,29.0,20220722,10980.0,8719.6,win
425,Lotte,KIA,2,5,6.0,5.0,0,5.0,5.2,T. 파노니,C. 반즈,18:30,금,사직,11010,07,2022,0,0.0,24.7,23.4,20220722,7653.0,10145.2,win
426,Kiwoom,Samsung,3,2,2.0,8.0,0,3.8,4.6,이영준,문용익,18:30,금,고척,4776,07,2022,0,9.0,25.2,29.0,20220722,4419.0,4804.4,lose
427,Hanhwa,KT,8,0,10.0,4.0,0,3.4,3.0,Y. 라미레즈,W. 벤자민,18:30,금,대전,4010,07,2022,0,0.0,24.1,26.0,20220722,3111.0,2648.6,lose
428,NC,LG,5,11,9.0,3.0,0,3.8,5.6,이우찬,이용준,18:00,토,창원,7934,07,2022,0,2.0,24.8,29.4,20220723,5924.0,4342.0,win
429,Lotte,KIA,3,9,6.0,5.0,0,5.2,5.2,양현종,박세웅,18:00,토,사직,15526,07,2022,0,0.0,24.4,29.4,20220723,11010.0,11661.4,lose
430,Kiwoom,Samsung,6,0,2.0,8.0,0,3.8,3.4,E. 요키시,D. 뷰캐넌,14:00,토,고척,7057,07,2022,0,17.5,24.8,33.0,20220723,4776.0,4421.2,win
431,Hanhwa,KT,3,5,10.0,4.0,0,4.0,1.8,고영표,김민우,18:00,토,대전,5234,07,2022,0,13.0,23.6,32.0,20220723,4010.0,2845.2,win
432,NC,LG,6,1,9.0,3.0,0,4.8,6.2,D. 루친스키,송은범,17:00,일,창원,4034,07,2022,0,20.5,26.4,21.0,20220724,7934.0,4983.8,lose
433,Doosan,SSG,4,5,7.0,1.0,0,4.6,6.4,W. 폰트,이영하,17:00,일,잠실,6216,07,2022,0,3.0,25.7,18.0,20220724,6223.0,9378.2,lose
434,Lotte,KIA,0,23,6.0,5.0,0,4.0,5.8,이의리,G. 스파크맨,17:00,일,사직,10881,07,2022,0,36.0,26.3,21.0,20220724,15526.0,13453.4,lose
435,Kiwoom,Samsung,0,8,2.0,8.0,0,3.0,1.4,허윤동,T. 애플러,14:00,일,고척,6897,07,2022,0,0.5,25.5,18.0,20220724,7057.0,4642.2,win
436,Hanhwa,KT,1,3,10.0,4.0,0,4.0,2.2,소형준,F. 페냐,17:00,일,대전,3420,07,2022,0,10.5,23.8,17.0,20220724,5234.0,3542.6,lose
437,KIA,NC,1,9,5.0,9.0,0,9.2,4.6,신민혁,임기영,18:30,화,광주,5994,07,2022,0,0.0,27.0,30.0,20220726,8387.0,8308.6,lose
438,KT,Kiwoom,7,8,4.0,2.0,0,2.6,2.6,이승호,주권,18:30,화,수원,3631,07,2022,0,0.0,27.3375,36.0,20220726,4703.0,7266.0,lose
439,SSG,LG,0,9,1.0,3.0,0,4.8,4.6,A. 플럿코,오원석,18:30,화,문학,11063,07,2022,0,0.0,28.0,33.0,20220726,12969.0,8890.4,lose
440,Doosan,Lotte,6,1,8.0,6.0,0,5.4,3.4,최원준,김진욱,18:30,화,잠실,5857,07,2022,0,0.0,29.5,33.0,20220726,6216.0,9865.2,win
441,Samsung,Hanhwa,2,4,8.0,10.0,0,2.6,3.8,장민재,백정현,18:30,화,포항,5431,07,2022,0,0.0,26.4,16.0,20220726,10126.0,7414.2,lose
442,KIA,NC,9,5,5.0,9.0,0,8.0,5.6,한승혁,이재학,18:30,수,광주,5868,07,2022,0,0.0,26.9,25.0,20220727,5994.0,8325.6,lose
443,KT,Kiwoom,5,4,4.0,2.0,0,3.2,3.6,이채호,문성현,18:30,수,수원,3126,07,2022,0,0.0,27.2375,37.0,20220727,3631.0,6948.6,lose
444,SSG,LG,6,3,1.0,3.0,0,3.4,6.2,S. 모리만도,임찬규,18:30,수,문학,10070,07,2022,0,0.0,28.2,38.0,20220727,11063.0,9548.4,lose
445,Doosan,Lotte,6,5,7.0,6.0,0,4.4,3.2,박치국,김도규,18:30,수,잠실,5115,07,2022,0,0.0,29.8,38.0,20220727,5857.0,9061.6,win
446,Samsung,Hanhwa,11,10,8.0,10.0,0,2.4,4.6,우규민,김범수,18:30,수,포항,6258,07,2022,0,0.0,25.1,11.0,20220727,5431.0,7565.8,lose
447,KIA,NC,2,6,5.0,9.0,0,9.4,6.0,구창모,T. 파노니,18:30,목,광주,6166,07,2022,0,0.0,28.1,25.0,20220728,5868.0,8245.4,win
448,KT,Kiwoom,8,2,4.0,2.0,0,4.0,4.2,W. 벤자민,안우진,18:30,목,수원,4828,07,2022,0,0.1875,27.7125,29.0,20220728,3126.0,4967.8,win
449,SSG,LG,5,4,1.0,3.0,0,3.2,5.6,서진용,고우석,18:30,목,문학,15059,07,2022,0,0.0,28.9,28.0,20220728,10070.0,10190.6,win
450,Doosan,Lotte,8,5,7.0,7.0,0,5.4,2.2,R. 스탁,C. 반즈,18:30,목,잠실,9820,07,2022,0,0.0,29.8,28.0,20220728,5115.0,6878.2,win
451,Samsung,Hanhwa,3,3,8.0,10.0,0,4.6,5.2,원태인,Y. 라미레즈,18:30,목,포항,7202,07,2022,0,1.0,25.3,11.0,20220728,6258.0,7819.6,win
452,KIA,SSG,11,2,5.0,1.0,0,8.8,3.4,양현종,이태양,18:30,금,광주,7755,07,2022,0,0.0,30.2,18.0,20220729,6166.0,7932.2,win
453,LG,KT,4,5,3.0,4.0,0,5.6,5.6,고영표,김윤식,18:30,금,잠실,9114,07,2022,0,0.0,31.2,25.0,20220729,14590.0,16766.2,lose
