index,home,away,home_score,away_score,home_rank,away_rank,공휴일,merged_ex_score,merged_ex_score_away,pitcher1,pitcher2,time,요일,구장,관중수,month,year,first_game,rain,temp,pm10,date,before_attendance,before_5game_avg,last_match,pythagorean_expectation,games_back,home_win_rate,3game_results,3game_evens
235,Hanhwa,Kiwoom,7,3,9.0,7.0,0,3.8,5.6,문동주,A. 후라도,18:30,목,대전,5040,6,2023,0,0.0,20.8,32.0,20230601,4384.0,6087.2,lose,0.3942576832819701,3.0,0.38636363636363635,"1, 2",0
236,KT,Doosan,1,10,10.0,5.0,0,3.0,2.2,R. 알칸타라,배제성,18:30,금,수원,5157,6,2023,0,0.0,18.1,35.0,20230602,5235.0,7677.0,win,0.42467473179639353,7.0,0.35555555555555557,"2, 1",0
237,LG,NC,2,9,1.0,5.0,0,4.0,3.8,최성영,김윤식,18:30,금,잠실,10238,6,2023,0,0.0,21.4,29.0,20230602,22020.0,21884.6,lose,0.617481119105858,7.5,0.6530612244897959,"3, 0",0
238,SSG,Kiwoom,3,2,2.0,7.0,0,7.2,6.2,노경은,임창민,18:30,금,문학,12533,6,2023,0,0.0,18.8,29.0,20230602,9028.0,12881.8,lose,0.604484829669608,11.0,0.6382978723404256,"3, 0",0
239,Lotte,KIA,14,2,3.0,6.0,0,4.0,4.6,D. 스트레일리,양현종,18:30,금,사직,18996,6,2023,0,0.5,22.2,29.0,20230602,15221.0,18098.4,win,0.5458800263678313,4.5,0.6,"2, 1",0
240,Hanhwa,Samsung,7,8,9.0,8.0,0,4.4,3.0,D. 뷰캐넌,김민우,18:30,금,대전,6675,6,2023,0,0.0,21.3,29.0,20230602,5040.0,5820.0,win,0.4070667957405615,1.0,0.4,"2, 1",0
241,KT,Doosan,13,3,10.0,5.0,0,2.4,4.0,박영현,김동주,17:00,토,수원,12155,6,2023,0,0.0,20.0,34.0,20230603,5157.0,6057.8,lose,0.3974966374239656,8.0,0.34782608695652173,"1, 2",0
242,LG,NC,3,7,1.0,5.0,0,3.8,5.4,E. 페디,임찬규,17:00,토,잠실,18890,6,2023,0,0.0,22.9,38.0,20230603,10238.0,19182.2,lose,0.6008247704930656,6.5,0.64,"2, 1",0
243,SSG,Kiwoom,2,1,2.0,8.0,0,7.2,5.6,노경은,양현,17:00,토,문학,19071,6,2023,0,0.0,20.6,38.0,20230603,12533.0,12022.6,win,0.6055917986952469,12.0,0.6458333333333334,"3, 0",0
244,Lotte,KIA,6,5,3.0,6.0,0,5.6,4.4,김원중,최지민,17:00,토,사직,22990,6,2023,0,0.0,21.0,45.0,20230603,18996.0,17299.6,win,0.568305749545585,5.5,0.6086956521739131,"2, 1",0
245,Hanhwa,Samsung,2,7,9.0,8.0,0,5.8,4.2,홍정우,정우람,17:00,토,대전,12000,6,2023,0,0.0,20.6,24.0,20230603,6675.0,5754.2,lose,0.40805879055863487,2.0,0.391304347826087,"2, 1",0
246,KT,Doosan,5,2,9.0,4.0,0,4.0,3.8,주권,최승용,17:00,일,수원,10239,6,2023,0,0.0,19.8,40.0,20230604,12155.0,6384.6,win,0.42221554186081467,7.0,0.3617021276595745,"2, 1",0
247,LG,NC,1,3,1.0,3.0,0,3.0,4.6,이재학,이지강,17:00,일,잠실,15096,6,2023,0,0.0,22.6,39.0,20230604,18890.0,18549.4,lose,0.5908862800589043,5.5,0.6274509803921569,"1, 2",0
248,SSG,Kiwoom,3,4,1.0,7.0,0,4.8,4.4,김성진,최민준,17:00,일,문학,17007,6,2023,0,0.0,20.3,39.0,20230604,19071.0,12321.8,win,0.6071736011477762,13.0,0.6530612244897959,"3, 0",0
249,Lotte,KIA,0,6,2.0,6.0,0,5.8,4.2,이의리,한현희,14:00,일,사직,22990,6,2023,0,0.0,22.3,34.0,20230604,22990.0,17299.6,win,0.5688824389746148,6.5,0.6170212765957447,"2, 1",0
250,Hanhwa,Samsung,10,5,8.0,6.0,0,5.2,4.4,김범수,A. 수아레즈,17:00,일,대전,12000,6,2023,0,0.0,21.1,22.0,20230604,12000.0,6517.0,lose,0.39813824095869893,3.0,0.3829787234042553,"1, 2",0
251,KIA,SSG,1,2,5.0,1.0,1,5.2,4.8,R. 엘리아스,윤영철,14:00,화,광주,15130,6,2023,0,0.0,20.6,19.0,20230606,7244.0,11699.2,lose,0.5363663433058032,7.5,0.48936170212765956,"1, 2",0
252,Doosan,Hanhwa,4,1,4.0,8.0,1,3.6,5.8,장원준,장민재,14:00,화,잠실,21146,6,2023,0,0.0,21.0,22.0,20230606,10428.0,13404.8,lose,0.43328924745404046,5.0,0.5,"1, 2",0
253,Lotte,KT,1,4,2.0,9.0,1,5.6,4.2,고영표,박세웅,17:00,화,사직,20441,6,2023,0,0.0,20.5,27.0,20230606,22990.0,18888.2,lose,0.553959614471665,11.0,0.6041666666666666,"2, 1",0
254,Samsung,NC,9,6,7.0,3.0,1,5.0,5.2,백정현,T. 와이드너,17:00,화,대구,14639,6,2023,0,0.0,23.6,23.0,20230606,14523.0,12958.6,lose,0.42541951522684895,4.5,0.44,"2, 1",0
255,Kiwoom,LG,1,9,7.0,1.0,1,5.0,2.6,C. 켈리,E. 요키시,14:00,화,고척,14903,6,2023,0,0.0,20.7,22.0,20230606,16000.0,10933.2,win,0.4758853530637167,11.0,0.4074074074074074,"1, 2",0
256,KIA,SSG,8,9,6.0,1.0,0,4.2,4.8,이로운,양현종,18:30,수,광주,7569,6,2023,0,0.0,20.8,21.0,20230607,15130.0,12534.4,lose,0.5127205872832968,8.5,0.4791666666666667,"0, 3",0
257,Doosan,Hanhwa,6,3,4.0,9.0,0,4.4,5.4,이형범,김범수,18:30,수,잠실,8497,6,2023,0,0.0,21.9,37.0,20230607,21146.0,12884.0,win,0.4294169749387798,6.0,0.5102040816326531,"1, 2",0
258,Lotte,KT,2,3,2.0,9.0,0,4.4,4.8,손동현,김도규,18:30,수,사직,10066,6,2023,0,0.0,22.9,28.8,20230607,20441.0,20127.6,lose,0.5464112250404749,10.0,0.5918367346938775,"2, 1",0
259,Samsung,NC,0,4,6.0,3.0,0,6.2,5.4,이용준,홍정우,18:30,수,대구,7119,6,2023,0,0.0,23.7,32.0,20230607,14639.0,14064.0,win,0.42132640913717845,3.5,0.45098039215686275,"2, 1",0
260,Kiwoom,LG,5,5,7.0,1.0,0,2.2,4.2,A. 후라도,A. 플럿코,18:30,수,고척,5390,6,2023,0,0.0,21.1,37.0,20230607,14903.0,12867.4,lose,0.4631836786630755,12.0,0.4,"1, 2",0
261,KIA,SSG,4,5,7.0,1.0,0,4.4,3.8,이로운,최지민,18:30,목,광주,6646,6,2023,0,0.0,21.8,13.0,20230608,7569.0,10462.0,lose,0.5097551690499417,9.5,0.46938775510204084,"0, 3",0
262,Doosan,Hanhwa,2,1,5.0,10.0,0,5.0,4.6,R. 알칸타라,김민우,18:30,목,잠실,8509,6,2023,0,0.0,21.4,22.0,20230608,8497.0,12436.8,win,0.4374661992989484,7.0,0.52,"2, 1",0
263,Lotte,KT,6,7,3.0,9.0,0,4.6,5.2,이상동,윤명준,18:30,목,사직,10504,6,2023,0,0.0,21.4,28.0,20230608,10066.0,19096.6,lose,0.5435949911913327,9.0,0.58,"1, 2",0
264,Samsung,NC,1,7,7.0,4.0,0,5.8,5.8,최성영,황동재,18:30,목,대구,5989,6,2023,0,0.0,24.0,28.0,20230608,7119.0,13292.0,lose,0.4138717057876451,4.5,0.4423076923076923,"2, 1",0
265,Kiwoom,LG,13,0,8.0,2.0,0,2.6,4.0,최원태,김윤식,18:30,목,고척,6076,6,2023,0,0.5,20.4,22.0,20230608,5390.0,12797.0,even,0.4640106995217638,12.0,0.4,"0, 2",1
266,KT,Kiwoom,3,2,9.0,8.0,0,6.4,4.8,손동현,이명종,18:30,금,수원,5033,6,2023,0,0.0,21.4,32.0,20230609,10239.0,7591.8,win,0.4296872861327323,2.5,0.4117647058823529,"2, 1",0
267,NC,SSG,5,2,4.0,1.0,0,5.4,4.2,E. 페디,오원석,18:30,금,창원,5110,6,2023,0,0.0,22.6,39.0,20230609,4180.0,6756.0,lose,0.563570784490532,6.5,0.5384615384615384,"2, 1",0
268,Doosan,KIA,3,7,5.0,8.0,0,3.4,4.8,이준영,김동주,18:30,금,잠실,16250,6,2023,0,2.5,23.6,26.2,20230609,8509.0,11917.0,win,0.44008303266940146,3.5,0.5294117647058824,"3, 0",0
269,Samsung,Lotte,1,5,8.0,3.0,0,4.4,3.0,나균안,원태인,18:30,금,대구,15893,6,2023,0,0.0,24.7,23.0,20230609,5989.0,11915.0,win,0.4033588685916323,7.0,0.4339622641509434,"2, 1",0
270,Hanhwa,LG,6,5,10.0,2.0,0,3.4,3.6,박상원,고우석,18:30,금,대전,6005,6,2023,0,0.0,21.9,18.0,20230609,12000.0,8019.8,win,0.4131937126313104,12.5,0.37254901960784315,"0, 2",1
271,KT,Kiwoom,2,5,9.0,8.0,0,4.4,5.0,안우진,이선우,17:00,토,수원,9622,6,2023,0,0.0,22.5,38.0,20230610,5033.0,7563.8,win,0.4456163480553724,2.5,0.4230769230769231,"3, 0",0
272,NC,SSG,7,0,4.0,1.0,0,5.0,4.2,이재학,K. 맥카티,17:00,토,창원,11026,6,2023,0,0.0,23.3,28.0,20230610,5110.0,5596.0,win,0.6067992101716518,5.5,0.5471698113207547,"2, 1",0
273,Doosan,KIA,3,6,5.0,6.0,0,3.4,5.2,이의리,최승용,17:00,토,잠실,22233,6,2023,0,0.0,23.7,34.0,20230610,16250.0,12966.0,lose,0.43276854310581075,2.5,0.5192307692307693,"2, 1",0
274,Samsung,Lotte,9,7,8.0,3.0,0,3.2,2.8,A. 수아레즈,한현희,17:00,토,대구,24000,6,2023,0,0.0,25.0,30.0,20230610,15893.0,11632.6,lose,0.39670852146720487,8.0,0.42592592592592593,"1, 2",0
275,Hanhwa,LG,7,0,10.0,2.0,0,4.2,4.0,R. 산체스,이민호,17:00,토,대전,11072,6,2023,0,1.0,22.0,24.0,20230610,6005.0,8344.0,win,0.4055152253349574,11.5,0.38461538461538464,"1, 1",1
276,KT,Kiwoom,5,14,9.0,8.0,0,3.8,5.2,장재영,주권,17:00,일,수원,6806,6,2023,0,0.0,20.9,33.0,20230611,9622.0,8441.2,lose,0.4404517129029197,2.5,0.41509433962264153,"2, 1",0
277,NC,SSG,8,4,4.0,1.0,0,5.8,3.6,김시훈,안상현,17:00,일,창원,7210,6,2023,0,0.5,23.0,22.0,20230611,11026.0,6610.8,win,0.6203752269517854,4.5,0.5555555555555556,"2, 1",0
278,Doosan,KIA,3,2,5.0,6.0,0,3.6,5.2,곽빈,윤영철,17:00,일,잠실,18623,6,2023,0,14.0,22.6,24.0,20230611,22233.0,15327.0,lose,0.4277318557543828,1.5,0.5094339622641509,"1, 2",0
279,Samsung,Lotte,6,4,8.0,4.0,0,4.0,4.2,홍정우,김도규,17:00,일,대구,18496,6,2023,0,0.0,24.4,21.0,20230611,24000.0,13528.0,win,0.40363560008399074,7.0,0.43636363636363634,"2, 1",0
280,Hanhwa,LG,7,13,10.0,2.0,0,3.6,3.8,유영찬,김기중,17:00,일,대전,7601,6,2023,0,0.0,22.4,20.0,20230611,11072.0,9550.4,win,0.4218800341135222,10.5,0.39622641509433965,"2, 1",0
281,LG,Samsung,2,1,2.0,8.0,0,4.6,3.4,함덕주,최채흥,18:30,화,잠실,11103,6,2023,0,0.0,23.2,27.0,20230613,15096.0,17502.6,lose,0.5862180707567423,8.5,0.5964912280701754,"2, 1",0
282,NC,Doosan,4,11,3.0,5.0,0,6.2,3.4,장원준,이용준,18:30,화,창원,3699,6,2023,0,6.5,23.5,27.0,20230613,7210.0,6141.2,lose,0.6257017376360512,2.5,0.5636363636363636,"1, 2",0
283,SSG,KT,8,1,1.0,9.0,0,4.0,4.0,R. 엘리아스,엄상백,18:30,화,문학,6568,6,2023,0,0.0,20.8,27.0,20230613,17007.0,13676.8,win,0.6031440951005443,12.0,0.625,"2, 1",0
284,Lotte,Hanhwa,7,5,4.0,10.0,0,4.8,4.8,진승현,문동주,18:30,화,사직,16007,6,2023,0,0.0,23.1,27.0,20230613,10504.0,17398.2,lose,0.5401138149909466,9.0,0.5555555555555556,"2, 1",0
286,LG,Samsung,3,2,2.0,8.0,0,4.0,3.6,유영찬,D. 뷰캐넌,18:30,수,잠실,11725,6,2023,0,0.0,22.1,26.0,20230614,11103.0,15469.4,win,0.5647525605142558,9.5,0.603448275862069,"3, 0",0
287,NC,Doosan,5,4,4.0,5.0,0,6.2,4.4,이용찬,홍건희,18:30,수,창원,3154,6,2023,0,5.5,21.8,37.0,20230614,3699.0,6245.0,lose,0.6074711765710229,1.5,0.5535714285714286,"1, 2",0
288,SSG,KT,4,14,1.0,9.0,0,3.8,3.6,배제성,박종훈,18:30,수,문학,6579,6,2023,0,0.0,20.8,26.0,20230614,6568.0,12841.4,win,0.5817507443354808,13.0,0.631578947368421,"3, 0",0
289,Lotte,Hanhwa,4,8,4.0,10.0,0,5.8,5.2,한승주,D. 스트레일리,18:30,수,사직,10803,6,2023,0,5.5,21.4,37.0,20230614,16007.0,16001.6,win,0.5405833443315297,10.0,0.5636363636363636,"2, 1",0
291,LG,Samsung,9,3,1.0,7.0,0,4.6,3.8,이정용,홍정우,18:30,목,잠실,12023,6,2023,0,0.0,23.5,30.0,20230615,11725.0,13410.4,win,0.5659132116523631,10.5,0.6101694915254238,"3, 0",0
292,NC,Doosan,10,3,2.0,4.0,0,5.8,4.8,조민석,최원준,18:30,목,창원,3633,6,2023,0,0.0,21.2,42.0,20230615,3154.0,6039.8,win,0.6075142308424313,2.5,0.5614035087719298,"1, 2",0
293,SSG,KT,3,7,1.0,8.0,0,3.6,5.0,고영표,오원석,18:30,목,문학,6736,6,2023,0,0.0,21.5,30.0,20230615,6579.0,12351.6,lose,0.5593136562632397,12.0,0.6206896551724138,"2, 1",0
294,Lotte,Hanhwa,4,5,3.0,9.0,0,5.4,6.6,박상원,김도규,18:30,목,사직,12594,6,2023,0,0.0,20.6,42.0,20230615,10803.0,13564.2,lose,0.5317140699723131,9.0,0.5535714285714286,"2, 1",0
296,KIA,NC,13,11,7.0,3.0,0,3.4,6.8,임기영,임정호,18:30,금,광주,10170,6,2023,0,0.0,23.2,22.0,20230616,6646.0,8388.2,win,0.5071595375064077,6.0,0.4642857142857143,"2, 1",0
297,KT,Samsung,7,6,9.0,8.0,0,5.8,4.2,김재윤,이승현,18:30,금,수원,6998,6,2023,0,0.0,21.5,38.0,20230616,6806.0,8771.0,win,0.42556106710824215,1.0,0.42105263157894735,"2, 1",0
298,LG,Doosan,7,4,1.0,5.0,0,5.4,4.8,유영찬,이영하,18:30,금,잠실,18826,6,2023,0,0.0,24.5,25.0,20230616,12023.0,13767.4,lose,0.5746643809435558,6.5,0.6166666666666667,"2, 1",0
299,SSG,Lotte,12,1,2.0,4.0,0,3.8,5.2,K. 맥카티,한현희,18:30,금,문학,18013,6,2023,0,0.0,22.4,25.0,20230616,6736.0,11192.2,lose,0.5504545591833037,4.0,0.6101694915254238,"2, 1",0
300,Hanhwa,Kiwoom,2,2,10.0,6.0,0,6.4,5.2,R. 산체스,안우진,18:30,금,대전,7005,6,2023,0,0.0,23.1,24.0,20230616,7601.0,9735.6,win,0.4128070602133352,2.5,0.40350877192982454,"2, 1",0
301,KIA,NC,7,10,7.0,3.0,0,4.8,7.6,T. 와이드너,윤영철,17:00,토,광주,15992,6,2023,0,0.0,23.7,23.0,20230617,10170.0,9351.8,win,0.526895630049088,5.0,0.47368421052631576,"3, 0",0
302,KT,Samsung,6,5,9.0,9.0,0,6.8,3.6,이상동,백정현,17:00,토,수원,14935,6,2023,0,0.0,22.1,26.0,20230617,6998.0,7739.6,win,0.4458688326065284,1.0,0.43103448275862066,"2, 1",0
303,LG,Doosan,4,7,1.0,5.0,0,6.8,5.0,곽빈,C. 켈리,17:00,토,잠실,22878,6,2023,0,0.0,25.6,21.0,20230617,18826.0,13754.6,win,0.5782420291229108,7.5,0.6229508196721312,"2, 1",0
304,SSG,Lotte,8,5,2.0,4.0,0,6.2,4.0,이로운,구승민,17:00,토,문학,23000,6,2023,0,0.0,22.7,21.0,20230617,18013.0,10980.6,win,0.5698643487233875,5.0,0.6166666666666667,"3, 0",0
305,Hanhwa,Kiwoom,6,9,10.0,7.0,0,5.4,4.6,이명종,강재민,17:00,토,대전,11008,6,2023,0,0.0,24.1,20.0,20230617,7005.0,8736.6,even,0.42470365066392746,2.5,0.40350877192982454,"1, 1",1
306,KIA,NC,7,7,6.0,2.0,0,5.8,8.0,양현종,이용준,17:00,일,광주,13967,6,2023,0,0.0,25.1,21.0,20230618,15992.0,11101.4,lose,0.5199920031987205,6.0,0.46551724137931033,"2, 1",0
307,KT,Samsung,5,7,7.0,8.0,0,7.0,3.4,문용익,Jeon Y.,17:00,일,수원,10137,6,2023,0,0.0,23.3,29.0,20230618,14935.0,8678.8,win,0.44859020563917745,2.0,0.4406779661016949,"2, 1",0
308,LG,Doosan,15,3,1.0,4.0,0,5.0,5.8,A. 플럿코,장원준,17:00,일,잠실,19038,6,2023,0,0.0,27.0,26.0,20230618,22878.0,15311.0,lose,0.5719913885898816,6.5,0.6129032258064516,"2, 1",0
309,SSG,Lotte,2,7,1.0,3.0,0,7.0,4.2,C. 반즈,R. 엘리아스,17:00,일,문학,19156,6,2023,0,0.0,23.5,26.0,20230618,23000.0,12179.2,win,0.5736698499317872,6.0,0.6229508196721312,"3, 0",0
310,Hanhwa,Kiwoom,5,6,9.0,5.0,0,5.2,3.6,하영민,남지민,17:00,일,대전,8163,6,2023,0,0.0,24.8,25.0,20230618,11008.0,8538.2,lose,0.4212492570684629,2.5,0.39655172413793105,"1, 1",1
311,KT,Lotte,5,2,9.0,4.0,0,7.8,4.2,배제성,한현희,18:30,화,수원,5773,6,2023,0,0.0,22.0,36.0,20230620,10137.0,9699.6,lose,0.4462838410670887,6.0,0.43333333333333335,"3, 0",0
312,NC,LG,8,4,3.0,1.0,0,8.6,7.6,송명기,이상영,18:30,화,창원,3433,6,2023,0,1.5,23.5,26.8,20230620,3633.0,5744.4,lose,0.6184525805317261,3.5,0.5666666666666667,"3, 0",0
313,Doosan,SSG,1,6,5.0,2.0,0,4.2,5.8,노경은,이영하,18:30,화,잠실,6186,6,2023,0,9.0,25.2,36.0,20230620,18623.0,14822.4,lose,0.43057050592034446,7.0,0.5,"1, 2",0
314,Samsung,Kiwoom,2,7,9.0,6.0,0,4.6,4.6,최원태,D. 뷰캐넌,18:30,화,대구,7667,6,2023,0,0.0,22.6,19.0,20230620,18496.0,14299.4,win,0.40915920254261773,2.0,0.41935483870967744,"1, 2",0
315,Hanhwa,KIA,4,6,10.0,7.0,0,5.2,7.2,S. 앤더슨,한승주,18:30,화,대전,5451,6,2023,0,0.0,23.4,20.0,20230620,8163.0,8969.8,win,0.4210165348181849,4.5,0.3898305084745763,"2, 1",0
316,KT,Lotte,8,2,7.0,3.0,0,6.0,3.8,고영표,나균안,18:30,수,수원,6024,6,2023,0,16.4375,19.8,17.0,20230621,5773.0,8929.8,win,0.45185917655962565,5.0,0.4426229508196721,"3, 0",0
317,NC,LG,3,9,2.0,1.0,0,9.2,7.8,고우석,천사민,18:30,수,창원,3571,6,2023,0,17.5,21.7,13.2,20230621,3433.0,4225.8,win,0.6132061117098839,2.5,0.5737704918032787,"3, 0",0
318,Doosan,SSG,1,3,5.0,1.0,0,3.6,6.2,오원석,최원준,18:30,수,잠실,5473,6,2023,0,38.5,20.6,11.0,20230621,6186.0,14360.2,lose,0.40919929678759787,8.0,0.4918032786885246,"1, 2",0
319,Samsung,Kiwoom,0,2,8.0,5.0,0,4.6,5.6,원종현,김대우,18:30,수,대구,7453,6,2023,0,7.5,21.3,15.0,20230621,7667.0,14409.0,lose,0.39753366681686736,3.0,0.4126984126984127,"1, 2",0
320,Hanhwa,KIA,7,4,9.0,6.0,0,4.4,8.2,F. 페냐,김유신,18:30,수,대전,5207,6,2023,0,2.0,21.0,14.0,20230621,5451.0,7845.6,lose,0.418871431095522,5.5,0.38333333333333336,"1, 2",0
321,KT,Lotte,4,2,7.0,3.0,0,6.2,3.4,W. 벤자민,이인복,18:30,목,수원,7861,6,2023,0,0.0,21.1,27.0,20230622,6024.0,8773.4,win,0.4624100575096964,4.0,0.45161290322580644,"3, 0",0
322,NC,LG,3,4,2.0,1.0,0,7.8,7.8,박명근,천사민,18:30,목,창원,4997,6,2023,0,0.0,25.0,28.0,20230622,3571.0,3498.0,lose,0.6007116223527404,3.5,0.5645161290322581,"2, 1",0
323,Doosan,SSG,3,5,5.0,1.0,0,3.2,6.2,K. 맥카티,김명신,18:30,목,잠실,7291,6,2023,0,0.0,22.7,23.0,20230622,5473.0,13753.0,lose,0.40636160362800366,9.0,0.4838709677419355,"0, 3",0
324,Samsung,Kiwoom,1,2,8.0,4.0,0,4.0,5.2,안우진,A. 수아레즈,18:30,목,대구,10176,6,2023,0,0.0,24.1,19.0,20230622,7453.0,14701.8,lose,0.3945987261146497,4.0,0.40625,"1, 2",0
325,Hanhwa,KIA,1,0,9.0,7.0,0,4.8,7.4,이태양,이의리,18:30,목,대전,7675,6,2023,0,0.0,22.1,19.0,20230622,5207.0,7366.8,win,0.42568197274627845,4.5,0.39344262295081966,"2, 1",0
326,KIA,KT,3,10,7.0,6.0,0,4.8,5.6,W. 쿠에바스,황동하,18:30,금,광주,9018,6,2023,0,0.0,24.2,18.0,20230623,13967.0,10868.8,win,0.5194478917577262,1.0,0.45901639344262296,0,0
327,LG,Lotte,1,2,1.0,4.0,0,7.2,3.6,박세웅,고우석,18:30,금,잠실,21089,6,2023,0,0.0,24.9,33.0,20230623,19038.0,16898.0,win,0.5887466709872106,7.5,0.6212121212121212,"2, 1",0
328,NC,Hanhwa,2,6,2.0,9.0,0,6.2,4.6,R. 산체스,T. 와이드너,18:30,금,창원,6376,6,2023,0,0.0,23.5,27.2,20230623,4997.0,3757.6,lose,0.5978321008513348,9.5,0.5555555555555556,"2, 1",0
329,SSG,Samsung,6,0,1.0,8.0,0,4.8,3.0,김광현,백정현,18:30,금,문학,12744,6,2023,0,0.0,23.7,33.0,20230623,19156.0,14696.8,win,0.5634942139802925,15.0,0.6307692307692307,"2, 1",0
330,Kiwoom,Doosan,1,2,4.0,5.0,0,5.2,3.0,곽빈,하영민,18:30,금,고척,7316,6,2023,0,0.0,25.2,33.0,20230623,8528.0,7168.8,win,0.5119030749610316,2.0,0.47761194029850745,"1, 2",0
330,Kiwoom,Doosan,1,2,4.0,5.0,0,5.2,3.0,곽빈,하영민,18:30,금,고척,7316,6,2023,0,0.0,25.2,33.0,20230623,8528.0,7168.8,win,0.5119030749610316,2.0,0.47761194029850745,"1, 2",0
331,KIA,KT,4,1,8.0,7.0,0,4.0,6.4,양현종,엄상백,17:00,토,광주,14043,6,2023,0,0.0,24.9,16.0,20230624,9018.0,11158.6,lose,0.5018214875813697,1.0,0.45161290322580644,"2, 1",0
332,LG,Lotte,9,1,2.0,4.0,0,6.6,3.0,A. 플럿코,C. 반즈,17:00,토,잠실,23750,6,2023,0,0.0,27.2,39.0,20230624,21089.0,18770.8,lose,0.587205328910799,6.5,0.6119402985074627,"1, 2",0
333,NC,Hanhwa,1,7,3.0,10.0,0,4.6,4.6,문동주,이용준,17:00,토,창원,13791,6,2023,0,0.0,22.7,28.2,20230624,6376.0,4402.0,lose,0.5898607093793655,8.5,0.546875,"1, 2",0
334,SSG,Samsung,13,10,1.0,10.0,0,4.4,2.0,노경은,이승현,17:00,토,문학,20062,6,2023,0,0.0,25.3,39.0,20230624,12744.0,15929.8,win,0.586452032677061,16.0,0.6363636363636364,"2, 1",0
335,Kiwoom,Doosan,4,2,5.0,6.0,0,3.6,2.0,A. 후라도,B. 브랜든,17:00,토,고척,11717,6,2023,0,0.0,27.3,39.0,20230624,7316.0,7554.0,lose,0.5308236532956003,2.0,0.47058823529411764,"1, 2",0
335,Kiwoom,Doosan,4,2,5.0,6.0,0,3.6,2.0,A. 후라도,B. 브랜든,17:00,토,고척,11717,6,2023,0,0.0,27.3,39.0,20230624,7316.0,7554.0,lose,0.5308236532956003,2.0,0.47058823529411764,"1, 2",0
336,LG,Lotte,7,3,2.0,5.0,0,5.4,1.8,김진성,구승민,17:00,일,잠실,20846,6,2023,0,0.0,28.4,32.0,20230625,23750.0,21116.2,win,0.5975607603650035,7.5,0.6176470588235294,"2, 1",0
337,SSG,Samsung,2,5,1.0,10.0,0,6.6,2.6,D. 뷰캐넌,조성훈,17:00,일,문학,14722,6,2023,0,0.0,27.2,32.0,20230625,20062.0,18595.0,win,0.5880830025221453,17.0,0.6417910447761194,"3, 0",0
338,Kiwoom,Doosan,2,17,5.0,6.0,0,3.2,1.8,R. 알칸타라,I. 맥키니,14:00,일,고척,9549,6,2023,0,0.0,28.7,32.0,20230625,11717.0,8682.2,win,0.5340716654325359,2.0,0.4782608695652174,"2, 1",0
338,Kiwoom,Doosan,2,17,5.0,6.0,0,3.2,1.8,R. 알칸타라,I. 맥키니,14:00,일,고척,9549,6,2023,0,0.0,28.7,32.0,20230625,11717.0,8682.2,win,0.5340716654325359,2.0,0.4782608695652174,"2, 1",0
340,SSG,LG,0,14,1.0,1.0,0,5.8,6.0,임찬규,오원석,18:30,화,문학,12244,6,2023,0,0.5,24.8,18.0,20230627,14722.0,17936.8,lose,0.5822180356967842,0.5,0.6323529411764706,"1, 2",0
341,Doosan,NC,3,2,5.0,2.0,0,5.0,3.4,박치국,류진욱,18:30,화,잠실,5302,6,2023,0,3.0,26.1,18.0,20230627,7291.0,11961.2,win,0.4042339635112887,3.5,0.48484848484848486,"1, 2",0
342,Lotte,Samsung,5,3,4.0,9.0,0,2.0,3.2,김원중,이승현,18:30,화,사직,11654,6,2023,0,12.0,24.4,18.75,20230627,12594.0,11994.8,win,0.5292147884917652,7.0,0.5,"1, 2",0
343,Hanhwa,KT,4,1,9.0,6.0,0,5.0,5.6,F. 페냐,고영표,18:30,화,대전,4625,6,2023,0,7.0,25.5,14.0,20230627,7675.0,7500.8,win,0.42756001882943667,2.5,0.421875,"2, 1",0
345,SSG,LG,6,8,2.0,1.0,0,5.2,7.0,박명근,노경은,18:30,수,문학,11045,6,2023,0,0.0,25.0,33.0,20230628,12244.0,15785.6,lose,0.5580554250821982,0.5,0.6231884057971014,"1, 2",0
346,Doosan,NC,1,4,6.0,3.0,0,5.4,2.2,E. 페디,장원준,18:30,수,잠실,5400,6,2023,0,0.0,26.7,33.0,20230628,5302.0,8575.0,win,0.43384688080350764,2.5,0.4925373134328358,"1, 2",0
347,Lotte,Samsung,9,6,5.0,10.0,0,2.6,3.8,심재민,A. 수아레즈,18:30,수,사직,13787,6,2023,0,27.5,23.1,28.33333333333333,20230628,11654.0,12312.4,win,0.47675675675675677,8.0,0.5074626865671642,"1, 2",0
348,Hanhwa,KT,6,4,9.0,7.0,0,5.0,4.8,김범수,손동현,18:30,수,대전,5007,6,2023,0,5.5,23.3,28.33333333333333,20230628,4625.0,6224.2,win,0.45216475544114204,1.5,0.4307692307692308,"2, 1",0
349,KT,NC,3,2,7.0,3.0,0,4.0,2.4,박영현,류진욱,18:30,금,수원,4596,6,2023,0,9.125,24.3,36.0,20230630,7861.0,8946.0,lose,0.4660037257628631,6.0,0.44776119402985076,"0, 3",0
350,LG,KIA,5,4,1.0,9.0,0,7.8,2.6,박명근,임기영,18:30,금,잠실,20568,6,2023,0,0.5,26.1,33.0,20230630,20846.0,21520.2,lose,0.6018617590413011,13.0,0.6338028169014085,"2, 1",0
351,Lotte,Doosan,1,0,5.0,6.0,0,4.0,5.0,김원중,홍건희,18:30,금,울산,6894,6,2023,0,10.5,23.4,24.25,20230630,13787.0,12969.0,win,0.48217746382710536,2.0,0.5147058823529411,"2, 1",0
