,date,home,away,home_score,away_score,home_rank,away_rank,공휴일,merged_ex_score,merged_ex_score_away,pitcher1,pitcher2,time,요일,구장,관중수
481,20230811,한화,두산,4,11,10.0,5.0,0,3.6,4.0,B. 브랜든,한승혁,18:30,금,대전,7333
482,20230812,KT,NC,4,3,3.0,4.0,0,5.8,5.2,박영현,이용찬,18:00,토,수원,10138
483,20230812,LG,키움,8,4,1.0,8.0,0,5.0,5.8,조원태,I. 맥키니,18:00,토,잠실,17624
484,20230812,SSG,삼성,3,2,2.0,9.0,0,3.0,4.8,서진용,오승환,18:00,토,문학,18055
485,20230812,롯데,KIA,5,13,6.0,7.0,0,6.2,5.0,임기영,정성종,18:00,토,사직,16677
486,20230812,한화,두산,6,1,10.0,5.0,0,3.8,5.6,문동주,곽빈,18:00,토,대전,12000
487,20230813,KT,NC,4,0,3.0,4.0,0,5.8,5.0,배제성,E. 페디,17:00,일,수원,9736
488,20230813,LG,키움,17,8,1.0,8.0,0,5.8,5.2,임찬규,김동규,17:00,일,잠실,18279
489,20230813,SSG,삼성,4,0,2.0,9.0,0,1.8,4.0,김광현,T. 와이드너,17:00,일,문학,16473
490,20230813,롯데,KIA,6,1,6.0,7.0,0,7.0,5.8,C. 반즈,M. 산체스,17:00,일,사직,14325
491,20230813,한화,두산,8,3,10.0,5.0,0,4.4,4.4,R. 산체스,최원준,17:00,일,대전,11007
492,20230815,KIA,키움,6,9,7.0,8.0,1,4.2,6.6,A. 후라도,양현종,17:00,화,광주,11541
493,20230815,NC,한화,3,3,4.0,10.0,1,2.6,5.2,태너,F. 페냐,17:00,화,창원,10116
494,20230815,두산,KT,0,1,5.0,3.0,1,4.8,6.0,W. 쿠에바스,박치국,17:00,화,잠실,11069
495,20230815,롯데,SSG,10,6,6.0,2.0,1,7.6,2.6,박세웅,R. 엘리아스,17:00,화,사직,11871
496,20230815,삼성,LG,6,5,9.0,1.0,1,3.2,8.6,원태인,A. 플럿코,17:00,화,대구,14248
497,20230816,KIA,키움,11,3,7.0,8.0,0,4.6,6.4,이의리,정찬헌,18:30,수,광주,7050
498,20230816,NC,한화,3,4,4.0,10.0,0,2.8,5.4,이태양,김시훈,18:30,수,창원,5033
499,20230816,두산,KT,2,5,5.0,3.0,0,3.8,4.8,엄상백,김동주,18:30,수,잠실,5160
500,20230816,롯데,SSG,7,4,6.0,2.0,0,8.0,3.8,김상수,임준섭,18:30,수,사직,10542
501,20230816,삼성,LG,3,6,9.0,1.0,0,3.8,8.2,이정용,이상민,18:30,수,대구,7441
502,20230817,KIA,키움,8,4,7.0,8.0,0,6.4,5.4,임기영,김성진,18:30,목,광주,6159
503,20230817,NC,한화,10,9,4.0,10.0,0,3.2,5.0,이용찬,김규연,18:30,목,창원,4875
504,20230817,두산,KT,8,9,6.0,3.0,0,3.4,3.4,W. 벤자민,B. 브랜든,18:30,목,잠실,4943
505,20230817,롯데,SSG,15,4,6.0,3.0,0,7.0,4.2,한현희,오원석,18:30,목,사직,9843
506,20230817,삼성,LG,4,2,9.0,1.0,0,3.2,8.2,백정현,C. 켈리,18:30,목,대구,7415
507,20230818,SSG,LG,4,8,3.0,1.0,0,4.2,7.6,백승현,최민준,18:30,금,문학,14549
508,20230818,삼성,KIA,12,2,9.0,7.0,0,3.0,7.8,T. 와이드너,윤영철,18:30,금,대구,10630
509,20230818,키움,롯데,5,4,9.0,5.0,0,5.6,8.6,김성진,한현희,18:30,금,고척,8817
510,20230818,한화,KT,11,6,10.0,2.0,0,6.0,4.6,문동주,이선우,18:30,금,대전,7003
511,20230819,SSG,LG,2,11,3.0,1.0,0,4.4,7.6,임찬규,김광현,18:00,토,문학,23000
512,20230819,두산,NC,4,1,6.0,4.0,0,2.8,3.8,박치국,E. 페디,18:00,토,잠실,12240
513,20230819,삼성,KIA,5,6,9.0,7.0,0,5.0,5.6,M. 산체스,이재익,18:00,토,대구,17448
514,20230819,키움,롯데,5,2,9.0,5.0,0,5.8,8.4,안우진,나균안,14:00,토,고척,13423
515,20230819,한화,KT,4,5,10.0,2.0,0,7.0,5.0,김재윤,박상원,18:00,토,대전,11606
516,20230820,SSG,LG,2,1,3.0,1.0,0,4.0,6.4,R. 엘리아스,박명근,17:00,일,문학,18441
517,20230820,두산,NC,5,12,6.0,4.0,0,3.4,3.4,태너,곽빈,17:00,일,잠실,8286
518,20230820,삼성,KIA,6,4,9.0,7.0,0,6.0,6.6,우규민,전상현,17:00,일,대구,12586
519,20230820,키움,롯데,7,6,8.0,6.0,0,5.2,7.6,이명종,구승민,14:00,일,고척,12545
520,20230820,한화,KT,0,3,10.0,2.0,0,6.2,5.2,W. 쿠에바스,F. 페냐,17:00,일,대전,8762
521,20230822,KT,KIA,8,4,2.0,7.0,0,5.6,6.2,손동현,임기영,18:30,화,수원,7916
522,20230822,키움,두산,1,6,8.0,6.0,0,4.8,3.8,R. 알칸타라,김선기,18:30,화,고척,6455
523,20230822,한화,삼성,3,5,10.0,9.0,0,5.6,6.0,이승현,박상원,18:30,화,대전,5806
524,20230823,키움,두산,4,11,9.0,5.0,0,4.4,5.0,B. 브랜든,박승주,18:30,수,고척,6455
525,20230824,KT,KIA,3,7,2.0,7.0,0,6.2,4.8,전상현,김재윤,18:30,목,수원,9846
526,20230824,LG,롯데,3,1,1.0,6.0,0,5.6,6.8,C. 켈리,C. 반즈,18:30,목,잠실,15547
527,20230824,SSG,NC,7,4,3.0,5.0,0,3.2,5.8,K. 맥카티,이재학,18:30,목,문학,6683
528,20230824,키움,두산,6,8,9.0,5.0,0,4.4,6.8,김강률,I. 맥키니,18:30,목,고척,6819
529,20230825,KIA,한화,4,1,7.0,10.0,0,4.6,5.4,M. 산체스,R. 산체스,18:30,금,광주,8457
530,20230825,NC,LG,14,1,5.0,1.0,0,6.0,5.0,E. 페디,조원태,18:30,금,창원,9288
531,20230825,두산,SSG,10,1,4.0,3.0,0,6.8,3.8,곽빈,김광현,18:30,금,잠실,8363
532,20230825,롯데,KT,1,3,6.0,2.0,0,5.6,5.0,W. 벤자민,A. 윌커슨,18:30,금,사직,10709
533,20230825,삼성,키움,4,7,9.0,9.0,0,6.4,4.6,안우진,T. 와이드너,18:30,금,대구,11135
534,20230826,KIA,한화,12,4,7.0,10.0,0,5.0,3.8,양현종,F. 페냐,18:00,토,광주,16812
535,20230826,NC,LG,7,5,5.0,1.0,0,8.2,4.8,임정호,고우석,18:00,토,창원,13484
536,20230826,두산,SSG,5,7,4.0,3.0,0,8.0,3.2,고효준,박치국,18:00,토,잠실,15101
537,20230826,롯데,KT,6,8,7.0,2.0,0,2.8,4.4,손동현,김원중,18:00,토,사직,15657
538,20230826,삼성,키움,6,5,9.0,8.0,0,6.4,5.0,김태훈,이명종,18:00,토,대구,17586
539,20230827,KIA,한화,5,2,6.0,10.0,0,6.2,2.4,임기영,문동주,17:00,일,광주,12627
540,20230827,NC,LG,5,3,5.0,1.0,0,7.6,4.2,최성영,박명근,17:00,일,창원,8771
541,20230827,두산,SSG,5,8,5.0,3.0,0,8.0,3.8,서진용,김명신,17:00,일,잠실,11300
542,20230827,롯데,KT,1,2,7.0,2.0,0,3.2,5.0,W. 쿠에바스,나균안,17:00,일,사직,10735
543,20230827,삼성,키움,8,6,9.0,9.0,0,5.2,4.6,원태인,김선기,17:00,일,대구,13461
544,20230830,SSG,키움,11,7,3.0,9.0,0,5.0,5.6,K. 맥카티,I. 맥키니,18:30,수,문학,7809
545,20230831,KIA,NC,13,3,6.0,4.0,0,6.4,8.4,T. 파노니,E. 페디,18:30,목,광주,7152
546,20230831,KT,삼성,6,4,2.0,8.0,0,4.8,5.8,W. 벤자민,이승현,18:30,목,수원,8071
547,20230831,LG,두산,3,2,1.0,5.0,0,2.6,7.8,김진성,정철원,18:30,목,잠실,17859
548,20230831,SSG,키움,3,8,3.0,9.0,0,6.8,6.2,임창민,임준섭,18:30,목,문학,9780
549,20230831,한화,롯데,2,5,10.0,7.0,0,2.0,3.0,A. 윌커슨,이태양,18:30,목,대전,7179
550,20230901,LG,한화,10,0,1.0,10.0,0,3.0,2.4,이정용,F. 페냐,18:30,금,잠실,20381
551,20230901,SSG,KIA,2,10,3.0,6.0,0,6.0,8.2,양현종,R. 엘리아스,18:30,금,문학,17281
552,20230901,삼성,NC,0,10,9.0,4.0,0,5.4,6.6,태너,최채흥,18:30,금,대구,12843
553,20230901,키움,KT,6,2,9.0,2.0,0,6.6,4.4,윤석원,고영표,18:30,금,고척,3746
554,20230902,LG,한화,3,5,1.0,10.0,0,4.4,1.8,김범수,고우석,14:00,토,잠실,23574
555,20230902,SSG,KIA,4,12,3.0,6.0,0,6.2,8.8,윤영철,문승원,17:00,토,문학,23000
556,20230902,삼성,NC,1,5,9.0,4.0,0,4.4,7.8,이재학,이재익,17:00,토,대구,20468
557,20230902,키움,KT,3,0,8.0,2.0,0,6.4,4.2,김선기,배제성,17:00,토,고척,6731
558,20230903,LG,한화,3,5,1.0,10.0,0,4.8,2.6,김범수,임찬규,14:00,일,잠실,22858
559,20230903,SSG,KIA,6,8,3.0,5.0,0,5.6,10.4,전상현,서진용,14:00,일,문학,23000
560,20230903,롯데,두산,0,2,7.0,6.0,0,2.8,6.0,B. 브랜든,C. 반즈,14:00,일,사직,11436
561,20230903,삼성,NC,6,1,9.0,4.0,0,3.8,6.0,D. 뷰캐넌,최성영,14:00,일,대구,14601
562,20230903,키움,KT,7,0,8.0,2.0,0,6.0,3.6,A. 후라도,김민,14:00,일,고척,5778
563,20230904,롯데,두산,4,3,8.0,6.0,0,2.6,4.8,최준용,R. 알칸타라,18:30,월,사직,4621
564,20230905,KT,LG,4,5,2.0,1.0,0,2.0,4.4,정우영,손동현,18:30,화,수원,10153
565,20230905,NC,키움,2,1,4.0,8.0,0,4.8,6.2,E. 페디,I. 맥키니,18:30,화,창원,3511
566,20230905,롯데,삼성,10,3,7.0,9.0,0,3.2,3.8,A. 윌커슨,최채흥,18:30,화,울산,5999
567,20230905,한화,SSG,6,11,10.0,3.0,0,2.8,5.2,이로운,주현상,18:30,화,대전,5124
568,20230906,KT,LG,4,3,2.0,1.0,0,2.4,4.8,조이현,고우석,18:30,수,수원,10075
569,20230906,NC,키움,8,2,4.0,8.0,0,4.2,5.0,신민혁,양현,18:30,수,창원,4269
570,20230906,두산,KIA,1,7,6.0,5.0,0,3.4,9.6,T. 파노니,곽빈,18:30,수,잠실,20468
571,20230906,롯데,삼성,2,7,7.0,9.0,0,4.0,2.8,이승현,최준용,18:30,수,울산,6380
572,20230906,한화,SSG,6,5,10.0,3.0,0,3.6,5.2,장시환,이로운,18:30,수,대전,7213
573,20230907,KT,LG,4,11,2.0,1.0,0,2.0,4.8,이정용,고영표,18:30,목,수원,10799
574,20230907,NC,키움,6,1,4.0,8.0,0,5.2,3.8,태너,장재영,18:30,목,창원,4780
575,20230907,두산,KIA,3,0,6.0,5.0,0,2.6,10.0,최원준,양현종,18:30,목,잠실,21838
576,20230907,롯데,삼성,2,1,7.0,9.0,0,4.2,3.4,신정락,오승환,18:30,목,울산,7156
577,20230907,한화,SSG,4,3,10.0,3.0,0,4.4,5.6,윤대경,노경은,18:30,목,대전,7236
578,20230908,KIA,LG,2,12,5.0,1.0,0,7.4,5.0,김윤식,윤영철,18:30,금,광주,12280
579,20230908,KT,SSG,16,7,2.0,3.0,0,2.4,5.8,배제성,문승원,18:30,금,수원,7200
580,20230908,NC,롯데,4,3,4.0,7.0,0,4.4,3.6,류진욱,김상수,18:30,금,창원,12684
581,20230908,두산,삼성,8,7,6.0,9.0,0,2.2,3.6,홍건희,김태훈,18:30,금,잠실,15991
582,20230908,키움,한화,5,6,8.0,10.0,0,2.8,5.2,장민재,박승주,18:30,금,고척,7715
583,20230909,KIA,LG,7,6,6.0,1.0,0,5.8,6.8,최지민,유영찬,14:00,토,광주,11820
584,20230909,KIA,LG,12,7,6.0,1.0,0,4.8,7.4,윤중현,이우찬,17:00,토,광주,18462
585,20230909,KT,SSG,8,8,2.0,4.0,0,5.6,6.4,김민,오원석,17:00,토,수원,13739
586,20230909,NC,롯데,2,5,4.0,7.0,0,4.2,4.2,박세웅,송명기,14:00,토,창원,10933
587,20230909,NC,롯데,6,5,4.0,7.0,0,4.4,4.4,김영규,진승현,17:00,토,창원,17861
588,20230909,두산,삼성,1,5,6.0,9.0,0,3.4,4.8,D. 뷰캐넌,장원준,14:00,토,잠실,14279
589,20230909,두산,삼성,4,0,6.0,9.0,0,3.2,4.6,B. 브랜든,최하늘,17:00,토,잠실,21514
590,20230909,키움,한화,2,11,8.0,10.0,0,3.2,5.4,김기중,김동혁,14:00,토,고척,9962
591,20230909,키움,한화,1,3,8.0,10.0,0,2.2,6.6,이민우,김성진,17:00,토,고척,10028
592,20230910,KIA,LG,8,7,5.0,1.0,0,5.6,7.8,최지민,정우영,14:00,일,광주,13948
593,20230910,KT,SSG,5,6,2.0,4.0,0,7.2,6.8,이로운,김재윤,14:00,일,수원,11212
594,20230910,NC,롯데,3,1,3.0,7.0,0,5.2,3.4,E. 페디,A. 윌커슨,14:00,일,창원,13984
595,20230910,두산,삼성,8,2,6.0,9.0,0,3.4,4.0,R. 알칸타라,최채흥,14:00,일,잠실,17467
596,20230910,키움,한화,8,9,9.0,10.0,0,2.2,6.0,윤대경,주승우,14:00,일,고척,11313
597,20230912,SSG,KT,0,3,4.0,2.0,0,5.8,7.4,W. 벤자민,김광현,18:30,화,문학,10309
598,20230912,두산,한화,8,3,6.0,10.0,0,4.8,6.6,최지강,윤대경,18:30,화,잠실,10169
599,20230912,롯데,NC,3,4,7.0,3.0,0,3.2,4.2,김영규,구승민,18:30,화,사직,8202
600,20230912,삼성,KIA,10,9,9.0,5.0,0,3.0,5.8,오승환,임기영,18:30,화,대구,9037
601,20230913,KIA,롯데,1,3,6.0,7.0,0,7.6,3.4,심재민,양현종,18:30,수,광주,6323
602,20230913,NC,KT,2,6,3.0,2.0,0,3.8,7.2,고영표,송명기,18:30,수,창원,3919
603,20230914,두산,SSG,3,2,6.0,4.0,0,5.8,4.8,이영하,서진용,18:30,목,잠실,7257
604,20230914,삼성,KT,10,4,8.0,2.0,0,4.8,7.6,원태인,배제성,18:30,목,대구,6850
605,20230915,KIA,두산,6,8,6.0,5.0,0,7.4,4.8,김명신,정해영,18:30,금,광주,7350
606,20230915,NC,삼성,8,1,3.0,8.0,0,3.4,5.4,이재학,D. 뷰캐넌,18:30,금,창원,4129
607,20230915,롯데,키움,5,4,7.0,9.0,0,3.4,3.4,진승현,박승주,18:30,금,사직,6409
608,20230915,한화,LG,3,4,10.0,1.0,0,6.4,8.6,김윤식,F. 페냐,18:30,금,대전,5724
609,20230916,LG,SSG,10,4,1.0,5.0,0,7.2,4.6,김진성,오원석,17:00,토,잠실,18576
610,20230917,KIA,두산,3,8,6.0,5.0,0,7.2,6.2,R. 알칸타라,T. 파노니,14:00,일,광주,12878
611,20230917,LG,SSG,8,3,1.0,5.0,0,6.8,4.0,유영찬,노경은,14:00,일,잠실,15193
612,20230917,LG,SSG,9,5,1.0,5.0,0,7.2,3.0,임찬규,K. 맥카티,17:00,일,잠실,14237
613,20230917,삼성,롯데,4,7,8.0,7.0,0,4.6,3.4,박세웅,T. 와이드너,14:00,일,대구,18746
614,20230917,한화,KT,0,7,10.0,2.0,0,5.8,5.2,W. 쿠에바스,R. 산체스,14:00,일,대전,7406
615,20230917,한화,KT,1,3,10.0,2.0,0,3.6,5.0,손동현,한승주,17:00,일,대전,6228
616,20230918,KIA,두산,4,8,6.0,4.0,0,5.4,7.0,곽빈,황동하,18:30,월,광주,3482
617,20230918,한화,KT,6,2,10.0,2.0,0,3.2,4.6,이태양,김민,18:30,월,대전,3425
618,20230919,KIA,LG,3,4,6.0,1.0,0,4.6,7.6,이지강,양현종,18:30,화,광주,8871
619,20230919,KT,삼성,7,1,2.0,8.0,0,4.4,5.4,고영표,황동재,18:30,화,수원,7216
620,20230919,두산,NC,1,2,4.0,3.0,0,7.0,4.6,E. 페디,장원준,18:30,화,잠실,6726
621,20230919,롯데,키움,3,6,7.0,10.0,0,3.8,4.0,김성진,김원중,18:30,화,사직,5523
622,20230919,한화,SSG,3,5,10.0,5.0,0,2.6,2.8,문승원,장민재,18:30,화,대전,4014
623,20230921,KT,롯데,5,0,2.0,7.0,0,4.6,4.2,배제성,나균안,18:30,목,수원,7691
624,20230921,SSG,LG,1,2,5.0,1.0,0,3.8,7.0,C. 켈리,송영진,18:30,목,문학,12353
625,20230921,삼성,두산,1,5,8.0,4.0,0,5.2,5.6,B. 브랜든,D. 뷰캐넌,18:30,목,대구,7596
626,20230921,키움,NC,5,1,9.0,3.0,0,4.2,3.8,하영민,임정호,18:30,목,고척,5178
627,20230921,한화,KIA,14,8,10.0,6.0,0,2.6,3.4,F. 페냐,이의리,18:30,목,대전,7747
628,20230922,KIA,KT,2,1,6.0,2.0,0,4.8,4.8,T. 파노니,W. 벤자민,18:30,금,광주,10221
629,20230922,LG,NC,4,5,1.0,3.0,0,6.6,3.4,임정호,고우석,18:30,금,잠실,16269
630,20230922,SSG,롯데,2,5,5.0,7.0,0,3.6,3.6,박세웅,김광현,18:30,금,문학,11561
631,20230922,삼성,두산,1,3,9.0,4.0,0,3.4,6.0,이영하,최채흥,18:30,금,대구,11568
632,20230922,한화,키움,6,11,10.0,9.0,0,4.8,4.8,윤석원,남지민,18:30,금,대전,7088
633,20230923,KIA,KT,1,4,6.0,2.0,0,4.0,3.6,W. 쿠에바스,윤영철,17:00,토,광주,13846
634,20230923,LG,한화,3,1,1.0,10.0,0,5.4,6.0,임찬규,R. 산체스,17:00,토,잠실,22765
635,20230923,NC,두산,1,3,3.0,4.0,0,3.6,5.0,이영하,김시훈,17:00,토,창원,11026
636,20230923,SSG,롯데,4,2,5.0,7.0,0,3.2,4.0,오원석,C. 반즈,17:00,토,문학,19725
637,20230924,KIA,KT,2,3,6.0,2.0,0,3.6,3.8,손동현,임기영,14:00,일,광주,10108
638,20230924,LG,한화,5,1,1.0,10.0,0,4.4,6.0,최원태,이태양,14:00,일,잠실,20369
639,20230924,NC,두산,6,5,4.0,4.0,0,3.4,4.0,이준호,박치국,14:00,일,창원,8247
640,20230924,SSG,롯데,1,8,5.0,7.0,0,3.4,3.4,A. 윌커슨,문승원,14:00,일,문학,16280
641,20230926,NC,KIA,4,6,3.0,6.0,0,3.0,3.2,장현식,류진욱,18:30,화,창원,6945
642,20230927,LG,KT,4,0,1.0,2.0,0,3.6,4.0,C. 켈리,하준호,15:00,수,잠실,5656
643,20230927,LG,KT,3,0,1.0,2.0,0,3.6,2.6,김윤식,배제성,18:30,수,잠실,14733
644,20230927,NC,KIA,7,0,3.0,6.0,0,3.4,3.8,송명기,M. 산체스,15:00,수,창원,3775
645,20230927,NC,KIA,1,6,3.0,6.0,0,4.6,2.2,이의리,태너,18:30,수,창원,8190
646,20230927,SSG,두산,7,7,5.0,4.0,0,2.6,3.4,추신수,B. 브랜든,15:00,수,문학,6526
647,20230927,SSG,두산,6,3,5.0,4.0,0,3.0,4.6,R. 엘리아스,이영하,18:30,수,문학,12132
648,20230927,한화,삼성,3,11,10.0,9.0,0,5.0,1.6,이재익,장시환,15:00,수,대전,2807
649,20230927,한화,삼성,4,0,10.0,9.0,0,5.0,3.6,F. 페냐,황동재,18:30,수,대전,7281
650,20230928,LG,삼성,1,11,1.0,9.0,1,3.8,2.8,최채흥,이정용,17:00,목,잠실,21057
651,20230928,NC,KIA,18,3,3.0,6.0,1,3.8,3.0,이준호,T. 파노니,17:00,목,창원,11864
652,20230928,롯데,한화,3,0,7.0,10.0,1,3.6,3.0,C. 반즈,R. 산체스,17:00,목,사직,12227
653,20230928,키움,SSG,4,2,9.0,5.0,1,6.8,4.0,A. 후라도,오원석,17:00,목,고척,7082
654,20230929,두산,LG,4,3,4.0,1.0,1,4.2,3.2,정철원,유영찬,14:00,금,잠실,20951
655,20230929,롯데,한화,9,1,7.0,10.0,1,3.6,1.8,한현희,한승주,14:00,금,사직,10279
656,20230929,키움,KIA,5,13,9.0,6.0,1,6.0,3.4,윤중현,김선기,14:00,금,고척,14472
657,20230930,SSG,KIA,4,3,5.0,6.0,1,4.0,5.6,서진용,정해영,14:00,토,문학,22191
658,20230930,두산,LG,3,1,4.0,1.0,1,4.4,3.2,김동주,최원태,14:00,토,잠실,23750
659,20230930,삼성,NC,3,1,9.0,3.0,1,4.8,7.2,D. 뷰캐넌,이재학,14:00,토,대구,24000
660,20231001,KT,키움,6,3,2.0,9.0,0,1.6,6.2,W. 쿠에바스,이명종,14:00,일,수원,11337
661,20231001,SSG,KIA,6,5,5.0,6.0,0,4.0,5.0,이로운,전상현,14:00,일,문학,22701
662,20231001,두산,LG,4,7,4.0,1.0,0,4.4,2.4,이지강,R. 알칸타라,14:00,일,잠실,23750
663,20231001,롯데,삼성,8,5,7.0,8.0,0,5.4,5.2,A. 윌커슨,이재익,14:00,일,사직,20159
664,20231001,한화,NC,4,3,10.0,3.0,0,1.8,6.2,이민우,임정호,14:00,일,대전,11004
665,20231002,KT,LG,4,5,2.0,1.0,1,2.6,3.0,김진성,주권,14:00,월,수원,18700
666,20231002,두산,키움,7,2,4.0,9.0,1,4.2,5.6,B. 브랜든,장재영,14:00,월,잠실,18050
667,20231002,롯데,삼성,8,9,7.0,8.0,1,6.0,6.0,T. 와이드너,심재민,14:00,월,사직,15868
668,20231002,롯데,삼성,6,8,7.0,8.0,1,7.2,5.6,최지광,최영환,17:00,월,사직,16293
669,20231002,한화,NC,10,0,10.0,3.0,1,2.4,6.0,F. 페냐,태너,14:00,월,대전,12000
670,20231003,KT,KIA,1,3,2.0,6.0,1,2.6,6.0,전상현,김재윤,14:00,화,수원,16841
671,20231003,SSG,NC,9,7,5.0,4.0,1,5.0,4.6,최민준,한재승,14:00,화,문학,14507
672,20231003,두산,키움,5,6,4.0,10.0,1,4.2,5.0,김재웅,정철원,14:00,화,잠실,14588
673,20231003,롯데,삼성,10,4,7.0,8.0,1,6.8,7.2,C. 반즈,황동재,14:00,화,사직,13042
674,20231004,KT,KIA,2,10,2.0,6.0,0,2.2,5.4,T. 파노니,배제성,15:00,수,수원,3908
675,20231004,KT,KIA,3,2,2.0,6.0,0,2.6,6.8,이상동,M. 산체스,18:30,수,수원,5907
676,20231004,SSG,NC,10,5,5.0,4.0,0,5.4,5.8,김광현,최성영,18:30,수,문학,8006
677,20231004,롯데,LG,6,7,7.0,1.0,0,8.2,3.4,백승현,김원중,18:30,수,사직,6970
678,20231004,삼성,한화,7,11,8.0,10.0,0,5.8,3.8,R. 산체스,김서준,18:30,수,대구,12571
679,20231005,KT,KIA,5,3,2.0,6.0,0,3.2,4.6,조이현,양현종,18:30,목,수원,7264
680,20231005,SSG,NC,4,3,5.0,4.0,0,6.2,3.2,오원석,이재학,18:30,목,문학,9004
681,20231005,롯데,LG,3,5,7.0,1.0,0,7.6,4.6,임찬규,한현희,18:30,목,사직,10040
682,20231005,삼성,한화,3,1,8.0,10.0,0,6.6,5.2,D. 뷰캐넌,김기중,18:30,목,대구,14483
683,20231006,KT,삼성,2,6,2.0,8.0,0,3.0,6.2,이호성,이채호,18:30,금,수원,8132
684,20231006,LG,KIA,2,3,1.0,6.0,0,5.0,4.6,전상현,박명근,18:30,금,잠실,23750
685,20231006,SSG,한화,7,2,5.0,10.0,0,6.6,5.4,문승원,이태양,18:30,금,문학,15755
686,20231007,KT,한화,17,0,2.0,10.0,0,2.6,5.6,김민,F. 페냐,17:00,토,수원,15210
687,20231007,NC,SSG,3,2,5.0,3.0,0,3.6,7.2,태너,송영진,17:00,토,창원,13479
688,20231007,두산,롯데,3,6,5.0,7.0,0,4.6,6.6,A. 윌커슨,R. 알칸타라,17:00,토,잠실,19916
689,20231007,키움,LG,7,1,10.0,1.0,0,4.0,5.2,A. 후라도,이지강,17:00,토,고척,13301
690,20231008,KIA,삼성,2,1,6.0,8.0,0,4.2,5.6,전상현,김태훈,14:00,일,광주,16005
691,20231008,KT,한화,9,2,2.0,10.0,0,5.8,4.8,W. 쿠에바스,남지민,14:00,일,수원,15197
692,20231008,NC,SSG,8,10,4.0,4.0,0,3.6,6.4,이건욱,이용찬,14:00,일,창원,10073
693,20231008,두산,롯데,2,1,5.0,7.0,0,4.4,6.2,B. 브랜든,C. 반즈,14:00,일,잠실,21392
694,20231009,KIA,삼성,3,1,6.0,8.0,1,4.0,4.2,전상현,이승현,14:00,월,광주,12758
695,20231009,LG,롯데,1,8,1.0,7.0,1,4.0,5.2,심재민,강효종,14:00,월,잠실,22807
696,20231009,NC,한화,11,6,5.0,10.0,1,5.2,3.2,이준호,김범수,14:00,월,창원,8716
697,20231010,KIA,SSG,5,6,6.0,4.0,0,2.6,6.6,노경은,윤중현,18:30,화,광주,8333
698,20231010,KT,두산,5,4,2.0,5.0,0,7.2,4.2,김재윤,정철원,18:30,화,수원,10937
699,20231010,LG,롯데,7,0,1.0,7.0,0,3.2,4.8,손주영,이인복,18:30,화,잠실,18521
700,20231010,NC,한화,2,0,4.0,10.0,0,6.0,2.2,E. 페디,김기중,18:30,화,창원,7342
701,20231010,키움,삼성,5,3,9.0,8.0,0,4.6,3.6,문성현,No Geon-woo,18:30,화,고척,11757
702,20231011,KIA,키움,11,0,6.0,9.0,0,3.2,4.6,양현종,이종민,18:30,수,광주,3656
703,20231011,롯데,두산,14,3,7.0,5.0,0,3.6,4.2,박세웅,최원준,18:30,수,사직,9940
704,20231012,KIA,롯데,6,5,6.0,7.0,0,4.8,5.8,전상현,최준용,18:30,목,광주,4767
705,20231012,두산,NC,11,1,5.0,4.0,0,3.4,5.4,이영하,이재학,18:30,목,잠실,7113
706,20231013,NC,LG,8,4,4.0,1.0,0,5.0,3.2,태너,이지강,18:30,금,창원,6257
707,20231013,SSG,키움,3,2,4.0,9.0,0,5.8,4.0,서진용,문성현,18:30,금,문학,16783
708,20231013,두산,KIA,3,1,5.0,6.0,0,4.6,5.4,곽빈,김건국,18:30,금,잠실,19188
709,20231014,LG,두산,2,3,1.0,5.0,0,3.0,4.6,정철원,정우영,17:00,토,잠실,21771
710,20231014,삼성,SSG,5,3,8.0,4.0,0,2.8,5.6,T. 와이드너,문승원,17:00,토,대구,24000
711,20231014,한화,롯데,8,0,10.0,7.0,0,2.0,5.6,윤대경,한현희,17:00,토,대전,9153
712,20231015,LG,두산,5,2,1.0,5.0,0,3.0,4.8,임찬규,김동주,14:00,일,잠실,23750
713,20231015,NC,삼성,5,3,5.0,8.0,0,6.0,3.2,이재학,원태인,14:00,일,창원,17861
714,20231015,한화,롯데,7,4,10.0,7.0,0,3.2,5.4,주현상,나균안,14:00,일,대전,9840
715,20231016,KIA,NC,4,2,6.0,3.0,0,5.2,5.4,박준표,임정호,18:30,월,광주,5251
716,20231016,두산,SSG,2,3,5.0,5.0,0,4.4,4.8,R. 엘리아스,R. 알칸타라,18:30,월,잠실,15850
717,20231016,한화,롯데,2,7,10.0,7.0,0,4.6,4.6,신정락,이민우,18:30,월,대전,12000
718,20231017,KIA,NC,7,1,6.0,4.0,0,5.4,3.6,양현종,최성영,18:30,화,광주,10175
719,20231017,SSG,두산,5,0,4.0,5.0,0,5.0,4.2,김광현,장원준,18:30,화,문학,21007
