index,home,away,home_score,away_score,home_rank,away_rank,공휴일,merged_ex_score,merged_ex_score_away,pitcher1,pitcher2,time,요일,구장,관중수,month,year,first_game,rain,temp,pm10,date,before_attendance,before_5game_avg,last_match,pythagorean_expectation,games_back,home_win_rate,3game_results,3game_evens
232,KIA,SSG,1,8,4.0,1.0,0,7.2,4.8,이태양,임기영,18:30,금,광주,10208,5,2022,0,0.0,19.6,33.0,20220527,16282.0,10549.6,win,0.5753252682036065,6.5,0.5652173913043478,"0, 3",0
233,KT,Hanhwa,0,4,8.0,9.0,0,3.0,6.2,장민재,배제성,18:30,금,수원,6090,5,2022,0,0.0,17.1,27.0,20220527,5234.0,6517.6,win,0.4693539896217192,5.5,0.45652173913043476,"1, 2",0
234,LG,Samsung,5,0,4.0,5.0,0,3.8,4.2,이민호,A. 수아레즈,18:30,금,잠실,13775,5,2022,0,0.0,19.9,26.0,20220527,6655.0,13379.0,lose,0.5532462344620156,2.5,0.5531914893617021,"2, 1",0
235,NC,Doosan,1,6,10.0,7.0,0,3.8,8.8,최원준,김시훈,18:30,금,창원,3328,5,2022,0,0.0,23.3,27.0,20220527,1728.0,2210.8,lose,0.3871209022380646,8.5,0.3191489361702128,"1, 2",0
236,Lotte,Kiwoom,0,8,7.0,2.0,0,3.4,8.8,T. 애플러,박세웅,18:30,금,사직,11008,5,2022,0,0.0,23.2,27.0,20220527,10396.0,9175.8,win,0.5030580753764144,4.0,0.4888888888888889,0,0
237,KIA,SSG,9,3,4.0,1.0,0,6.6,5.8,이의리,I. 노바,14:00,토,광주,12245,5,2022,0,0.0,21.3,29.0,20220528,10208.0,11282.8,lose,0.5716996366572467,7.5,0.5531914893617021,"0, 3",0
238,KT,Hanhwa,8,9,8.0,9.0,0,2.0,6.6,이민우,O. 데스파이네,17:00,토,수원,11494,5,2022,0,0.0,19.2,42.0,20220528,6090.0,5723.4,lose,0.48072342168747817,4.5,0.44680851063829785,"0, 3",0
239,LG,Samsung,9,4,3.0,6.0,0,4.0,3.8,C. 켈리,백정현,17:00,토,잠실,21100,5,2022,0,0.0,22.7,35.0,20220528,13775.0,11307.6,win,0.5644778888774353,3.5,0.5625,"3, 0",0
240,NC,Doosan,5,0,10.0,6.0,0,2.6,7.6,구창모,이영하,17:00,토,창원,7638,5,2022,0,0.0,23.0,32.4,20220528,3328.0,2371.2,lose,0.37749396938476454,9.5,0.3125,"1, 2",0
241,Lotte,Kiwoom,3,6,7.0,2.0,0,2.6,8.2,하영민,최준용,14:00,토,사직,13820,5,2022,0,0.0,24.3,32.4,20220528,11008.0,9825.2,lose,0.4488524590163934,5.0,0.4782608695652174,"1, 2",0
242,KIA,SSG,7,9,4.0,1.0,0,6.8,5.8,최민준,장현식,14:00,일,광주,12595,5,2022,0,0.0,21.0,19.0,20220529,12245.0,12687.0,win,0.5827586206896552,6.5,0.5625,"1, 2",0
243,KT,Hanhwa,4,12,8.0,9.0,0,3.0,7.2,윤호솔,주권,14:00,일,수원,9503,5,2022,0,0.0,20.1,38.0,20220529,11494.0,6704.8,lose,0.47895669509358735,3.5,0.4375,"0, 3",0
244,LG,Samsung,4,8,3.0,6.0,0,5.6,3.8,홍정우,이정용,14:00,일,잠실,17435,5,2022,0,0.0,23.1,31.0,20220529,21100.0,10908.2,win,0.5740087347518341,4.5,0.5714285714285714,"3, 0",0
245,NC,Doosan,0,1,10.0,6.0,0,2.4,6.8,곽빈,신민혁,14:00,일,창원,3979,5,2022,0,0.0,23.0,27.2,20220529,7638.0,3361.6,win,0.3902439024390244,8.5,0.32653061224489793,"2, 1",0
246,Lotte,Kiwoom,0,4,7.0,2.0,0,2.2,8.4,한현희,C. 반즈,14:00,일,사직,12038,5,2022,0,0.0,24.4,27.2,20220529,13820.0,10832.8,lose,0.44254679772115446,6.0,0.46808510638297873,"0, 3",0
247,SSG,KT,1,2,1.0,8.0,0,7.0,3.4,고영표,W. 폰트,18:30,화,문학,7883,5,2022,0,0.0,19.2,28.0,20220531,13672.0,15006.0,lose,0.656885764308302,13.5,0.7083333333333334,"3, 0",0
248,Doosan,KIA,10,13,6.0,4.0,0,6.4,7.4,양현종,김강률,18:30,화,잠실,18194,5,2022,0,0.0,21.4,28.0,20220531,19143.0,13632.6,lose,0.5114270789121421,2.0,0.5106382978723404,"2, 1",0
249,Lotte,LG,7,5,7.0,3.0,0,1.8,5.6,이인복,임준형,18:30,화,사직,7815,5,2022,0,0.0,22.6,25.666666666666668,20220531,12038.0,11429.4,lose,0.4333018671308953,5.0,0.4583333333333333,"3, 0",0
250,Kiwoom,Samsung,3,2,2.0,6.0,0,8.0,4.8,안우진,원태인,18:30,화,고척,4100,5,2022,0,0.0,20.6,28.0,20220531,5330.0,4077.8,lose,0.5,5.5,0.6,"3, 0",0
251,Hanhwa,NC,5,10,9.0,10.0,0,8.4,1.8,D. 루친스키,남지민,18:30,화,대전,4269,5,2022,0,0.0,19.1,25.666666666666668,20220531,4638.0,4236.8,lose,0.3133103866387656,3.0,0.38,"2, 1",0
252,SSG,KT,2,1,1.0,8.0,1,5.4,3.2,고효준,김민수,17:00,수,문학,15288,6,2022,0,0.0,20.8,26.0,20220601,7883.0,12319.6,lose,0.6470339219072021,12.5,0.6938775510204082,"2, 1",0
253,Doosan,KIA,3,7,6.0,4.0,1,8.2,7.8,로니,R. 스탁,17:00,수,잠실,23244,6,2022,0,0.0,22.8,26.0,20220601,18194.0,16154.2,lose,0.5160141976148844,3.0,0.5,"2, 1",0
254,Lotte,LG,5,14,7.0,4.0,1,3.0,5.6,A. 플럿코,나균안,17:00,수,사직,11093,6,2022,0,0.0,23.3,35.0,20220601,7815.0,11015.4,win,0.4399768585478739,4.0,0.46938775510204084,"3, 0",0
255,Kiwoom,Samsung,2,4,2.0,6.0,1,6.6,4.2,D. 뷰캐넌,E. 요키시,17:00,수,고척,7181,6,2022,0,0.0,22.4,26.0,20220601,4100.0,4369.6,win,0.5717422796569247,6.5,0.6078431372549019,"3, 0",0
256,Hanhwa,NC,3,0,9.0,10.0,1,6.6,3.4,윤대경,이재학,17:00,수,대전,6851,6,2022,0,0.0,21.2,28.0,20220601,4269.0,4269.2,lose,0.3465370884569615,2.0,0.37254901960784315,"2, 1",0
257,SSG,KT,1,14,1.0,8.0,0,4.6,3.0,O. 데스파이네,이태양,18:30,목,문학,5525,6,2022,0,0.0,20.2,29.0,20220602,15288.0,11745.8,win,0.6482489845208036,13.5,0.7,"2, 1",0
258,Doosan,KIA,3,4,6.0,4.0,0,4.0,7.4,전상현,홍건희,18:30,목,잠실,11029,6,2022,0,0.0,21.7,29.0,20220602,23244.0,19331.0,lose,0.5067111071074678,4.0,0.4897959183673469,"1, 2",0
259,Lotte,LG,2,2,7.0,4.0,0,3.0,7.4,박세웅,이민호,18:30,목,사직,8384,6,2022,0,0.0,23.2,28.6,20220602,11093.0,11154.8,lose,0.4221368567689645,5.0,0.46,"2, 1",0
260,Kiwoom,Samsung,6,5,2.0,5.0,0,4.6,3.6,이승호,김승현ㅇ,18:30,목,고척,2477,6,2022,0,0.0,20.8,29.0,20220602,7181.0,5276.0,lose,0.566059887738444,5.5,0.5961538461538461,"2, 1",0
261,Hanhwa,NC,3,4,9.0,10.0,0,6.6,3.2,이용찬,강재민,18:30,목,대전,3003,6,2022,0,0.0,20.8,33.0,20220602,6851.0,4836.6,win,0.3530197230447794,3.0,0.38461538461538464,"2, 1",0
262,KT,KIA,5,2,8.0,3.0,0,5.8,8.0,배제성,이의리,18:30,금,수원,10749,6,2022,0,0.0,22.885714285714283,43.0,20220603,9503.0,7485.4,win,0.459661811143934,7.0,0.4423076923076923,"1, 2",0
263,LG,SSG,7,1,4.0,1.0,0,6.8,3.2,C. 켈리,I. 노바,18:30,금,잠실,9487,6,2022,0,0.0,24.3,41.0,20220603,17435.0,13180.4,win,0.5630952138181373,6.5,0.5576923076923077,"1, 2",0
264,NC,Lotte,5,1,10.0,8.0,0,3.8,3.4,구창모,C. 반즈,18:30,금,창원,9544,6,2022,0,0.0,21.7,42.0,20220603,3979.0,3820.2,lose,0.3882249560632689,6.5,0.33962264150943394,"1, 2",0
265,Samsung,Doosan,8,5,5.0,6.0,0,4.6,3.4,허윤동,이영하,18:30,금,대구,8600,6,2022,0,0.0,23.0,26.0,20220603,7568.0,9966.4,win,0.507672182614952,1.0,0.4807692307692308,"2, 1",0
266,Hanhwa,Kiwoom,14,2,9.0,2.0,0,6.4,4.2,신정락,최원태,18:30,금,대전,4166,6,2022,0,0.0,23.9,36.0,20220603,3003.0,4802.8,lose,0.3531159763494416,12.0,0.37735849056603776,"1, 2",0
267,KT,KIA,4,3,7.0,4.0,0,5.2,6.6,엄상백,김도현,17:00,토,수원,20000,6,2022,0,0.0,22.9625,34.0,20220604,10749.0,8614.0,win,0.5,6.0,0.4528301886792453,"2, 1",0
268,LG,SSG,6,2,4.0,1.0,0,6.4,2.8,김윤식,오원석,17:00,토,잠실,16345,6,2022,0,0.0,25.5,38.0,20220604,9487.0,13690.4,win,0.5839362447553038,5.5,0.5660377358490566,"2, 1",0
269,NC,Lotte,2,3,10.0,8.0,0,3.8,3.0,김유영,김영규,17:00,토,창원,11736,6,2022,0,0.0,21.5,29.2,20220604,9544.0,5243.4,win,0.41061589029543955,5.5,0.35185185185185186,"2, 1",0
270,Samsung,Doosan,8,16,5.0,7.0,0,5.4,4.4,곽빈,황동재,17:00,토,대구,16425,6,2022,0,0.0,21.3,22.0,20220604,8600.0,8551.2,win,0.5,1.0,0.49056603773584906,"3, 0",0
271,Hanhwa,Kiwoom,3,4,9.0,2.0,0,7.4,3.4,하영민,강재민,17:00,토,대전,9140,6,2022,0,0.0,23.6,29.0,20220604,4166.0,4585.4,win,0.37921035505097983,11.0,0.3888888888888889,"2, 1",0
272,KT,KIA,2,2,7.0,4.0,0,5.2,5.8,고영표,양현종,17:00,일,수원,20000,6,2022,0,19.375,19.5875,27.0,20220605,20000.0,11567.2,win,0.5023201731247511,5.0,0.46296296296296297,"2, 1",0
273,LG,SSG,0,2,3.0,1.0,0,6.8,1.4,W. 폰트,임준형,17:00,일,잠실,14964,6,2022,0,0.0,22.0,24.0,20220605,16345.0,15628.4,win,0.5905236785623934,4.5,0.5740740740740741,"2, 1",0
274,NC,SSG,6,2,10.0,1.0,0,4.2,1.6,D. 루친스키,김광현,18:30,화,창원,2158,6,2022,0,3.0,18.2,17.0,20220607,11736.0,7245.0,lose,0.4094505164882548,17.5,0.34545454545454546,"2, 1",0
275,Doosan,Hanhwa,3,1,7.0,9.0,0,7.4,5.6,R. 스탁,남지민,18:30,화,잠실,4702,6,2022,0,0.0,19.9,17.0,20220607,11029.0,18439.6,lose,0.5044052008538715,5.5,0.4807692307692308,"1, 2",0
276,Lotte,Samsung,4,7,8.0,5.0,0,3.6,5.4,김윤수,서준원,18:30,화,사직,4680,6,2022,0,0.0,16.7,17.0,20220607,8384.0,10630.0,lose,0.42283937823834195,1.0,0.46153846153846156,"0, 3",0
277,Kiwoom,KT,3,0,2.0,7.0,0,3.4,5.2,한현희,심재민,18:30,화,고척,1904,6,2022,0,0.0,20.5,17.0,20220607,2477.0,5155.4,lose,0.5666755163808209,7.5,0.6,"3, 0",0
278,KIA,LG,7,11,4.0,3.0,0,3.6,5.8,A. 플럿코,로니,18:30,수,광주,6812,6,2022,0,1.5,19.3,22.0,20220608,12595.0,13379.0,win,0.5758300606926098,0.5,0.5555555555555556,"1, 2",0
279,NC,SSG,2,2,10.0,1.0,0,3.4,1.6,이용준,이태양,18:30,수,창원,2316,6,2022,0,0.5,17.9,21.6,20220608,2158.0,7011.0,win,0.41933523232396536,16.5,0.35714285714285715,"2, 1",0
280,Doosan,Hanhwa,1,5,6.0,9.0,0,6.0,4.8,윤대경,최원준,18:30,수,잠실,4882,6,2022,0,0.0,21.1,19.0,20220608,4702.0,15262.4,win,0.5181758096497026,6.5,0.49056603773584906,"2, 1",0
281,Lotte,Samsung,2,4,8.0,5.0,0,3.0,6.4,A. 수아레즈,C. 반즈,18:30,수,사직,4733,6,2022,0,1.0,16.7,21.6,20220608,4680.0,8802.0,lose,0.41369606003752346,2.0,0.4528301886792453,"0, 3",0
282,Kiwoom,KT,5,5,2.0,7.0,0,3.4,5.0,E. 요키시,소형준,18:30,수,고척,1342,6,2022,0,0.0,20.7,19.0,20220608,1904.0,4198.4,win,0.545656066160798,8.5,0.6071428571428571,"3, 0",0
283,KIA,LG,5,1,4.0,3.0,0,3.6,5.2,임기영,이민호,18:30,목,광주,7606,6,2022,0,0.0,21.1,25.0,20220609,6812.0,11628.4,lose,0.5654111405835544,1.5,0.5454545454545454,"0, 3",0
284,NC,SSG,5,4,10.0,1.0,0,3.8,1.8,류진욱,서진용,18:30,목,창원,3010,6,2022,0,0.0,19.0,34.0,20220609,2316.0,5946.6,even,0.42000998983177834,16.5,0.35714285714285715,"2, 0",1
285,Doosan,Hanhwa,16,7,6.0,9.0,0,5.6,5.2,이영하,문동주,18:30,목,잠실,6612,6,2022,0,0.5,20.9,24.0,20220609,4882.0,12410.2,lose,0.5099790459952356,5.5,0.48148148148148145,"2, 1",0
286,Lotte,Samsung,7,6,8.0,5.0,0,2.4,6.4,김유영,장필준,18:30,목,사직,5236,6,2022,0,0.0,19.0,34.0,20220609,4733.0,7341.0,lose,0.41059747853097023,3.0,0.4444444444444444,"0, 3",0
287,Kiwoom,KT,1,7,2.0,7.0,0,4.0,3.2,엄상백,T. 애플러,18:30,목,고척,1414,6,2022,0,0.0,21.2,24.0,20220609,1342.0,3400.8,even,0.5446865273454868,8.5,0.6071428571428571,"2, 0",1
289,LG,Doosan,10,7,3.0,6.0,0,5.0,8.2,C. 켈리,곽빈,18:30,금,잠실,11791,6,2022,0,0.0,21.3,27.0,20220610,14964.0,15866.2,lose,0.5862180707567423,4.0,0.5614035087719298,"1, 2",0
290,SSG,Hanhwa,9,2,1.0,9.0,0,2.4,6.0,오원석,장민재,18:30,금,문학,9958,6,2022,0,3.5,20.5,27.0,20220610,5525.0,10451.6,win,0.6151366430748566,15.0,0.6428571428571429,"2, 1",0
291,Lotte,KT,4,9,8.0,7.0,0,3.4,3.6,배제성,박세웅,18:30,금,사직,4902,6,2022,0,0.0,20.0,27.4,20220610,5236.0,6825.2,win,0.4150275612014434,0.5,0.45454545454545453,"1, 2",0
292,Samsung,NC,1,9,5.0,10.0,0,6.6,4.0,구창모,황동재,18:30,금,대구,10012,6,2022,0,0.0,22.2,21.0,20220610,16425.0,9534.8,win,0.48333796167731186,7.0,0.49122807017543857,"2, 1",0
294,LG,Doosan,4,5,3.0,7.0,0,5.6,8.6,정철원,이정용,17:00,토,잠실,19035,6,2022,0,0.0,24.3,28.0,20220611,11791.0,14004.4,win,0.5851934266720108,5.0,0.5689655172413793,"1, 2",0
295,SSG,Hanhwa,4,2,1.0,10.0,0,3.8,3.6,김택형,강재민,17:00,토,문학,20078,6,2022,0,0.0,24.3,28.0,20220611,9958.0,10465.2,win,0.5916201911419183,16.0,0.6491228070175439,"2, 1",0
296,Lotte,KT,0,4,8.0,7.0,0,4.0,4.6,고영표,나균안,17:00,토,사직,10087,6,2022,0,0.0,20.5,33.0,20220611,4902.0,5587.0,lose,0.4073142763535097,1.5,0.44642857142857145,"1, 2",0
297,Samsung,NC,1,4,5.0,10.0,0,5.2,4.8,김진호,장필준,17:00,토,대구,14155,6,2022,0,0.0,20.9,21.0,20220611,10012.0,10121.0,lose,0.47693535986752617,6.0,0.4827586206896552,"2, 1",0
299,LG,Doosan,9,6,3.0,7.0,0,5.2,6.4,이정용,R. 스탁,17:00,일,잠실,15235,6,2022,0,0.0,24.4,25.0,20220612,19035.0,14324.4,lose,0.582009697375021,4.0,0.559322033898305,"1, 2",0
300,SSG,Hanhwa,13,11,1.0,10.0,0,4.2,3.4,최민준,남지민,17:00,일,문학,15128,6,2022,0,0.0,23.0,25.0,20220612,20078.0,11746.4,win,0.5944760211695439,17.0,0.6551724137931034,"3, 0",0
301,Lotte,KT,13,0,8.0,7.0,0,3.4,5.0,이인복,O. 데스파이네,17:00,일,사직,5997,6,2022,0,0.0,19.8,24.0,20220612,10087.0,5927.6,lose,0.40020763250655894,2.5,0.43859649122807015,"0, 3",0
302,Samsung,NC,4,2,7.0,9.0,0,3.8,5.2,김윤수,김영규,17:00,일,대구,10614,6,2022,0,0.0,20.6,14.0,20220612,14155.0,11352.0,lose,0.47145187601957583,5.0,0.4745762711864407,"1, 2",0
303,KT,SSG,5,4,7.0,1.0,0,5.0,6.4,이채호,서동민,18:30,화,수원,3108,6,2022,0,4.75,19.0,19.0,20220614,20000.0,14349.2,lose,0.5022988384260091,11.0,0.4745762711864407,"2, 1",0
304,LG,Samsung,7,0,3.0,5.0,0,7.0,3.2,A. 플럿코,A. 수아레즈,18:30,화,잠실,6824,6,2022,0,0.0,21.7,13.0,20220614,15235.0,15474.0,lose,0.5850891410048622,5.0,0.5666666666666667,"2, 1",0
305,Kiwoom,Doosan,2,0,2.0,7.0,0,5.6,7.0,E. 요키시,박신지,18:30,화,고척,2536,6,2022,0,0.0,22.2,13.0,20220614,1414.0,2863.6,lose,0.5314154745910061,7.0,0.6,"0, 3",0
305,Kiwoom,Doosan,2,0,2.0,7.0,0,5.6,7.0,E. 요키시,박신지,18:30,화,고척,2536,6,2022,0,0.0,22.2,13.0,20220614,1414.0,2863.6,lose,0.5314154745910061,7.0,0.6,"0, 3",0
306,KT,SSG,6,3,6.0,1.0,0,5.0,6.8,이채호,I. 노바,18:30,수,수원,3596,6,2022,0,8.8125,19.2125,24.0,20220615,3108.0,12672.0,win,0.5020201937753545,10.0,0.48333333333333334,"2, 1",0
307,LG,Samsung,3,6,3.0,6.0,0,6.2,2.4,허윤동,이민호,18:30,수,잠실,6328,6,2022,0,18.5,17.7,14.0,20220615,6824.0,13569.8,win,0.5960975489501223,6.0,0.5737704918032787,"2, 1",0
308,NC,KIA,7,2,9.0,4.0,0,4.4,6.2,하준영,임기영,18:30,수,창원,3444,6,2022,0,1.0,20.3,18.0,20220615,3010.0,5752.8,win,0.4235294117647059,9.5,0.38333333333333336,"1, 2",0
309,Kiwoom,Doosan,3,4,2.0,7.0,0,5.0,6.8,이영하,T. 애플러,18:30,수,고척,2062,6,2022,0,10.5,18.2,14.0,20220615,2536.0,1934.6,win,0.5384047267355982,8.0,0.6065573770491803,"1, 2",0
309,Kiwoom,Doosan,3,4,2.0,7.0,0,5.0,6.8,이영하,T. 애플러,18:30,수,고척,2062,6,2022,0,10.5,18.2,14.0,20220615,2536.0,1934.6,win,0.5384047267355982,8.0,0.6065573770491803,"1, 2",0
310,Hanhwa,Lotte,5,11,10.0,8.0,0,5.4,5.2,C. 반즈,윤대경,18:30,수,대전,3403,6,2022,0,22.5,18.5,18.0,20220615,9140.0,5485.8,win,0.3789541867030901,5.5,0.36065573770491804,"1, 2",0
311,KT,SSG,0,6,6.0,1.0,0,4.8,6.6,오원석,배제성,18:30,목,수원,4355,6,2022,0,1.0625,21.725,21.0,20220616,3596.0,11490.6,win,0.5079360080619765,9.0,0.4918032786885246,"3, 0",0
312,LG,Samsung,2,1,3.0,6.0,0,6.6,2.4,C. 켈리,백정현,18:30,목,잠실,8976,6,2022,0,5.0,20.7,18.0,20220616,6328.0,11842.6,lose,0.5895479550346807,5.0,0.5645161290322581,"1, 2",0
313,NC,KIA,2,4,9.0,4.0,0,5.4,5.2,이의리,김영규,18:30,목,창원,4547,6,2022,0,0.0,23.1,39.0,20220616,3444.0,4532.8,win,0.45508121536403595,8.5,0.39344262295081966,"2, 1",0
314,Kiwoom,Doosan,6,2,2.0,7.0,0,5.4,4.4,김재웅,박치국,18:30,목,고척,2349,6,2022,0,3.5,20.3,18.0,20220616,2062.0,1851.6,lose,0.5360063288863318,7.0,0.5967741935483871,"1, 2",0
314,Kiwoom,Doosan,6,2,2.0,7.0,0,5.4,4.4,김재웅,박치국,18:30,목,고척,2349,6,2022,0,3.5,20.3,18.0,20220616,2062.0,1851.6,lose,0.5360063288863318,7.0,0.5967741935483871,"1, 2",0
315,Hanhwa,Lotte,0,3,10.0,8.0,0,5.4,7.0,G. 스파크맨,장민재,18:30,목,대전,3640,6,2022,0,0.0,20.3,20.0,20220616,3403.0,5312.6,lose,0.3591318444725147,6.5,0.3548387096774194,"1, 2",0
316,KIA,Samsung,5,3,4.0,6.0,0,5.0,2.4,양현종,원태인,18:30,금,광주,8865,6,2022,0,1.5,23.2,21.0,20220617,14849.0,10897.0,lose,0.5619453339110958,4.0,0.5409836065573771,"3, 0",0
317,NC,Hanhwa,1,1,9.0,10.0,0,4.8,4.0,송명기,김민우,18:30,금,창원,3678,6,2022,0,0.0,23.5,33.0,20220617,4547.0,3095.0,lose,0.4517569070671932,2.5,0.3870967741935484,"2, 1",0
318,Doosan,KT,2,4,7.0,6.0,0,3.4,3.0,고영표,최승용,18:30,금,잠실,4898,6,2022,0,0.0,22.8,25.0,20220617,6612.0,10093.8,lose,0.5266984991192698,0.5,0.47540983606557374,"1, 2",0
319,Lotte,SSG,2,6,8.0,1.0,0,6.2,6.0,W. 폰트,박세웅,18:30,금,사직,5687,6,2022,0,0.0,23.8,33.0,20220617,5997.0,6191.0,win,0.4276905356114417,11.0,0.4666666666666667,"0, 3",0
320,Kiwoom,LG,2,4,2.0,3.0,0,4.6,5.0,김진성,하영민,18:30,금,고척,4608,6,2022,0,0.0,22.5,25.0,20220617,2349.0,1940.6,lose,0.5429113456133131,2.0,0.6031746031746031,"3, 0",0
321,KIA,Samsung,2,6,4.0,6.0,0,4.8,2.8,D. 뷰캐넌,한승혁,17:00,토,광주,14825,6,2022,0,0.5,24.3,12.0,20220618,8865.0,11307.6,win,0.5580554250821982,5.0,0.5483870967741935,"3, 0",0
322,NC,Hanhwa,3,2,9.0,10.0,0,3.2,3.8,김시훈,김종수,17:00,토,창원,7205,6,2022,0,0.0,25.0,20.4,20220618,3678.0,3399.0,even,0.45194195254568753,2.5,0.3870967741935484,"1, 1",1
323,Doosan,KT,5,0,7.0,5.0,0,2.8,3.0,R. 스탁,O. 데스파이네,17:00,토,잠실,9033,6,2022,0,0.0,23.6,21.0,20220618,4898.0,6424.6,lose,0.5034013211934704,1.5,0.46774193548387094,"1, 2",0
324,Lotte,SSG,5,10,8.0,1.0,0,5.8,6.4,김광현,이인복,17:00,토,사직,10173,6,2022,0,0.0,25.7,20.4,20220618,5687.0,6381.8,lose,0.44051054384017757,12.0,0.45901639344262296,"0, 3",0
325,Kiwoom,LG,2,0,2.0,3.0,0,4.6,5.0,한현희,임찬규,14:00,토,고척,8705,6,2022,0,0.0,23.2,21.0,20220618,4608.0,2593.8,lose,0.5387586056317847,1.0,0.59375,"2, 1",0
326,KIA,Samsung,3,7,4.0,6.0,0,4.2,3.2,A. 수아레즈,로니,17:00,일,광주,9977,6,2022,0,0.0,26.1,14.0,20220619,14825.0,12751.4,lose,0.5509849834563502,4.0,0.5396825396825397,"2, 1",0
327,NC,Hanhwa,6,3,9.0,10.0,0,3.0,3.8,류진욱,김재영,17:00,일,창원,4605,6,2022,0,0.0,24.7,21.0,20220619,7205.0,4376.8,win,0.45429435366633714,3.5,0.3968253968253968,"2, 0",1
328,Doosan,KT,1,7,7.0,6.0,0,2.6,3.0,소형준,최원준,17:00,일,잠실,6966,6,2022,0,0.0,23.7,26.0,20220619,9033.0,6025.4,win,0.5118027398506674,0.5,0.47619047619047616,"1, 2",0
329,Lotte,SSG,7,4,8.0,1.0,0,6.8,5.8,김도규,김택형,17:00,일,사직,6314,6,2022,0,0.0,25.0,21.0,20220619,10173.0,7369.2,lose,0.4331508017182018,13.0,0.45161290322580644,"0, 3",0
330,Kiwoom,LG,2,4,2.0,3.0,0,3.0,3.2,진해수,김태훈,14:00,일,고척,7849,6,2022,0,0.0,24.885714285714283,26.0,20220619,8705.0,4052.0,win,0.5422814156775386,2.0,0.6,"2, 1",0
331,KIA,Lotte,6,5,4.0,8.0,0,3.2,5.6,임기영,C. 반즈,18:30,화,광주,5956,6,2022,0,0.0,26.4,27.0,20220621,9977.0,12956.6,lose,0.5439399921042243,4.5,0.53125,"3, 0",0
332,KT,NC,8,1,6.0,9.0,0,3.4,3.8,엄상백,이재학,18:30,화,수원,2292,6,2022,0,0.0,26.0875,26.0,20220621,4355.0,10211.8,lose,0.496078491680251,5.5,0.49230769230769234,"2, 1",0
333,LG,Hanhwa,10,4,3.0,10.0,0,2.6,2.2,이민호,Y. 라미레즈,18:30,화,잠실,7317,6,2022,0,0.0,26.9,29.0,20220621,8976.0,11279.6,win,0.5907765123502441,15.5,0.5757575757575758,"3, 0",0
334,SSG,Doosan,2,16,1.0,7.0,0,5.8,2.8,이영하,이건욱,18:30,화,문학,8067,6,2022,0,0.0,23.8,29.0,20220621,15128.0,13195.4,lose,0.5939337758166784,11.5,0.6461538461538462,"2, 0",1
335,Samsung,Kiwoom,3,4,6.0,2.0,0,4.6,3.0,이명종,이승현,18:30,화,대구,5936,6,2022,0,0.0,27.7,20.0,20220621,10614.0,11961.2,win,0.4755325559139404,7.0,0.48484848484848486,"1, 2",0
336,KIA,Lotte,5,7,4.0,8.0,0,4.0,4.4,최준용,정해영,18:30,수,광주,8754,6,2022,0,0.0,26.7,24.0,20220622,5956.0,10894.4,win,0.5447323876504947,5.5,0.5384615384615384,"3, 0",0
337,KT,NC,0,11,5.0,9.0,0,3.8,2.6,구창모,배제성,18:30,수,수원,2866,6,2022,0,0.0,26.1875,35.0,20220622,2292.0,6670.2,win,0.5148666012683587,6.5,0.5,"3, 0",0
338,LG,Hanhwa,6,5,3.0,10.0,0,4.0,2.0,C. 켈리,윤대경,18:30,수,잠실,8200,6,2022,0,0.0,26.1,28.0,20220622,7317.0,8936.0,win,0.599489480613698,16.5,0.582089552238806,"3, 0",0
339,SSG,Doosan,6,5,1.0,7.0,0,5.6,5.2,서동민,홍건희,18:30,수,문학,9261,6,2022,0,0.0,23.5,28.0,20220622,8067.0,11751.2,lose,0.5721333642623155,10.5,0.6363636363636364,"2, 1",0
340,Samsung,Kiwoom,0,6,6.0,2.0,0,4.0,3.2,최원태,백정현,18:30,수,대구,6515,6,2022,0,0.0,29.2,28.0,20220622,5936.0,11428.4,lose,0.4777126254932982,8.0,0.47761194029850745,"1, 2",0
341,KIA,Lotte,7,4,4.0,8.0,0,4.2,5.2,김재열,나균안,18:30,목,광주,5909,6,2022,0,36.0,25.5,16.0,20220623,8754.0,9675.4,lose,0.5409025079883221,4.5,0.5303030303030303,"2, 1",0
342,Samsung,Kiwoom,1,6,6.0,2.0,0,3.8,3.2,안우진,원태인,18:30,목,대구,4959,6,2022,0,0.0,26.9,27.75,20220623,6515.0,9446.4,lose,0.4677754677754678,9.0,0.47058823529411764,"0, 3",0
343,KT,LG,9,6,5.0,3.0,0,3.8,4.8,주권,정우영,18:30,금,수원,7021,6,2022,0,21.3125,24.0375,24.0,20220624,2866.0,3243.4,lose,0.49453568229322187,6.5,0.4925373134328358,"1, 2",0
344,SSG,NC,14,2,1.0,9.0,0,5.6,4.4,W. 폰트,D. 루친스키,18:30,금,문학,11040,6,2022,0,2.5,21.8,18.5,20220624,9261.0,12498.4,win,0.5724631358520199,15.5,0.6417910447761194,"0, 2",1
345,Doosan,KIA,3,4,7.0,4.0,0,5.8,4.6,김정빈,정철원,18:30,금,잠실,14470,6,2022,0,18.0,23.4,18.5,20220624,6966.0,6478.2,lose,0.5016638889042696,4.5,0.4696969696969697,"0, 3",0
346,Lotte,Kiwoom,5,1,8.0,2.0,0,5.6,4.0,이인복,한현희,18:30,금,사직,3769,6,2022,0,27.0,24.1,18.5,20220624,6314.0,7651.6,lose,0.4397223974763407,10.5,0.45454545454545453,"0, 3",0
