index,home,away,home_score,away_score,home_rank,away_rank,공휴일,merged_ex_score,merged_ex_score_away,pitcher1,pitcher2,time,요일,구장,관중수,month,year,first_game,rain,temp,pm10,date,before_attendance,before_5game_avg,last_match,pythagorean_expectation,games_back,home_win_rate,3game_results,3game_evens,home_view,home_recommend,home_reply,away_view,away_recommend,away_reply
189,Doosan,SSG,9,9,6.0,1.0,0,4.0,3.6,이영하,I. 노바,18:30,화,잠실,5743,5,2022,0,0.0,20.2,56.0,20220517,7124.0,7010.4,lose,0.5039525074207155,4.5,0.5555555555555556,"1, 2",0,72631.0,2484.0,610.0,33498.0,747.0,205.0
190,Lotte,KIA,3,4,6.0,7.0,0,5.6,5.2,장현식,최준용,18:30,화,사직,9055,5,2022,0,0.0,20.1,43.0,20220517,8782.0,12902.0,lose,0.5232432432432432,2.5,0.5555555555555556,0,0,111491.0,2546.0,531.0,202610.0,8159.0,1572.0
191,Hanhwa,Samsung,4,3,10.0,6.0,0,4.6,3.8,이민우,백정현,18:30,화,대전,3941,5,2022,0,0.0,18.5,39.0,20220517,8154.0,8963.8,win,0.3046025512025707,8.5,0.3157894736842105,"0, 3",0,90566.0,2034.0,399.0,256676.0,8140.0,1410.0
192,KT,LG,1,9,8.0,2.0,0,2.6,5.0,이우찬,엄상백,18:30,수,수원,5106,5,2022,0,1.5,17.9,73.0,20220518,5600.0,9298.8,win,0.5065356685177275,5.5,0.4473684210526316,"3, 0",0,50540.0,2224.0,385.0,144428.0,3707.0,954.0
193,NC,Kiwoom,15,3,10.0,3.0,0,4.6,5.6,신민혁,정찬헌,18:30,수,창원,2526,5,2022,0,0.0,20.4,50.0,20220518,2420.0,4543.0,lose,0.3436697217296186,9.0,0.3076923076923077,"0, 3",0,32241.0,695.0,164.0,98324.0,4055.0,843.0
194,Doosan,SSG,2,5,6.0,1.0,0,4.0,4.4,장지훈,윤명준,18:30,수,잠실,5586,5,2022,0,1.0,20.8,60.0,20220518,5743.0,7469.0,even,0.5330763164812057,4.5,0.5555555555555556,"1, 1",1,436729.0,19615.0,2651.0,172812.0,4910.0,956.0
195,Lotte,KIA,7,15,6.0,7.0,0,5.0,5.0,전상현,김원중,18:30,수,사직,9885,5,2022,0,0.0,22.1,50.0,20220518,9055.0,10115.0,lose,0.5367395723956122,1.5,0.5405405405405406,"1, 2",0,293314.0,7707.0,1831.0,370824.0,14323.0,2179.0
196,Hanhwa,Samsung,3,5,9.0,6.0,0,5.0,4.2,홍정우,윤호솔,18:30,수,대전,4107,5,2022,0,0.0,21.0,46.0,20220518,3941.0,7529.2,win,0.3107328738219159,7.5,0.3333333333333333,"1, 2",0,279440.0,9183.0,1556.0,275775.0,9310.0,1677.0
197,KT,LG,3,7,8.0,2.0,0,2.0,4.6,임찬규,고영표,18:30,목,수원,5234,5,2022,0,0.0,17.1,41.0,20220519,5106.0,6320.0,lose,0.481019501061146,6.5,0.4358974358974359,"2, 1",0,65774.0,2124.0,342.0,166562.0,4635.0,974.0
198,NC,Kiwoom,1,3,10.0,4.0,0,6.8,5.8,안우진,D. 루친스키,18:30,목,창원,2686,5,2022,0,0.0,20.3,36.0,20220519,2526.0,4011.2,win,0.3825527729439358,8.0,0.325,"1, 2",0,56613.0,2586.0,458.0,78195.0,2079.0,568.0
199,Doosan,SSG,3,9,7.0,1.0,0,3.4,5.0,W. 폰트,최승용,18:30,목,잠실,7360,5,2022,0,0.0,20.3,46.0,20220519,5586.0,7541.6,lose,0.5226421019575003,5.5,0.5405405405405406,"1, 1",1,415514.0,13940.0,2025.0,200070.0,6798.0,950.0
200,Lotte,KIA,2,4,7.0,7.0,0,6.0,7.0,양현종,이인복,18:30,목,사직,10396,5,2022,0,0.0,21.5,36.0,20220519,9885.0,8800.8,lose,0.5093449781659388,0.5,0.5263157894736842,"1, 2",0,210399.0,4386.0,1663.0,442995.0,20800.0,2687.0
201,Hanhwa,Samsung,1,2,10.0,4.0,0,4.2,4.0,이승현,윤호솔,18:30,목,대전,4014,5,2022,0,0.0,18.8,29.0,20220519,4107.0,6767.0,lose,0.3096727946117889,8.5,0.325,"1, 2",0,194469.0,4904.0,943.0,413701.0,14609.0,2454.0
202,KIA,NC,5,3,5.0,10.0,0,5.8,5.8,S. 놀린,이재학,18:30,금,광주,9135,5,2022,0,1.5,18.9,46.0,20220520,5224.0,8862.4,lose,0.5465652578828329,8.5,0.525,"2, 1",0,723308.0,31924.0,3780.0,55154.0,1638.0,310.0
203,SSG,LG,5,4,1.0,2.0,0,6.4,5.8,서진용,고우석,18:30,금,문학,13904,5,2022,0,0.0,18.9,38.0,20220520,11414.0,13799.4,win,0.6327116212338594,3.0,0.6923076923076923,"2, 1",0,413563.0,13119.0,1812.0,320794.0,10260.0,1948.0
204,Doosan,Lotte,0,4,7.0,7.0,0,3.4,4.8,나균안,R. 스탁,18:30,금,잠실,15486,5,2022,0,0.0,21.0,38.0,20220520,7360.0,7271.8,lose,0.5031152345645465,0.5,0.5263157894736842,"2, 1",0,619849.0,14782.0,2331.0,238996.0,6191.0,1222.0
205,Samsung,KT,1,5,4.0,8.0,0,3.6,1.6,소형준,이승현,18:30,금,대구,9838,5,2022,0,0.0,22.4,34.0,20220520,14754.0,9466.0,lose,0.5508234532432323,5.0,0.55,0,0,451852.0,15768.0,2575.0,22559.0,582.0,119.0
206,Kiwoom,Hanhwa,4,3,4.0,10.0,0,5.0,4.2,E. 요키시,윤대경,18:30,금,고척,3080,5,2022,0,0.0,20.2,38.0,20220520,2649.0,3851.2,lose,0.4422785487177963,9.0,0.5365853658536586,"2, 1",0,107868.0,4593.0,1179.0,174797.0,4404.0,810.0
207,KIA,NC,4,7,5.0,10.0,0,6.2,6.2,김진호,임기영,17:00,토,광주,15565,5,2022,0,0.0,19.6,35.4,20220521,9135.0,8442.6,win,0.5829786005973939,9.5,0.5365853658536586,"3, 0",0,432476.0,16142.0,2498.0,14567.0,328.0,68.0
208,SSG,LG,3,4,1.0,2.0,0,7.0,5.6,이민호,이태양,17:00,토,문학,21315,5,2022,0,0.0,17.6,36.0,20220521,13904.0,14314.0,win,0.6431393557891917,4.0,0.7,"2, 1",0,302104.0,12890.0,1601.0,286309.0,11166.0,1864.0
209,Doosan,Lotte,12,4,7.0,6.0,0,3.4,4.0,최원준,박세웅,14:00,토,잠실,20588,5,2022,0,0.0,20.1,36.0,20220521,15486.0,8259.8,lose,0.4907700172293012,0.5,0.5128205128205128,"1, 2",0,153491.0,4236.0,727.0,332803.0,8786.0,1845.0
210,Samsung,KT,2,5,5.0,8.0,0,3.0,2.6,김재윤,문용익,17:00,토,대구,15676,5,2022,0,0.0,23.3,33.0,20220521,9838.0,10416.0,lose,0.541349178608878,4.0,0.5365853658536586,"1, 2",0,242785.0,8433.0,1428.0,38808.0,1947.0,324.0
211,Kiwoom,Hanhwa,11,2,3.0,10.0,0,5.2,3.8,T. 애플러,장민재,17:00,토,고척,6689,5,2022,0,0.0,19.2,36.0,20220521,3080.0,3339.8,win,0.4753236862147753,10.0,0.5476190476190477,"3, 0",0,126523.0,5799.0,1192.0,214418.0,6744.0,1331.0
212,KIA,NC,8,6,5.0,9.0,0,6.4,6.0,이의리,송명기,14:00,일,광주,16282,5,2022,0,0.0,21.2,43.0,20220522,15565.0,8341.2,lose,0.5729067262862284,8.5,0.5238095238095238,"2, 1",0,262675.0,9013.0,1532.0,60959.0,2233.0,384.0
213,SSG,LG,3,1,1.0,2.0,0,6.2,5.2,조요한,김진성,14:00,일,문학,18157,5,2022,0,0.0,18.2,39.0,20220522,21315.0,13977.0,lose,0.6376869937682162,3.0,0.6829268292682927,"1, 2",0,182348.0,5307.0,884.0,185516.0,5871.0,1140.0
214,Doosan,Lotte,4,5,7.0,7.0,0,5.2,4.0,김원중,김강률,14:00,일,잠실,19143,5,2022,0,0.0,20.4,39.0,20220522,20588.0,10952.6,win,0.5146596048355201,0.5,0.525,"2, 1",0,298734.0,12408.0,1700.0,205418.0,5298.0,918.0
215,Samsung,KT,4,3,5.0,8.0,0,2.6,3.4,홍정우,O. 데스파이네,14:00,일,대구,11507,5,2022,0,0.0,23.6,35.0,20220522,15676.0,12594.0,lose,0.531851677773488,3.0,0.5238095238095238,"1, 2",0,204182.0,8519.0,1201.0,45716.0,1520.0,305.0
216,Kiwoom,Hanhwa,5,6,3.0,10.0,0,6.4,2.6,김종수,김성진,14:00,일,고척,5330,5,2022,0,0.0,19.0,39.0,20220522,6689.0,3724.6,win,0.5029673329224267,11.0,0.5581395348837209,"3, 0",0,118424.0,5286.0,1002.0,160393.0,4421.0,899.0
217,LG,Kiwoom,4,6,2.0,3.0,0,5.0,5.2,김선기,김윤식,18:30,화,잠실,6074,5,2022,0,0.0,23.4,35.0,20220524,23097.0,16664.8,lose,0.5825074750361998,2.0,0.5909090909090909,"3, 0",0,84820.0,2052.0,376.0,79647.0,2751.0,537.0
218,NC,KT,3,2,10.0,8.0,0,6.4,3.4,원종현,김재윤,18:30,화,창원,1686,5,2022,0,0.0,23.3,51.0,20220524,2686.0,3371.8,lose,0.3785582255083179,5.5,0.3181818181818182,"1, 2",0,8734.0,168.0,43.0,9719.0,398.0,49.0
219,SSG,Lotte,3,2,1.0,6.0,0,5.0,4.4,서진용,C. 반즈,18:30,화,문학,11996,5,2022,0,0.0,20.4,35.0,20220524,18157.0,15984.2,win,0.6415218929329455,7.0,0.6904761904761905,"1, 1",1,178168.0,5132.0,1030.0,148154.0,3645.0,897.0
220,Samsung,KIA,3,4,5.0,5.0,0,2.8,7.2,홍상삼,이승현,18:30,화,대구,7081,5,2022,0,0.0,25.7,45.0,20220524,11507.0,13787.2,lose,0.5340513349671095,0.0,0.5348837209302325,"3, 0",0,167222.0,4144.0,981.0,87374.0,2609.0,506.0
221,Hanhwa,Doosan,6,3,10.0,7.0,0,3.0,4.2,김민우,곽빈,18:30,화,대전,3172,5,2022,0,0.0,21.3,27.0,20220524,4014.0,6215.2,win,0.3086736941010659,8.5,0.3181818181818182,0,0,122370.0,2771.0,489.0,64250.0,1545.0,369.0
222,LG,Kiwoom,5,10,2.0,3.0,0,4.0,5.8,안우진,임찬규,18:30,수,잠실,6937,5,2022,0,6.0,21.5,25.0,20220525,6074.0,16266.8,lose,0.5887630877462969,1.0,0.5777777777777777,"2, 1",0,88848.0,2769.0,509.0,120821.0,5917.0,1019.0
223,NC,KT,2,3,10.0,8.0,0,4.0,3.6,심재민,김영규,18:30,수,창원,2428,5,2022,0,0.0,23.0,46.0,20220525,1686.0,2592.0,win,0.3897125898536799,4.5,0.3333333333333333,"2, 1",0,37182.0,1464.0,242.0,26487.0,807.0,161.0
224,SSG,Lotte,9,1,1.0,6.0,0,4.6,3.4,W. 폰트,이인복,18:30,수,문학,9890,5,2022,0,3.0,18.6,25.0,20220525,11996.0,15357.2,win,0.6422502063147599,8.0,0.6976744186046512,"1, 1",1,247369.0,9510.0,1447.0,185255.0,3417.0,833.0
225,Samsung,KIA,5,11,5.0,4.0,0,2.4,5.0,양현종,원태인,18:30,수,대구,8000,5,2022,0,0.0,25.3,49.0,20220525,7081.0,11771.2,lose,0.5306119284972326,1.0,0.5227272727272727,"2, 1",0,267080.0,7393.0,1304.0,325016.0,13729.0,1696.0
226,Hanhwa,Doosan,14,1,10.0,7.0,0,3.6,4.4,남지민,최승용,18:30,수,대전,5253,5,2022,0,0.0,20.4,22.0,20220525,3172.0,4677.6,win,0.3130098754830399,7.5,0.3333333333333333,"1, 2",0,245891.0,7921.0,1235.0,85892.0,2270.0,542.0
227,LG,Kiwoom,5,12,3.0,3.0,0,3.6,7.2,E. 요키시,A. 플럿코,18:30,목,잠실,6655,5,2022,0,0.0,19.1,26.0,20220526,6937.0,15930.2,lose,0.5730241097497227,0.0,0.5652173913043478,"1, 2",0,110744.0,2859.0,549.0,157338.0,7378.0,1327.0
228,NC,KT,1,2,10.0,8.0,0,4.2,3.6,소형준,이재학,18:30,목,창원,1728,5,2022,0,0.0,22.5,34.0,20220526,2428.0,2349.2,lose,0.3886700676236801,5.5,0.3260869565217391,"2, 1",0,56657.0,1345.0,310.0,48039.0,2325.0,433.0
229,SSG,Lotte,6,5,1.0,6.0,0,4.6,3.2,최민준,김유영,18:30,목,문학,13672,5,2022,0,0.0,17.5,26.0,20220526,9890.0,15052.4,win,0.6588214984463114,9.0,0.7045454545454546,"2, 1",0,335721.0,11590.0,1645.0,158886.0,3697.0,714.0
230,Samsung,KIA,7,9,5.0,4.0,0,3.0,6.4,홍상삼,홍정우,18:30,목,대구,7568,5,2022,0,0.0,22.6,16.0,20220526,8000.0,10420.4,lose,0.5133309633842872,2.0,0.5111111111111111,"1, 2",0,103765.0,2243.0,562.0,435367.0,17377.0,2413.0
231,Hanhwa,Doosan,3,24,9.0,7.0,0,6.2,4.0,R. 스탁,윤대경,18:30,목,대전,4638,5,2022,0,6.0,18.0,24.0,20220526,5253.0,4097.4,win,0.3478221812996171,6.5,0.3478260869565217,"2, 1",0,474857.0,16865.0,2359.0,111530.0,2892.0,611.0
232,KIA,SSG,1,8,4.0,1.0,0,7.2,4.8,이태양,임기영,18:30,금,광주,10208,5,2022,0,0.0,19.6,33.0,20220527,16282.0,10549.6,win,0.5753252682036065,6.5,0.5652173913043478,"0, 3",0,552799.0,20145.0,3217.0,202076.0,7355.0,985.0
233,KT,Hanhwa,0,4,8.0,9.0,0,3.0,6.2,장민재,배제성,18:30,금,수원,6090,5,2022,0,0.0,17.1,27.0,20220527,5234.0,6517.6,win,0.4693539896217192,5.5,0.4565217391304347,"1, 2",0,25326.0,966.0,202.0,250312.0,4964.0,1033.0
234,LG,Samsung,5,0,4.0,5.0,0,3.8,4.2,이민호,A. 수아레즈,18:30,금,잠실,13775,5,2022,0,0.0,19.9,26.0,20220527,6655.0,13379.0,lose,0.5532462344620156,2.5,0.5531914893617021,"2, 1",0,62449.0,1429.0,337.0,136280.0,4101.0,742.0
235,NC,Doosan,1,6,10.0,7.0,0,3.8,8.8,최원준,김시훈,18:30,금,창원,3328,5,2022,0,0.0,23.3,27.0,20220527,1728.0,2210.8,lose,0.3871209022380646,8.5,0.3191489361702128,"1, 2",0,33796.0,948.0,146.0,215188.0,7686.0,1035.0
236,Lotte,Kiwoom,0,8,7.0,2.0,0,3.4,8.8,T. 애플러,박세웅,18:30,금,사직,11008,5,2022,0,0.0,23.2,27.0,20220527,10396.0,9175.8,win,0.5030580753764144,4.0,0.4888888888888889,0,0,163030.0,4972.0,949.0,198469.0,8838.0,1646.0
237,KIA,SSG,9,3,4.0,1.0,0,6.6,5.8,이의리,I. 노바,14:00,토,광주,12245,5,2022,0,0.0,21.3,29.0,20220528,10208.0,11282.8,lose,0.5716996366572467,7.5,0.5531914893617021,"0, 3",0,233240.0,7708.0,1520.0,312157.0,10990.0,1677.0
238,KT,Hanhwa,8,9,8.0,9.0,0,2.0,6.6,이민우,O. 데스파이네,17:00,토,수원,11494,5,2022,0,0.0,19.2,42.0,20220528,6090.0,5723.4,lose,0.4807234216874781,4.5,0.4468085106382978,"0, 3",0,37988.0,1271.0,303.0,325918.0,11690.0,1744.0
239,LG,Samsung,9,4,3.0,6.0,0,4.0,3.8,C. 켈리,백정현,17:00,토,잠실,21100,5,2022,0,0.0,22.7,35.0,20220528,13775.0,11307.6,win,0.5644778888774353,3.5,0.5625,"3, 0",0,105218.0,3465.0,624.0,190916.0,4592.0,1075.0
240,NC,Doosan,5,0,10.0,6.0,0,2.6,7.6,구창모,이영하,17:00,토,창원,7638,5,2022,0,0.0,23.0,32.4,20220528,3328.0,2371.2,lose,0.3774939693847645,9.5,0.3125,"1, 2",0,26885.0,525.0,148.0,224250.0,9515.0,1188.0
241,Lotte,Kiwoom,3,6,7.0,2.0,0,2.6,8.2,하영민,최준용,14:00,토,사직,13820,5,2022,0,0.0,24.3,32.4,20220528,11008.0,9825.2,lose,0.4488524590163934,5.0,0.4782608695652174,"1, 2",0,198003.0,5384.0,1186.0,245665.0,10872.0,2255.0
242,KIA,SSG,7,9,4.0,1.0,0,6.8,5.8,최민준,장현식,14:00,일,광주,12595,5,2022,0,0.0,21.0,19.0,20220529,12245.0,12687.0,win,0.5827586206896552,6.5,0.5625,"1, 2",0,370134.0,15575.0,1818.0,129754.0,3698.0,766.0
243,KT,Hanhwa,4,12,8.0,9.0,0,3.0,7.2,윤호솔,주권,14:00,일,수원,9503,5,2022,0,0.0,20.1,38.0,20220529,11494.0,6704.8,lose,0.4789566950935873,3.5,0.4375,"0, 3",0,34159.0,1072.0,248.0,338290.0,11090.0,1822.0
244,LG,Samsung,4,8,3.0,6.0,0,5.6,3.8,홍정우,이정용,14:00,일,잠실,17435,5,2022,0,0.0,23.1,31.0,20220529,21100.0,10908.2,win,0.5740087347518341,4.5,0.5714285714285714,"3, 0",0,121727.0,4602.0,829.0,195046.0,5957.0,1039.0
245,NC,Doosan,0,1,10.0,6.0,0,2.4,6.8,곽빈,신민혁,14:00,일,창원,3979,5,2022,0,0.0,23.0,27.2,20220529,7638.0,3361.6,win,0.3902439024390244,8.5,0.3265306122448979,"2, 1",0,87511.0,3164.0,403.0,97776.0,3042.0,606.0
246,Lotte,Kiwoom,0,4,7.0,2.0,0,2.2,8.4,한현희,C. 반즈,14:00,일,사직,12038,5,2022,0,0.0,24.4,27.2,20220529,13820.0,10832.8,lose,0.4425467977211544,6.0,0.4680851063829787,"0, 3",0,303642.0,7633.0,1221.0,185959.0,9481.0,1458.0
247,SSG,KT,1,2,1.0,8.0,0,7.0,3.4,고영표,W. 폰트,18:30,화,문학,7883,5,2022,0,0.0,19.2,28.0,20220531,13672.0,15006.0,lose,0.656885764308302,13.5,0.7083333333333334,"3, 0",0,131803.0,3281.0,782.0,16918.0,380.0,101.0
248,Doosan,KIA,10,13,6.0,4.0,0,6.4,7.4,양현종,김강률,18:30,화,잠실,18194,5,2022,0,0.0,21.4,28.0,20220531,19143.0,13632.6,lose,0.5114270789121421,2.0,0.5106382978723404,"2, 1",0,121378.0,4065.0,681.0,86865.0,2833.0,551.0
249,Lotte,LG,7,5,7.0,3.0,0,1.8,5.6,이인복,임준형,18:30,화,사직,7815,5,2022,0,0.0,22.6,25.666666666666668,20220531,12038.0,11429.4,lose,0.4333018671308953,5.0,0.4583333333333333,"3, 0",0,119688.0,2189.0,568.0,76755.0,1685.0,473.0
250,Kiwoom,Samsung,3,2,2.0,6.0,0,8.0,4.8,안우진,원태인,18:30,화,고척,4100,5,2022,0,0.0,20.6,28.0,20220531,5330.0,4077.8,lose,0.5,5.5,0.6,"3, 0",0,116309.0,4807.0,950.0,240579.0,8354.0,1409.0
251,Hanhwa,NC,5,10,9.0,10.0,0,8.4,1.8,D. 루친스키,남지민,18:30,화,대전,4269,5,2022,0,0.0,19.1,25.666666666666668,20220531,4638.0,4236.8,lose,0.3133103866387656,3.0,0.38,"2, 1",0,268202.0,7122.0,1376.0,15880.0,436.0,119.0
252,SSG,KT,2,1,1.0,8.0,1,5.4,3.2,고효준,김민수,17:00,수,문학,15288,6,2022,0,0.0,20.8,26.0,20220601,7883.0,12319.6,lose,0.6470339219072021,12.5,0.6938775510204082,"2, 1",0,49548.0,1251.0,187.0,28233.0,1025.0,192.0
253,Doosan,KIA,3,7,6.0,4.0,1,8.2,7.8,로니,R. 스탁,17:00,수,잠실,23244,6,2022,0,0.0,22.8,26.0,20220601,18194.0,16154.2,lose,0.5160141976148844,3.0,0.5,"2, 1",0,110606.0,3391.0,685.0,511925.0,24989.0,2735.0
254,Lotte,LG,5,14,7.0,4.0,1,3.0,5.6,A. 플럿코,나균안,17:00,수,사직,11093,6,2022,0,0.0,23.3,35.0,20220601,7815.0,11015.4,win,0.4399768585478739,4.0,0.4693877551020408,"3, 0",0,269848.0,7305.0,1340.0,121293.0,2981.0,575.0
255,Kiwoom,Samsung,2,4,2.0,6.0,1,6.6,4.2,D. 뷰캐넌,E. 요키시,17:00,수,고척,7181,6,2022,0,0.0,22.4,26.0,20220601,4100.0,4369.6,win,0.5717422796569247,6.5,0.6078431372549019,"3, 0",0,165110.0,8255.0,1498.0,193695.0,4925.0,1112.0
256,Hanhwa,NC,3,0,9.0,10.0,1,6.6,3.4,윤대경,이재학,17:00,수,대전,6851,6,2022,0,0.0,21.2,28.0,20220601,4269.0,4269.2,lose,0.3465370884569615,2.0,0.3725490196078431,"2, 1",0,154088.0,3362.0,811.0,57259.0,2196.0,486.0
257,SSG,KT,1,14,1.0,8.0,0,4.6,3.0,O. 데스파이네,이태양,18:30,목,문학,5525,6,2022,0,0.0,20.2,29.0,20220602,15288.0,11745.8,win,0.6482489845208036,13.5,0.7,"2, 1",0,113881.0,4175.0,676.0,18551.0,542.0,151.0
258,Doosan,KIA,3,4,6.0,4.0,0,4.0,7.4,전상현,홍건희,18:30,목,잠실,11029,6,2022,0,0.0,21.7,29.0,20220602,23244.0,19331.0,lose,0.5067111071074678,4.0,0.4897959183673469,"1, 2",0,74770.0,1846.0,348.0,763053.0,31414.0,3880.0
259,Lotte,LG,2,2,7.0,4.0,0,3.0,7.4,박세웅,이민호,18:30,목,사직,8384,6,2022,0,0.0,23.2,28.6,20220602,11093.0,11154.8,lose,0.4221368567689645,5.0,0.46,"2, 1",0,135141.0,3653.0,672.0,123607.0,3949.0,868.0
260,Kiwoom,Samsung,6,5,2.0,5.0,0,4.6,3.6,이승호,김승현ㅇ,18:30,목,고척,2477,6,2022,0,0.0,20.8,29.0,20220602,7181.0,5276.0,lose,0.566059887738444,5.5,0.5961538461538461,"2, 1",0,126760.0,4077.0,952.0,273014.0,10383.0,1657.0
261,Hanhwa,NC,3,4,9.0,10.0,0,6.6,3.2,이용찬,강재민,18:30,목,대전,3003,6,2022,0,0.0,20.8,33.0,20220602,6851.0,4836.6,win,0.3530197230447794,3.0,0.3846153846153846,"2, 1",0,299271.0,9376.0,1436.0,69655.0,1716.0,589.0
262,KT,KIA,5,2,8.0,3.0,0,5.8,8.0,배제성,이의리,18:30,금,수원,10749,6,2022,0,0.0,22.885714285714283,43.0,20220603,9503.0,7485.4,win,0.459661811143934,7.0,0.4423076923076923,"1, 2",0,33933.0,1452.0,296.0,576844.0,26007.0,3261.0
263,LG,SSG,7,1,4.0,1.0,0,6.8,3.2,C. 켈리,I. 노바,18:30,금,잠실,9487,6,2022,0,0.0,24.3,41.0,20220603,17435.0,13180.4,win,0.5630952138181373,6.5,0.5576923076923077,"1, 2",0,102184.0,3276.0,579.0,86762.0,2569.0,678.0
264,NC,Lotte,5,1,10.0,8.0,0,3.8,3.4,구창모,C. 반즈,18:30,금,창원,9544,6,2022,0,0.0,21.7,42.0,20220603,3979.0,3820.2,lose,0.3882249560632689,6.5,0.3396226415094339,"1, 2",0,29923.0,1245.0,262.0,134886.0,2743.0,583.0
265,Samsung,Doosan,8,5,5.0,6.0,0,4.6,3.4,허윤동,이영하,18:30,금,대구,8600,6,2022,0,0.0,23.0,26.0,20220603,7568.0,9966.4,win,0.507672182614952,1.0,0.4807692307692308,"2, 1",0,288365.0,9629.0,1621.0,93965.0,2067.0,493.0
266,Hanhwa,Kiwoom,14,2,9.0,2.0,0,6.4,4.2,신정락,최원태,18:30,금,대전,4166,6,2022,0,0.0,23.9,36.0,20220603,3003.0,4802.8,lose,0.3531159763494416,12.0,0.3773584905660377,"1, 2",0,136938.0,3449.0,661.0,97262.0,3702.0,766.0
267,KT,KIA,4,3,7.0,4.0,0,5.2,6.6,엄상백,김도현,17:00,토,수원,20000,6,2022,0,0.0,22.9625,34.0,20220604,10749.0,8614.0,win,0.5,6.0,0.4528301886792453,"2, 1",0,56724.0,2268.0,534.0,485127.0,18308.0,2582.0
268,LG,SSG,6,2,4.0,1.0,0,6.4,2.8,김윤식,오원석,17:00,토,잠실,16345,6,2022,0,0.0,25.5,38.0,20220604,9487.0,13690.4,win,0.5839362447553038,5.5,0.5660377358490566,"2, 1",0,187935.0,6618.0,1328.0,84233.0,1934.0,441.0
269,NC,Lotte,2,3,10.0,8.0,0,3.8,3.0,김유영,김영규,17:00,토,창원,11736,6,2022,0,0.0,21.5,29.2,20220604,9544.0,5243.4,win,0.4106158902954395,5.5,0.3518518518518518,"2, 1",0,109034.0,4136.0,702.0,66779.0,2085.0,394.0
270,Samsung,Doosan,8,16,5.0,7.0,0,5.4,4.4,곽빈,황동재,17:00,토,대구,16425,6,2022,0,0.0,21.3,22.0,20220604,8600.0,8551.2,win,0.5,1.0,0.490566037735849,"3, 0",0,373353.0,14693.0,2632.0,62988.0,1657.0,416.0
271,Hanhwa,Kiwoom,3,4,9.0,2.0,0,7.4,3.4,하영민,강재민,17:00,토,대전,9140,6,2022,0,0.0,23.6,29.0,20220604,4166.0,4585.4,win,0.3792103550509798,11.0,0.3888888888888889,"2, 1",0,412398.0,13757.0,2381.0,129883.0,4332.0,996.0
272,KT,KIA,2,2,7.0,4.0,0,5.2,5.8,고영표,양현종,17:00,일,수원,20000,6,2022,0,19.375,19.5875,27.0,20220605,20000.0,11567.2,win,0.5023201731247511,5.0,0.4629629629629629,"2, 1",0,58318.0,2527.0,560.0,215298.0,7576.0,1150.0
273,LG,SSG,0,2,3.0,1.0,0,6.8,1.4,W. 폰트,임준형,17:00,일,잠실,14964,6,2022,0,0.0,22.0,24.0,20220605,16345.0,15628.4,win,0.5905236785623934,4.5,0.5740740740740741,"2, 1",0,205906.0,7246.0,1484.0,51074.0,1354.0,268.0
274,NC,SSG,6,2,10.0,1.0,0,4.2,1.6,D. 루친스키,김광현,18:30,화,창원,2158,6,2022,0,3.0,18.2,17.0,20220607,11736.0,7245.0,lose,0.4094505164882548,17.5,0.3454545454545454,"2, 1",0,29121.0,585.0,190.0,73126.0,2151.0,464.0
275,Doosan,Hanhwa,3,1,7.0,9.0,0,7.4,5.6,R. 스탁,남지민,18:30,화,잠실,4702,6,2022,0,0.0,19.9,17.0,20220607,11029.0,18439.6,lose,0.5044052008538715,5.5,0.4807692307692308,"1, 2",0,34455.0,907.0,249.0,141915.0,3751.0,716.0
276,Lotte,Samsung,4,7,8.0,5.0,0,3.6,5.4,김윤수,서준원,18:30,화,사직,4680,6,2022,0,0.0,16.7,17.0,20220607,8384.0,10630.0,lose,0.4228393782383419,1.0,0.4615384615384615,"0, 3",0,61660.0,1221.0,471.0,77586.0,2013.0,399.0
277,Kiwoom,KT,3,0,2.0,7.0,0,3.4,5.2,한현희,심재민,18:30,화,고척,1904,6,2022,0,0.0,20.5,17.0,20220607,2477.0,5155.4,lose,0.5666755163808209,7.5,0.6,"3, 0",0,83012.0,2740.0,633.0,42281.0,1177.0,484.0
278,KIA,LG,7,11,4.0,3.0,0,3.6,5.8,A. 플럿코,로니,18:30,수,광주,6812,6,2022,0,1.5,19.3,22.0,20220608,12595.0,13379.0,win,0.5758300606926098,0.5,0.5555555555555556,"1, 2",0,176549.0,5510.0,1024.0,120569.0,3901.0,756.0
279,NC,SSG,2,2,10.0,1.0,0,3.4,1.6,이용준,이태양,18:30,수,창원,2316,6,2022,0,0.5,17.9,21.6,20220608,2158.0,7011.0,win,0.4193352323239653,16.5,0.3571428571428571,"2, 1",0,88995.0,3081.0,541.0,159515.0,3763.0,672.0
280,Doosan,Hanhwa,1,5,6.0,9.0,0,6.0,4.8,윤대경,최원준,18:30,수,잠실,4882,6,2022,0,0.0,21.1,19.0,20220608,4702.0,15262.4,win,0.5181758096497026,6.5,0.490566037735849,"2, 1",0,114973.0,4330.0,630.0,137453.0,2990.0,808.0
281,Lotte,Samsung,2,4,8.0,5.0,0,3.0,6.4,A. 수아레즈,C. 반즈,18:30,수,사직,4733,6,2022,0,1.0,16.7,21.6,20220608,4680.0,8802.0,lose,0.4136960600375234,2.0,0.4528301886792453,"0, 3",0,160699.0,3923.0,653.0,273454.0,10038.0,1475.0
