,date,view,recommend,reply
11331,20230416,856,26,5
11332,20230416,427,23,3
11333,20230416,675,28,5
11334,20230416,667,45,7
11335,20230416,1309,57,10
11336,20230416,708,46,13
11337,20230416,419,23,6
11338,20230416,827,45,20
11339,20230416,1017,76,16
11340,20230416,927,52,11
11341,20230416,903,70,19
11342,20230416,596,75,8
11343,20230416,705,41,13
11344,20230416,1199,47,9
11345,20230416,694,15,5
11346,20230416,222,30,3
11347,20230416,596,7,7
11348,20230416,837,12,15
11349,20230416,542,38,7
11350,20230416,900,41,11
11351,20230416,302,22,3
11352,20230416,260,19,4
11353,20230416,494,43,10
11354,20230416,898,33,10
11355,20230416,925,21,9
11356,20230416,766,24,7
11357,20230416,869,27,8
11358,20230416,593,13,6
11359,20230416,871,31,13
11360,20230416,761,18,16
11361,20230416,931,27,10
11362,20230416,1192,43,8
11363,20230416,1140,22,7
11364,20230416,1668,33,10
11365,20230416,899,14,6
11366,20230416,944,28,7
11367,20230416,1495,27,15
11368,20230416,1085,21,14
11369,20230416,1355,22,16
11370,20230416,1901,38,21
11371,20230415,1652,47,8
11372,20230415,1155,36,6
11373,20230415,1284,48,10
11374,20230415,1480,31,17
11375,20230415,1240,24,11
11376,20230415,995,31,7
11377,20230415,1403,49,9
11378,20230415,1626,31,11
11379,20230415,1668,41,9
11380,20230415,2041,74,11
11381,20230415,2580,136,25
11382,20230415,1298,41,10
11383,20230415,1252,32,7
11384,20230415,1797,39,14
11385,20230415,1253,56,12
11386,20230415,529,7,8
11387,20230415,1856,40,6
11388,20230415,1676,54,9
11389,20230415,1417,26,13
11390,20230415,1372,25,11
11391,20230415,2154,93,12
11392,20230415,1067,30,9
11393,20230415,1377,102,15
11394,20230415,1436,40,13
11395,20230415,1958,40,6
11396,20230415,1280,48,6
11397,20230415,1121,22,32
11398,20230415,1105,14,20
11399,20230415,853,10,19
11400,20230415,1181,30,4
11401,20230415,1027,38,11
11402,20230415,1293,26,4
11403,20230415,877,48,11
11404,20230415,606,46,12
11405,20230415,842,36,5
11406,20230415,631,15,5
11407,20230415,991,36,8
11408,20230415,1353,26,20
11409,20230415,686,13,9
11410,20230415,629,21,7
11411,20230415,773,19,8
11412,20230415,959,26,6
11413,20230415,649,12,
11414,20230415,974,26,6
11415,20230415,1347,33,13
11416,20230415,763,10,7
11417,20230415,1046,35,11
11418,20230415,1186,18,11
11419,20230415,1036,34,9
11420,20230415,1357,23,19
11421,20230415,1958,51,13
11422,20230415,1723,35,9
11423,20230415,2402,59,6
11424,20230415,2169,63,14
11425,20230415,1312,67,8
11426,20230415,1075,43,8
11427,20230415,2152,76,9
11428,20230414,1260,53,5
11429,20230414,1939,73,8
11430,20230414,1777,83,9
11431,20230414,1443,35,10
11432,20230414,1191,50,9
11433,20230414,1953,37,16
11434,20230414,1408,86,17
11435,20230414,1312,43,14
11436,20230414,2432,97,15
11437,20230414,1438,43,7
11438,20230414,2596,77,29
11439,20230414,2501,90,8
11440,20230414,2187,91,11
11441,20230414,1812,34,15
11442,20230414,1279,48,8
11443,20230414,2017,81,11
11444,20230414,1843,49,18
11445,20230414,1341,24,5
11446,20230414,1465,31,7
11447,20230414,1104,31,6
11448,20230414,2803,73,16
11449,20230414,948,36,9
11450,20230414,557,31,14
11451,20230414,866,16,14
11452,20230414,1381,39,15
11453,20230414,1102,19,7
11454,20230414,1317,35,8
11455,20230414,1643,30,30
11456,20230414,1598,34,15
11457,20230414,794,31,9
11458,20230414,624,13,6
11459,20230414,934,32,15
11460,20230414,1011,46,13
11461,20230414,1873,60,25
11462,20230414,1130,27,10
11463,20230414,785,13,7
11464,20230414,1363,39,7
11465,20230414,932,30,9
11466,20230414,850,29,9
11467,20230414,1286,27,7
11468,20230414,791,29,7
11469,20230414,434,12,4
11470,20230414,934,31,7
11471,20230414,652,22,10
11472,20230414,1094,28,12
11473,20230414,988,28,12
11474,20230414,556,32,6
11475,20230414,939,29,7
11476,20230414,1077,24,17
11477,20230414,773,23,8
11478,20230414,926,25,10
11479,20230414,790,24,9
11480,20230413,1398,38,15
11481,20230413,1603,36,16
11482,20230413,1641,41,7
11483,20230413,858,26,7
11484,20230413,1629,40,9
11485,20230413,2012,33,7
11486,20230413,1405,32,9
11487,20230413,1144,29,11
11488,20230413,1425,22,8
11489,20230413,1186,45,8
11490,20230413,1078,33,9
11491,20230413,1256,46,8
11492,20230413,1062,39,6
11493,20230413,279,16,4
11494,20230413,1155,70,10
11495,20230413,1182,78,18
11496,20230413,994,55,6
11497,20230413,1206,68,10
11498,20230413,1514,48,16
11499,20230413,1463,64,19
11500,20230413,1559,104,16
11501,20230413,1082,26,16
11502,20230413,1125,47,12
11503,20230413,964,47,14
11504,20230413,782,34,8
11505,20230413,569,33,8
11506,20230413,946,32,9
11507,20230413,1021,26,7
11508,20230413,1176,28,12
11509,20230413,581,50,9
11510,20230413,594,28,8
11511,20230413,420,27,5
11512,20230413,885,42,10
11513,20230413,591,31,9
11514,20230413,368,14,7
11515,20230413,909,45,21
11516,20230413,516,39,9
11517,20230413,683,31,8
11518,20230413,1300,26,17
11519,20230413,427,45,7
11520,20230413,501,31,8
11521,20230413,65,9,
11522,20230413,860,41,8
11523,20230413,703,8,6
11524,20230413,666,22,5
11525,20230413,858,48,8
11526,20230413,876,22,8
11527,20230413,1227,27,7
11528,20230413,1178,25,23
11529,20230413,1270,54,13
11530,20230413,1054,25,7
11531,20230413,1468,38,10
11532,20230413,1497,42,12
11533,20230413,1704,40,8
11534,20230413,1551,32,7
11535,20230413,899,18,9
11536,20230413,844,31,10
11537,20230413,1898,33,12
11538,20230412,1544,21,9
11539,20230412,1728,48,14
11540,20230412,2703,46,7
11541,20230412,1227,35,10
11542,20230412,1642,25,5
11543,20230412,969,20,4
11544,20230412,1883,26,16
11545,20230412,575,15,1
11546,20230412,1965,53,7
11547,20230412,1205,30,9
11548,20230412,2200,65,14
11549,20230412,1325,77,23
11550,20230412,1282,22,7
11551,20230412,1017,17,7
11552,20230412,1389,24,10
11553,20230412,1351,44,12
11554,20230412,1235,35,11
11555,20230412,1371,38,8
11556,20230412,1049,32,7
11557,20230412,425,14,5
11558,20230412,1559,22,5
11559,20230412,1361,39,6
11560,20230412,830,18,9
11561,20230412,1177,39,9
11562,20230412,814,20,5
11563,20230412,994,32,10
11564,20230412,667,46,9
11565,20230412,927,22,14
11566,20230412,745,17,9
11567,20230412,634,15,12
11568,20230412,685,20,7
11569,20230412,1372,23,13
11570,20230412,2208,45,13
11571,20230412,1752,32,7
11572,20230412,2833,53,10
11573,20230412,1421,32,8
11574,20230412,2083,65,17
11575,20230412,1076,39,7
11576,20230411,1570,52,9
11577,20230411,1437,46,10
11578,20230411,1334,61,13
11579,20230411,1679,66,14
11580,20230411,2362,105,10
11581,20230411,992,25,7
11582,20230411,2396,62,61
11583,20230411,723,14,14
11584,20230411,2450,57,17
11585,20230411,2173,33,13
11586,20230411,1539,37,8
11587,20230411,1639,40,16
11588,20230411,899,22,6
11589,20230411,1729,66,16
11590,20230411,1599,22,17
11591,20230411,1233,16,6
11592,20230411,924,11,11
11593,20230411,985,19,5
11594,20230411,809,28,12
11595,20230411,1610,67,12
11596,20230411,2150,63,12
11597,20230411,2604,39,12
11598,20230411,1313,22,10
11599,20230410,1227,25,7
11600,20230410,2711,160,24
11601,20230410,1907,90,9
11602,20230410,2099,49,11
11603,20230410,1043,40,11
11604,20230410,1222,49,16
11605,20230410,1779,40,8
11606,20230410,1447,46,17
11607,20230410,762,20,16
11608,20230410,945,22,7
11609,20230410,770,27,6
11610,20230410,1397,17,16
11611,20230410,1543,68,11
11612,20230410,1022,40,6
11613,20230410,1215,47,13
11614,20230410,836,31,7
11615,20230410,1152,63,11
11616,20230410,871,31,18
11617,20230410,915,32,11
11618,20230410,1624,52,8
11619,20230410,1047,72,13
11620,20230410,1874,43,20
11621,20230410,1747,96,20
11622,20230410,1420,22,6
11623,20230410,847,31,8
11624,20230410,1678,34,12
11625,20230410,1611,43,27
11626,20230410,1397,53,14
11627,20230409,1128,28,11
11628,20230409,947,31,9
11629,20230409,864,27,12
11630,20230409,867,19,14
11631,20230409,904,24,8
11632,20230409,1318,40,9
11633,20230409,532,7,6
11634,20230409,1667,37,15
11635,20230409,986,45,10
11636,20230409,1397,26,18
11637,20230409,993,42,12
11638,20230409,1652,49,11
11639,20230409,1295,32,11
11640,20230409,537,5,11
11641,20230409,1270,43,7
11642,20230409,1001,36,8
11643,20230409,1063,37,10
11644,20230409,1523,34,9
11645,20230409,1048,51,8
11646,20230409,2080,37,12
11647,20230409,1404,29,7
11648,20230409,2478,68,12
11649,20230409,854,29,10
11650,20230409,884,24,10
11651,20230409,873,40,10
11652,20230409,803,34,10
11653,20230409,867,25,10
11654,20230409,1323,26,11
11655,20230409,1426,16,14
11656,20230409,1276,78,10
11657,20230409,1346,80,10
11658,20230409,1689,92,10
11659,20230409,940,54,9
11660,20230409,1061,39,9
11661,20230409,1125,48,11
11662,20230409,1399,28,10
11663,20230409,759,53,10
11664,20230409,1612,40,11
11665,20230409,889,50,14
11666,20230409,1192,26,7
11667,20230409,1175,24,17
11668,20230409,491,29,7
11669,20230409,1404,22,13
11670,20230409,809,35,8
11671,20230409,513,20,7
11672,20230409,761,16,12
11673,20230409,780,25,11
11674,20230409,1220,13,16
11675,20230409,1230,38,13
11676,20230409,1201,39,11
11677,20230409,803,17,7
11678,20230409,747,13,8
11679,20230409,1310,30,16
11680,20230409,1361,54,8
11681,20230409,1136,43,11
11682,20230409,1353,45,12
11683,20230409,1258,51,9
11684,20230409,1275,47,15
11685,20230409,1005,26,8
11686,20230409,1174,33,10
11687,20230409,727,20,9
11688,20230409,1385,46,24
11689,20230409,1291,27,15
11690,20230409,1104,33,8
11691,20230409,1131,33,13
11692,20230409,1099,32,8
11693,20230409,1222,22,21
11694,20230409,1331,34,8
11695,20230409,972,24,7
11696,20230408,847,32,14
11697,20230408,1040,46,14
11698,20230408,931,26,8
11699,20230408,869,28,7
11700,20230408,1254,61,12
11701,20230408,1120,50,14
11702,20230408,372,21,7
11703,20230408,1361,59,8
11704,20230408,1124,37,10
11705,20230408,1216,40,9
11706,20230408,2318,38,17
11707,20230408,1422,43,11
11708,20230408,2010,18,33
11709,20230408,1409,40,12
11710,20230408,874,36,7
11711,20230408,1174,48,12
11712,20230408,1226,89,10
11713,20230408,1406,55,9
11714,20230408,579,43,10
11715,20230408,1110,37,12
11716,20230408,880,52,9
11717,20230408,1050,68,17
11718,20230408,1089,34,10
11719,20230408,866,70,13
11720,20230408,972,20,10
11721,20230408,1257,96,22
11722,20230408,1661,32,18
11723,20230408,830,34,9
11724,20230408,1066,82,14
11725,20230408,577,33,8
11726,20230408,867,29,13
11727,20230408,687,20,7
11728,20230408,869,45,12
11729,20230408,767,28,7
11730,20230408,756,22,17
11731,20230408,1104,23,7
11732,20230408,734,65,15
11733,20230408,1665,42,20
11734,20230408,1150,27,13
11735,20230408,2150,52,13
11736,20230408,1382,43,13
11737,20230407,1663,51,11
11738,20230407,1469,56,8
11739,20230407,1262,48,7
11740,20230407,975,42,9
11741,20230407,786,48,11
11742,20230407,1369,56,14
11743,20230407,1265,49,13
11744,20230407,975,58,8
11745,20230407,1305,56,14
11746,20230407,959,85,11
11747,20230407,1177,25,5
11748,20230407,849,63,9
11749,20230407,1017,43,10
11750,20230407,980,36,8
11751,20230407,1161,7,11
11752,20230407,878,24,8
11753,20230407,1126,49,9
11754,20230407,1187,10,11
11755,20230407,966,39,8
11756,20230407,945,28,6
11757,20230407,1590,48,7
11758,20230407,558,22,5
11759,20230407,1217,52,12
11760,20230407,1026,23,7
11761,20230407,841,34,11
11762,20230407,1029,24,11
11763,20230407,825,27,7
11764,20230407,871,40,6
11765,20230407,1254,42,8
11766,20230407,911,30,7
11767,20230407,1213,25,8
11768,20230407,787,16,10
11769,20230407,1273,36,9
11770,20230407,919,25,12
11771,20230407,1435,30,13
11772,20230407,883,28,7
11773,20230407,660,22,9
11774,20230407,1021,28,20
11775,20230407,507,17,5
11776,20230407,1096,10,10
11777,20230407,736,30,7
11778,20230407,761,26,8
11779,20230407,734,28,11
11780,20230407,521,18,7
11781,20230407,591,17,36
11782,20230407,876,20,12
11783,20230407,565,22,9
11784,20230407,744,16,11
11785,20230407,686,18,7
11786,20230407,683,26,17
11787,20230407,1223,54,13
11788,20230407,719,41,7
11789,20230407,928,58,13
11790,20230407,1218,30,36
11791,20230407,1242,31,8
11792,20230407,901,17,9
11793,20230407,828,27,9
11794,20230406,958,24,8
11795,20230406,666,27,7
11796,20230406,965,22,7
11797,20230406,1031,34,10
11798,20230406,902,25,8
11799,20230406,845,39,5
11800,20230406,641,25,5
11801,20230406,1724,34,10
11802,20230406,1034,63,16
11803,20230406,605,19,9
11804,20230406,1575,75,13
11805,20230406,1169,35,14
11806,20230406,1037,33,11
11807,20230406,976,15,13
11808,20230406,1338,33,6
11809,20230406,1078,38,20
11810,20230406,1349,31,9
11811,20230406,1202,39,11
11812,20230406,1298,47,8
11813,20230406,1228,37,11
11814,20230406,2516,67,50
11815,20230406,947,38,11
11816,20230406,258,6,5
11817,20230406,1113,24,9
11818,20230406,1440,33,13
11819,20230406,1268,43,9
11820,20230406,1070,26,7
11821,20230406,1165,32,5
11822,20230406,769,21,7
11823,20230406,1015,31,9
11824,20230406,653,26,11
11825,20230406,939,36,8
11826,20230406,716,22,6
11827,20230405,1084,48,5
11828,20230405,972,16,7
11829,20230405,1561,44,11
11830,20230405,1877,25,10
11831,20230405,1133,31,6
11832,20230405,1633,38,17
11833,20230405,1726,18,11
11834,20230405,1253,21,12
11835,20230405,1354,37,9
11836,20230405,1421,24,9
11837,20230405,952,28,6
11838,20230405,1522,92,9
11839,20230405,1329,33,11
11840,20230405,1072,24,18
11841,20230405,896,27,7
11842,20230405,1038,20,6
11843,20230404,861,15,6
11844,20230404,1040,35,5
11845,20230404,1170,27,11
11846,20230404,932,15,6
11847,20230404,1405,51,6
11848,20230404,1655,36,7
11849,20230404,1486,46,10
11850,20230404,1396,18,11
11851,20230404,1777,29,21
11852,20230404,1246,22,8
11853,20230404,1246,40,8
11854,20230404,1353,41,15
11855,20230404,1088,38,6
11856,20230404,1466,26,10
11857,20230404,1799,27,9
11858,20230404,1481,25,9
11859,20230404,1344,15,15
11860,20230404,1333,48,8
11861,20230404,1639,46,7
11862,20230404,2292,39,17
11863,20230404,982,30,10
11864,20230404,1140,62,7
11865,20230404,1332,61,10
11866,20230404,1743,68,9
11867,20230404,1357,25,11
11868,20230404,1593,40,10
11869,20230404,1968,40,17
11870,20230404,1322,41,13
11871,20230404,880,14,11
11872,20230404,1092,43,6
11873,20230404,681,27,7
11874,20230404,699,35,6
11875,20230404,1052,13,15
11876,20230404,541,13,7
11877,20230404,793,22,7
11878,20230404,649,20,7
11879,20230404,802,26,146
11880,20230404,652,23,22
11881,20230404,638,11,9
11882,20230404,512,11,9
11883,20230404,1371,17,9
11884,20230404,1009,40,9
11885,20230404,1220,53,11
11886,20230404,1330,58,11
11887,20230404,609,7,9
11888,20230404,650,16,48
11889,20230404,1428,16,180
11890,20230404,863,23,13
11891,20230404,1337,29,5
11892,20230404,939,40,7
11893,20230404,538,7,8
11894,20230403,1052,21,9
11895,20230403,1308,20,17
11896,20230403,633,33,6
11897,20230403,914,17,12
11898,20230403,1007,50,11
11899,20230403,977,23,10
11900,20230403,1813,63,12
11901,20230403,1220,41,6
11902,20230403,1454,11,9
11903,20230403,1164,40,9
11904,20230403,808,23,8
11905,20230403,1154,22,11
11906,20230403,1153,45,8
11907,20230403,858,35,8
11908,20230403,1015,39,10
11909,20230403,1170,68,8
11910,20230403,1399,42,17
11911,20230403,1289,38,17
11912,20230403,1074,35,11
11913,20230403,1432,60,10
11914,20230403,1926,12,18
11915,20230403,1451,38,8
11916,20230402,1546,85,19
11917,20230402,2493,32,10
11918,20230402,1102,17,11
11919,20230402,1726,33,11
11920,20230402,1431,52,7
11921,20230402,1779,28,11
11922,20230402,2525,54,24
11923,20230402,1884,56,8
11924,20230402,1404,10,15
11925,20230402,1553,46,5
11926,20230402,976,16,9
11927,20230402,1794,24,6
11928,20230402,1803,33,8
11929,20230402,1447,18,10
11930,20230402,1328,17,15
11931,20230402,1765,47,11
11932,20230402,1551,35,15
11933,20230402,1330,29,7
11934,20230402,1348,35,10
11935,20230402,2232,64,18
11936,20230402,1995,34,14
11937,20230402,1551,36,23
11938,20230402,1189,43,11
11939,20230402,1257,40,10
11940,20230402,1219,27,10
11941,20230402,1041,16,7
11942,20230402,948,10,16
11943,20230402,1173,26,14
11944,20230402,1626,51,10
11945,20230402,1317,11,14
11946,20230402,1616,46,12
11947,20230402,2045,46,8
11948,20230402,1861,46,15
11949,20230402,1210,22,6
11950,20230402,1068,47,13
11951,20230402,1941,70,13
11952,20230402,2320,41,7
11953,20230402,2724,47,7
11954,20230402,1092,17,8
11955,20230402,1911,74,21
11956,20230402,2411,87,16
11957,20230402,1657,41,25
11958,20230402,1062,59,12
11959,20230402,2154,77,13
11960,20230402,1264,26,8
11961,20230402,1090,46,8
11962,20230402,998,26,9
11963,20230402,1418,40,9
11964,20230402,1392,38,8
11965,20230402,710,9,5
11966,20230402,710,22,5
11967,20230402,1516,34,15
11968,20230402,1809,21,8
11969,20230402,1457,50,8
11970,20230402,1501,77,7
11971,20230402,663,36,5
11972,20230402,724,41,6
11973,20230402,499,21,6
11974,20230402,1602,36,12
11975,20230402,1343,25,11
11976,20230402,1131,19,13
11977,20230402,1077,38,7
11978,20230402,752,20,5
11979,20230402,1177,18,8
11980,20230402,1171,23,13
11981,20230402,1168,38,8
11982,20230402,1101,30,24
11983,20230402,1505,25,14
11984,20230402,1310,24,12
11985,20230401,1476,70,7
11986,20230401,816,39,7
11987,20230401,1638,40,7
11988,20230401,1635,46,7
11989,20230401,1792,47,10
11990,20230401,1848,43,13
11991,20230401,998,40,8
11992,20230401,998,27,6
11993,20230401,1855,38,11
11994,20230401,1234,16,6
11995,20230401,1582,40,8
11996,20230401,1895,56,9
11997,20230401,1598,41,6
11998,20230401,1179,66,16
11999,20230401,1514,50,7
12000,20230401,1772,77,9
12001,20230401,1772,81,14
12002,20230401,1444,42,7
12003,20230401,1567,60,11
12004,20230401,1245,72,12
12005,20230401,2065,103,13
12006,20230401,1679,130,13
12007,20230401,1652,70,10
12008,20230401,1466,61,7
12009,20230401,1861,41,11
12010,20230401,1610,39,8
12011,20230401,1454,86,9
12012,20230401,1143,67,7
12013,20230401,1820,63,12
12014,20230401,1927,60,12
12015,20230401,770,31,6
12016,20230401,1133,60,7
12017,20230401,1035,54,14
12018,20230401,999,41,9
12019,20230401,1356,61,12
12020,20230401,1289,83,15
12021,20230401,1195,46,17
12022,20230401,1115,25,10
12023,20230401,1086,47,6
12024,20230401,302,17,7
12025,20230401,1453,25,26
12026,20230401,1001,57,8
12027,20230401,1117,27,7
12028,20230401,1332,50,12
12029,20230401,234,16,6
12030,20230401,1282,60,12
12031,20230401,1385,93,12
12032,20230401,903,39,8
12033,20230401,1038,31,14
12034,20230401,1179,53,4
12035,20230401,879,36,5
12036,20230401,662,45,5
12037,20230401,744,53,8
12038,20230401,1192,67,11
12039,20230401,855,25,8
12040,20230401,851,32,6
12041,20230401,554,28,5
12042,20230401,871,22,6
12043,20230401,700,27,16
12044,20230401,657,36,7
12045,20230401,159,21,5
12046,20230401,802,22,7
12047,20230401,935,46,8
12048,20230401,825,51,12
12049,20230401,1303,100,13
12050,20230401,1028,22,8
12051,20230401,1168,19,11
12052,20230401,693,45,8
12053,20230401,713,15,18
12054,20230401,947,17,5
12055,20230401,824,14,9
12056,20230401,767,21,7
12057,20230401,976,25,14
12058,20230401,1214,81,11
12059,20230331,1328,23,9
12060,20230331,1792,39,23
12061,20230331,1538,30,7
12062,20230331,1514,29,11
12063,20230331,1608,41,10
12064,20230331,1828,31,22
12065,20230331,817,21,5
12066,20230331,405,6,8
12067,20230331,1095,35,8
12068,20230331,1299,37,16
12069,20230331,1665,51,9
12070,20230331,1593,31,18
12071,20230331,1917,28,12
12072,20230331,1296,25,8
12073,20230331,1384,23,11
12074,20230331,1325,20,19
12075,20230331,1598,21,13
12076,20230331,1688,42,6
12077,20230331,1382,32,8
12078,20230331,1393,41,6
12079,20230331,1343,39,7
12080,20230331,1582,22,13
12081,20230331,659,15,9
12082,20230331,345,19,5
12083,20230331,758,33,6
12084,20230331,1286,46,23
12085,20230331,716,19,7
12086,20230330,1675,26,30
12087,20230330,1179,26,18
12088,20230330,686,28,6
12089,20230330,1466,51,16
12090,20230330,988,27,14
12091,20230330,959,18,14
12092,20230330,2227,81,15
12093,20230330,1390,55,12
12094,20230330,1579,33,16
12095,20230330,1689,25,18
12096,20230330,1145,37,8
12097,20230330,1864,50,6
12098,20230330,729,21,7
12099,20230330,1161,32,10
12100,20230330,879,24,9
12101,20230330,1313,66,6
12102,20230330,1153,35,10
12103,20230330,1186,15,31
12104,20230330,1447,35,13
12105,20230330,1202,15,12
12106,20230330,1426,25,13
12107,20230330,676,20,7
12108,20230330,1037,12,6
12109,20230329,1625,42,9
12110,20230329,1586,34,5
12111,20230329,1668,34,11
12112,20230329,1496,39,15
12113,20230329,882,21,9
12114,20230329,1075,31,7
12115,20230329,1243,50,6
12116,20230329,1265,32,9
12117,20230329,1491,36,17
12118,20230329,1621,41,10
12119,20230329,629,9,5
12120,20230329,1819,27,5
12121,20230329,1161,37,19
12122,20230329,1003,40,10
12123,20230329,1293,46,8
12124,20230329,1300,23,8
12125,20230329,1042,22,8
12126,20230329,1947,45,14
12127,20230329,1212,25,13
12128,20230328,1595,34,9
12129,20230328,1506,35,9
12130,20230328,1050,20,19
12131,20230328,1027,22,14
12132,20230328,811,10,5
12133,20230328,1309,19,16
12134,20230328,2457,62,13
12135,20230328,1222,48,16
12136,20230328,1039,12,13
12137,20230328,1624,50,6
12138,20230328,1509,43,8
12139,20230328,1017,29,5
12140,20230328,1153,50,15
12141,20230328,1231,26,6
12142,20230328,992,17,14
12143,20230328,768,9,10
12144,20230328,807,19,5
12145,20230328,717,15,8
12146,20230328,349,10,5
12147,20230328,1085,13,20
12148,20230328,1468,20,11
12149,20230328,835,26,16
12150,20230327,1360,50,12
12151,20230327,1687,42,9
12152,20230327,1479,48,15
12153,20230327,840,28,32
12154,20230327,1381,33,6
12155,20230327,13498,58,16
12156,20230327,1205,35,11
12157,20230327,1484,30,8
12158,20230327,1246,32,11
12159,20230327,737,32,7
12160,20230327,880,20,5
12161,20230327,1225,37,14
12162,20230327,1306,41,17
12163,20230327,1163,12,7
12164,20230327,1097,22,7
12165,20230327,580,20,6
12166,20230327,979,35,9
12167,20230327,2104,36,13
12168,20230326,1545,54,11
12169,20230326,994,37,10
12170,20230326,1039,22,7
12171,20230326,1241,11,13
12172,20230326,1192,7,34
12173,20230326,1043,36,11
12174,20230326,1255,26,13
12175,20230326,1607,42,10
12176,20230326,1319,39,11
12177,20230326,819,15,8
12178,20230326,1305,38,6
12179,20230326,1416,45,8
12180,20230326,731,20,5
12181,20230326,1028,34,9
12182,20230326,1188,26,10
12183,20230326,793,34,12
12184,20230326,492,37,8
12185,20230326,353,18,4
12186,20230326,721,31,9
12187,20230326,861,17,11
12188,20230326,1651,41,9
12189,20230325,1225,37,10
12190,20230325,1881,55,7
12191,20230325,2196,97,14
12192,20230325,976,23,6
12193,20230325,1339,41,7
12194,20230325,1813,60,12
12195,20230325,1159,22,6
12196,20230325,1543,47,17
12197,20230325,830,28,5
12198,20230325,1268,30,8
12199,20230325,1074,44,10
12200,20230325,1501,22,11
12201,20230325,1264,38,15
12202,20230325,1175,30,10
12203,20230325,631,16,6
12204,20230325,796,43,5
12205,20230325,975,20,13
12206,20230325,1005,12,11
12207,20230325,1184,37,6
12208,20230325,1224,50,13
12209,20230325,691,38,6
12210,20230325,759,24,5
12211,20230325,1390,18,6
12212,20230325,997,44,4
12213,20230325,1095,17,5
12214,20230325,1358,19,14
12215,20230324,1543,29,15
12216,20230324,1258,32,6
12217,20230324,856,33,8
12218,20230324,948,33,6
12219,20230324,1047,37,9
12220,20230324,884,17,12
12221,20230324,803,20,8
12222,20230324,585,12,7
12223,20230324,1624,27,14
12224,20230324,1304,56,20
12225,20230324,995,52,10
12226,20230324,1218,57,10
12227,20230324,766,22,6
12228,20230324,1127,23,15
12229,20230324,993,33,7
12230,20230324,780,27,7
12231,20230324,1402,62,17
12232,20230324,1020,41,6
12233,20230324,869,36,7
12234,20230324,517,30,8
12235,20230324,854,54,8
12236,20230324,664,39,6
12237,20230324,635,32,7
12238,20230324,964,31,11
12239,20230324,920,22,7
12240,20230324,925,23,6
12241,20230324,967,20,10
12242,20230323,1590,28,7
12243,20230323,2113,37,17
12244,20230323,1607,57,9
12245,20230323,992,53,5
12246,20230323,2216,64,12
12247,20230323,1099,45,9
12248,20230323,653,28,5
12249,20230323,1228,43,7
12250,20230323,1217,35,9
12251,20230323,971,12,9
12252,20230323,1235,46,21
12253,20230322,1247,47,10
12254,20230322,1962,56,13
12255,20230322,907,13,11
12256,20230322,1650,79,13
12257,20230322,2234,45,12
12258,20230322,1571,27,12
12259,20230322,2011,12,22
12260,20230322,2001,21,12
12261,20230321,2225,24,10
12262,20230321,1308,22,10
12263,20230321,993,13,6
12264,20230321,1082,18,6
12265,20230321,1277,23,10
12266,20230321,1644,27,10
12267,20230321,1212,27,7
12268,20230321,1837,29,5
12269,20230321,954,24,16
12270,20230321,1346,39,5
12271,20230321,1873,88,9
12272,20230321,2067,67,8
12273,20230321,1304,12,8
12274,20230321,990,19,6
12275,20230321,1628,31,12
12276,20230321,1715,38,10
12277,20230321,1312,31,7
12278,20230321,1988,27,24
12279,20230321,1233,21,14
12280,20230321,1559,28,10
12281,20230321,1362,32,10
12282,20230321,1825,35,16
12283,20230320,1911,59,12
12284,20230320,2929,101,26
12285,20230320,1023,22,12
12286,20230320,1782,29,5
12287,20230320,838,10,17
12288,20230320,1475,48,9
12289,20230320,2315,57,29
12290,20230320,2169,42,13
12291,20230320,1242,56,11
12292,20230320,1032,48,8
12293,20230320,781,27,6
12294,20230320,1657,36,14
12295,20230320,1205,32,9
12296,20230320,1294,53,8
12297,20230320,1708,40,9
12298,20230320,1577,57,12
12299,20230320,1146,22,10
12300,20230320,1316,23,8
12301,20230320,1549,48,21
12302,20230320,1356,71,8
12303,20230319,3141,67,10
12304,20230319,1605,31,11
12305,20230319,1219,17,6
12306,20230319,957,20,10
12307,20230319,1128,11,10
12308,20230319,1065,25,8
12309,20230319,775,20,7
12310,20230319,2370,53,8
12311,20230319,2673,51,7
12312,20230319,1471,32,8
12313,20230319,1783,14,10
12314,20230319,2824,19,12
12315,20230319,1662,45,8
12316,20230318,1708,36,14
12317,20230318,2228,11,11
12318,20230318,1517,52,7
12319,20230318,1388,29,15
12320,20230318,2444,47,11
12321,20230318,1673,39,9
12322,20230318,1458,72,10
12323,20230318,1072,26,5
12324,20230318,2340,47,8
12325,20230318,995,12,7
12326,20230318,1227,23,8
12327,20230318,1022,19,8
12328,20230318,1809,35,11
12329,20230318,2184,75,9
12330,20230318,629,30,5
12331,20230318,1347,30,10
12332,20230318,1414,23,12
12333,20230318,689,10,10
12334,20230317,855,24,6
12335,20230317,1104,27,10
12336,20230317,1094,27,7
12337,20230317,2009,59,9
12338,20230317,1129,16,5
12339,20230317,1120,53,15
12340,20230317,2005,31,11
12341,20230317,1562,30,8
12342,20230317,1532,26,11
12343,20230316,1245,25,14
12344,20230316,1488,82,15
12345,20230316,1832,35,6
12346,20230316,1413,22,12
12347,20230316,1558,26,9
12348,20230316,2086,36,15
12349,20230316,961,22,6
12350,20230316,867,27,7
12351,20230316,1941,49,9
12352,20230316,1454,51,7
12353,20230316,920,19,12
