,home,away,home_score,away_score,home_rank,away_rank,공휴일,merged_ex_score,merged_ex_score_away,pitcher1,pitcher2,time,요일,구장,관중수,month,year,first_game,rain,temp,pm10,date,before_attendance,before_5game_avg,last_match
298,LG,Doosan,7,4,1.0,5.0,0,5.4,4.8,유영찬,이영하,18:30,금,잠실,18826,06,2023,0,0.0,24.5,25.0,20230616,12023.0,13767.4,lose
299,SSG,Lotte,12,1,2.0,4.0,0,3.8,5.2,K. 맥카티,한현희,18:30,금,문학,18013,06,2023,0,0.0,22.4,25.0,20230616,6736.0,11192.2,lose
300,Hanhwa,Kiwoom,2,2,10.0,6.0,0,6.4,5.2,R. 산체스,안우진,18:30,금,대전,7005,06,2023,0,0.0,23.1,24.0,20230616,7601.0,9735.6,win
301,KIA,NC,7,10,7.0,3.0,0,4.8,7.6,T. 와이드너,윤영철,17:00,토,광주,15992,06,2023,0,0.0,23.7,23.0,20230617,10170.0,9351.8,win
302,KT,Samsung,6,5,9.0,9.0,0,6.8,3.6,이상동,백정현,17:00,토,수원,14935,06,2023,0,0.0,22.1,26.0,20230617,6998.0,7739.6,win
303,LG,Doosan,4,7,1.0,5.0,0,6.8,5.0,곽빈,C. 켈리,17:00,토,잠실,22878,06,2023,0,0.0,25.6,21.0,20230617,18826.0,13754.6,win
304,SSG,Lotte,8,5,2.0,4.0,0,6.2,4.0,이로운,구승민,17:00,토,문학,23000,06,2023,0,0.0,22.7,21.0,20230617,18013.0,10980.6,win
305,Hanhwa,Kiwoom,6,9,10.0,7.0,0,5.4,4.6,이명종,강재민,17:00,토,대전,11008,06,2023,0,0.0,24.1,20.0,20230617,7005.0,8736.6,even
306,KIA,NC,7,7,6.0,2.0,0,5.8,8.0,양현종,이용준,17:00,일,광주,13967,06,2023,0,0.0,25.1,21.0,20230618,15992.0,11101.4,lose
307,KT,Samsung,5,7,7.0,8.0,0,7.0,3.4,문용익,Jeon Y.,17:00,일,수원,10137,06,2023,0,0.0,23.3,29.0,20230618,14935.0,8678.8,win
308,LG,Doosan,15,3,1.0,4.0,0,5.0,5.8,A. 플럿코,장원준,17:00,일,잠실,19038,06,2023,0,0.0,27.0,26.0,20230618,22878.0,15311.0,lose
309,SSG,Lotte,2,7,1.0,3.0,0,7.0,4.2,C. 반즈,R. 엘리아스,17:00,일,문학,19156,06,2023,0,0.0,23.5,26.0,20230618,23000.0,12179.2,win
310,Hanhwa,Kiwoom,5,6,9.0,5.0,0,5.2,3.6,하영민,남지민,17:00,일,대전,8163,06,2023,0,0.0,24.8,25.0,20230618,11008.0,8538.2,lose
311,KT,Lotte,5,2,9.0,4.0,0,7.8,4.2,배제성,한현희,18:30,화,수원,5773,06,2023,0,0.0,22.0,36.0,20230620,10137.0,9699.6,lose
312,NC,LG,8,4,3.0,1.0,0,8.6,7.6,송명기,이상영,18:30,화,창원,3433,06,2023,0,1.5,23.5,26.8,20230620,3633.0,5744.4,lose
313,Doosan,SSG,1,6,5.0,2.0,0,4.2,5.8,노경은,이영하,18:30,화,잠실,6186,06,2023,0,9.0,25.2,36.0,20230620,18623.0,14822.4,lose
314,Samsung,Kiwoom,2,7,9.0,6.0,0,4.6,4.6,최원태,D. 뷰캐넌,18:30,화,대구,7667,06,2023,0,0.0,22.6,19.0,20230620,18496.0,14299.4,win
315,Hanhwa,KIA,4,6,10.0,7.0,0,5.2,7.2,S. 앤더슨,한승주,18:30,화,대전,5451,06,2023,0,0.0,23.4,20.0,20230620,8163.0,8969.8,win
316,KT,Lotte,8,2,7.0,3.0,0,6.0,3.8,고영표,나균안,18:30,수,수원,6024,06,2023,0,16.4375,19.8,17.0,20230621,5773.0,8929.8,win
317,NC,LG,3,9,2.0,1.0,0,9.2,7.8,고우석,천사민,18:30,수,창원,3571,06,2023,0,17.5,21.7,13.2,20230621,3433.0,4225.8,win
318,Doosan,SSG,1,3,5.0,1.0,0,3.6,6.2,오원석,최원준,18:30,수,잠실,5473,06,2023,0,38.5,20.6,11.0,20230621,6186.0,14360.2,lose
319,Samsung,Kiwoom,0,2,8.0,5.0,0,4.6,5.6,원종현,김대우,18:30,수,대구,7453,06,2023,0,7.5,21.3,15.0,20230621,7667.0,14409.0,lose
320,Hanhwa,KIA,7,4,9.0,6.0,0,4.4,8.2,F. 페냐,김유신,18:30,수,대전,5207,06,2023,0,2.0,21.0,14.0,20230621,5451.0,7845.6,lose
321,KT,Lotte,4,2,7.0,3.0,0,6.2,3.4,W. 벤자민,이인복,18:30,목,수원,7861,06,2023,0,0.0,21.1,27.0,20230622,6024.0,8773.4,win
322,NC,LG,3,4,2.0,1.0,0,7.8,7.8,박명근,천사민,18:30,목,창원,4997,06,2023,0,0.0,25.0,28.0,20230622,3571.0,3498.0,lose
323,Doosan,SSG,3,5,5.0,1.0,0,3.2,6.2,K. 맥카티,김명신,18:30,목,잠실,7291,06,2023,0,0.0,22.7,23.0,20230622,5473.0,13753.0,lose
324,Samsung,Kiwoom,1,2,8.0,4.0,0,4.0,5.2,안우진,A. 수아레즈,18:30,목,대구,10176,06,2023,0,0.0,24.1,19.0,20230622,7453.0,14701.8,lose
325,Hanhwa,KIA,1,0,9.0,7.0,0,4.8,7.4,이태양,이의리,18:30,목,대전,7675,06,2023,0,0.0,22.1,19.0,20230622,5207.0,7366.8,win
326,KIA,KT,3,10,7.0,6.0,0,4.8,5.6,W. 쿠에바스,황동하,18:30,금,광주,9018,06,2023,0,0.0,24.2,18.0,20230623,13967.0,10868.8,win
327,LG,Lotte,1,2,1.0,4.0,0,7.2,3.6,박세웅,고우석,18:30,금,잠실,21089,06,2023,0,0.0,24.9,33.0,20230623,19038.0,16898.0,win
328,NC,Hanhwa,2,6,2.0,9.0,0,6.2,4.6,R. 산체스,T. 와이드너,18:30,금,창원,6376,06,2023,0,0.0,23.5,27.2,20230623,4997.0,3757.6,lose
329,SSG,Samsung,6,0,1.0,8.0,0,4.8,3.0,김광현,백정현,18:30,금,문학,12744,06,2023,0,0.0,23.7,33.0,20230623,19156.0,14696.8,win
330,Kiwoom,Doosan,1,2,4.0,5.0,0,5.2,3.0,곽빈,하영민,18:30,금,고척,7316,06,2023,0,0.0,25.2,33.0,20230623,8528.0,7168.8,win
331,KIA,KT,4,1,8.0,7.0,0,4.0,6.4,양현종,엄상백,17:00,토,광주,14043,06,2023,0,0.0,24.9,16.0,20230624,9018.0,11158.6,lose
332,LG,Lotte,9,1,2.0,4.0,0,6.6,3.0,A. 플럿코,C. 반즈,17:00,토,잠실,23750,06,2023,0,0.0,27.2,39.0,20230624,21089.0,18770.8,lose
333,NC,Hanhwa,1,7,3.0,10.0,0,4.6,4.6,문동주,이용준,17:00,토,창원,13791,06,2023,0,0.0,22.7,28.2,20230624,6376.0,4402.0,lose
334,SSG,Samsung,13,10,1.0,10.0,0,4.4,2.0,노경은,이승현,17:00,토,문학,20062,06,2023,0,0.0,25.3,39.0,20230624,12744.0,15929.8,win
335,Kiwoom,Doosan,4,2,5.0,6.0,0,3.6,2.0,A. 후라도,B. 브랜든,17:00,토,고척,11717,06,2023,0,0.0,27.3,39.0,20230624,7316.0,7554.0,lose
336,LG,Lotte,7,3,2.0,5.0,0,5.4,1.8,김진성,구승민,17:00,일,잠실,20846,06,2023,0,0.0,28.4,32.0,20230625,23750.0,21116.2,win
337,SSG,Samsung,2,5,1.0,10.0,0,6.6,2.6,D. 뷰캐넌,조성훈,17:00,일,문학,14722,06,2023,0,0.0,27.2,32.0,20230625,20062.0,18595.0,win
338,Kiwoom,Doosan,2,17,5.0,6.0,0,3.2,1.8,R. 알칸타라,I. 맥키니,14:00,일,고척,9549,06,2023,0,0.0,28.7,32.0,20230625,11717.0,8682.2,win
339,KIA,Kiwoom,1,8,7.0,4.0,0,3.4,2.2,정찬헌,이의리,18:30,화,광주,5349,06,2023,0,133.0,24.8,18.75,20230627,14043.0,12638.0,lose
340,SSG,LG,0,14,1.0,1.0,0,5.8,6.0,임찬규,오원석,18:30,화,문학,12244,06,2023,0,0.5,24.8,18.0,20230627,14722.0,17936.8,lose
341,Doosan,NC,3,2,5.0,2.0,0,5.0,3.4,박치국,류진욱,18:30,화,잠실,5302,06,2023,0,3.0,26.1,18.0,20230627,7291.0,11961.2,win
342,Lotte,Samsung,5,3,4.0,9.0,0,2.0,3.2,김원중,이승현,18:30,화,사직,11654,06,2023,0,12.0,24.4,18.75,20230627,12594.0,11994.8,win
343,Hanhwa,KT,4,1,9.0,6.0,0,5.0,5.6,F. 페냐,고영표,18:30,화,대전,4625,06,2023,0,7.0,25.5,14.0,20230627,7675.0,7500.8,win
344,KIA,Kiwoom,5,7,8.0,5.0,0,2.4,3.4,이명종,황동하,18:30,수,광주,4816,06,2023,0,117.5,23.0,28.333333333333332,20230628,5349.0,11673.8,lose
345,SSG,LG,6,8,2.0,1.0,0,5.2,7.0,박명근,노경은,18:30,수,문학,11045,06,2023,0,0.0,25.0,33.0,20230628,12244.0,15785.6,lose
346,Doosan,NC,1,4,6.0,3.0,0,5.4,2.2,E. 페디,장원준,18:30,수,잠실,5400,06,2023,0,0.0,26.7,33.0,20230628,5302.0,8575.0,win
347,Lotte,Samsung,9,6,5.0,10.0,0,2.6,3.8,심재민,A. 수아레즈,18:30,수,사직,13787,06,2023,0,27.5,23.1,28.333333333333332,20230628,11654.0,12312.4,win
348,Hanhwa,KT,6,4,9.0,7.0,0,5.0,4.8,김범수,손동현,18:30,수,대전,5007,06,2023,0,5.5,23.3,28.333333333333332,20230628,4625.0,6224.2,win
349,KT,NC,3,2,7.0,3.0,0,4.0,2.4,박영현,류진욱,18:30,금,수원,4596,06,2023,0,9.125,24.3,36.0,20230630,7861.0,8946.0,lose
350,LG,KIA,5,4,1.0,9.0,0,7.8,2.6,박명근,임기영,18:30,금,잠실,20568,06,2023,0,0.5,26.1,33.0,20230630,20846.0,21520.2,lose
351,Lotte,Doosan,1,0,5.0,6.0,0,4.0,5.0,김원중,홍건희,18:30,금,울산,6894,06,2023,0,10.5,23.4,24.25,20230630,13787.0,12969.0,win
352,Samsung,Hanhwa,1,6,10.0,9.0,0,4.8,4.8,문동주,최채흥,18:30,금,대구,8114,06,2023,0,21.0,24.0,14.0,20230630,10176.0,13558.4,win
353,Kiwoom,SSG,3,7,5.0,2.0,0,4.4,5.4,김광현,A. 후라도,18:30,금,고척,7164,06,2023,0,0.5,26.0,33.0,20230630,9549.0,9025.2,lose
354,KT,NC,7,6,7.0,4.0,0,3.8,2.2,김재윤,이용찬,18:00,토,수원,9551,07,2023,0,0.0,25.7,33.0,20230701,4596.0,6878.2,win
355,LG,KIA,3,5,1.0,9.0,0,8.6,3.4,김기훈,A. 플럿코,18:00,토,잠실,23750,07,2023,0,0.0,28.5,27.0,20230701,20568.0,21058.2,win
356,Lotte,Doosan,1,2,4.0,6.0,0,3.8,4.6,곽빈,C. 반즈,18:00,토,울산,10013,07,2023,0,1.0,23.4,24.8,20230701,6894.0,11146.4,win
357,Samsung,Hanhwa,4,10,10.0,8.0,0,5.0,5.8,R. 산체스,D. 뷰캐넌,18:00,토,대구,18151,07,2023,0,0.0,25.8,21.0,20230701,8114.0,10381.2,lose
358,Kiwoom,SSG,6,3,5.0,2.0,0,4.8,5.6,I. 맥키니,R. 엘리아스,18:00,토,고척,10836,07,2023,0,0.0,28.0,27.0,20230701,7164.0,8854.8,lose
359,KT,NC,5,0,7.0,5.0,0,3.2,3.0,고영표,신민혁,17:00,일,수원,5406,07,2023,0,0.0,24.7,28.0,20230702,9551.0,6761.0,win
360,LG,KIA,3,1,1.0,9.0,0,7.4,3.8,정우영,S. 앤더슨,17:00,일,잠실,20959,07,2023,0,0.0,27.5,21.0,20230702,23750.0,22000.6,lose
361,Lotte,Doosan,2,4,5.0,6.0,0,3.8,4.6,김명신,구승민,17:00,일,울산,7588,07,2023,0,0.0,25.7,29.0,20230702,10013.0,10988.4,lose
362,Samsung,Hanhwa,2,1,10.0,8.0,0,3.8,6.6,원태인,F. 페냐,17:00,일,대구,12395,07,2023,0,0.0,27.9,31.0,20230702,18151.0,10312.2,lose
363,Kiwoom,SSG,5,9,5.0,2.0,0,5.2,3.6,고효준,원종현,14:00,일,고척,9512,07,2023,0,0.0,26.5,21.0,20230702,10836.0,9316.4,win
364,Samsung,Doosan,3,5,10.0,6.0,0,3.2,2.0,정철원,오승환,18:30,화,포항,4182,07,2023,0,4.5,25.0,17.0,20230704,12395.0,11257.8,win
365,Kiwoom,NC,8,4,5.0,5.0,0,5.8,2.8,안우진,이준호,18:30,화,고척,4474,07,2023,0,70.0,26.2,33.0,20230704,9512.0,9755.6,lose
366,LG,KT,4,8,1.0,7.0,0,6.6,4.0,W. 벤자민,임찬규,18:30,수,잠실,9707,07,2023,0,14.5,24.8,26.0,20230705,20959.0,21974.6,win
367,SSG,KIA,3,17,2.0,9.0,0,5.0,3.2,윤영철,박종훈,18:30,수,문학,13025,07,2023,0,13.0,23.8,26.0,20230705,11045.0,14163.4,lose
368,Samsung,Doosan,4,7,10.0,6.0,0,3.2,2.4,이영하,황동재,18:30,수,포항,5902,07,2023,0,11.5,27.6,24.5,20230705,4182.0,10603.6,lose
369,Kiwoom,NC,2,0,3.0,6.0,0,5.8,3.2,장재영,E. 페디,18:30,수,고척,4027,07,2023,0,16.0,24.4,26.0,20230705,4474.0,8307.0,win
370,Hanhwa,Lotte,5,3,8.0,6.0,0,5.4,3.6,한승주,나균안,18:30,수,대전,7760,07,2023,0,20.0,23.4,18.0,20230705,5007.0,5593.0,lose
371,LG,KT,8,7,1.0,7.0,0,4.6,5.4,정우영,김민수,18:30,목,잠실,10736,07,2023,0,0.0,28.5,49.0,20230706,9707.0,19166.0,lose
372,SSG,KIA,6,7,2.0,9.0,0,5.6,6.4,양현종,김광현,18:30,목,문학,17513,07,2023,0,0.0,26.4,49.0,20230706,13025.0,14219.6,lose
373,Samsung,Doosan,1,5,10.0,4.0,0,2.8,3.6,B. 브랜든,최채흥,18:30,목,포항,6923,07,2023,0,0.0,27.2,43.0,20230706,5902.0,9748.8,lose
374,Kiwoom,NC,4,5,3.0,6.0,0,4.8,2.4,김시훈,이명종,18:30,목,고척,4013,07,2023,0,0.0,27.7,49.0,20230706,4027.0,7202.6,win
375,Hanhwa,Lotte,3,4,8.0,6.0,0,5.6,3.2,C. 반즈,문동주,18:30,목,대전,10061,07,2023,0,0.0,25.2,31.0,20230706,7760.0,6054.8,win
376,KT,KIA,2,6,7.0,9.0,0,6.0,6.8,최지민,손동현,18:30,금,수원,16315,07,2023,0,0.0,24.4,37.0,20230707,5406.0,6687.6,win
377,Doosan,Kiwoom,10,0,4.0,4.0,0,4.6,5.0,곽빈,I. 맥키니,18:30,금,잠실,14123,07,2023,0,0.0,26.9,47.0,20230707,5400.0,5930.4,lose
378,KT,KIA,0,7,7.0,8.0,0,5.8,7.2,이의리,고영표,18:00,토,수원,18700,07,2023,0,2.875,24.1,17.0,20230708,16315.0,8745.8,lose
379,NC,Samsung,0,8,6.0,10.0,0,3.0,2.8,D. 뷰캐넌,신민혁,18:00,토,창원,12462,07,2023,0,2.5,22.7,17.25,20230708,13791.0,6433.6,lose
380,Doosan,Kiwoom,5,2,3.0,4.0,0,6.2,3.8,R. 알칸타라,최원태,18:00,토,잠실,19676,07,2023,0,0.0,26.2,13.0,20230708,14123.0,7517.8,win
381,Lotte,LG,3,12,6.0,1.0,0,2.2,4.6,A. 플럿코,박세웅,18:00,토,사직,19496,07,2023,0,14.0,21.7,17.25,20230708,7588.0,9987.2,win
382,Hanhwa,SSG,7,9,9.0,2.0,0,5.0,5.6,R. 엘리아스,R. 산체스,18:00,토,대전,12000,07,2023,0,6.0,23.3,15.0,20230708,10061.0,7025.6,even
383,KT,KIA,1,5,8.0,8.0,0,4.4,7.6,M. 산체스,배제성,17:00,일,수원,18700,07,2023,0,8.6875,23.9,27.0,20230709,18700.0,10913.6,lose
384,NC,Samsung,0,7,6.0,10.0,0,1.8,3.6,A. 수아레즈,송명기,17:00,일,창원,8522,07,2023,0,0.0,24.9,14.0,20230709,12462.0,8239.4,lose
385,Doosan,Kiwoom,9,2,3.0,4.0,0,6.4,3.2,최원준,정찬헌,17:00,일,잠실,11472,07,2023,0,18.0,25.3,24.75,20230709,19676.0,10358.4,win
386,Lotte,LG,7,4,6.0,1.0,0,2.6,6.0,이인복,이정용,17:00,일,사직,15860,07,2023,0,2.0,24.5,14.0,20230709,19496.0,11555.6,lose
387,Hanhwa,SSG,7,0,9.0,2.0,0,5.2,6.0,F. 페냐,오원석,17:00,일,대전,10168,07,2023,0,7.0,25.8,22.0,20230709,12000.0,7890.6,lose
388,Kiwoom,KT,2,4,5.0,8.0,0,2.0,3.6,W. 벤자민,안우진,18:30,화,고척,4217,07,2023,0,92.0,24.0,20.0,20230711,4013.0,6572.4,lose
389,KIA,Samsung,3,2,8.0,10.0,0,8.4,4.6,윤영철,원태인,18:30,수,광주,8470,07,2023,0,7.0,26.0,24.25,20230712,4816.0,9438.6,lose
390,LG,Hanhwa,1,2,1.0,9.0,0,6.2,4.6,문동주,C. 켈리,18:30,수,잠실,17812,07,2023,0,0.0,26.4,25.0,20230712,10736.0,17144.0,lose
391,NC,Lotte,11,2,6.0,5.0,0,1.8,3.8,E. 페디,나균안,18:30,수,창원,13074,07,2023,0,13.5,25.7,24.25,20230712,8522.0,9229.6,win
392,SSG,Doosan,1,4,2.0,3.0,0,5.4,7.2,B. 브랜든,문승원,18:30,수,문학,19699,07,2023,0,0.0,26.1,25.0,20230712,17513.0,13709.8,lose
393,Kiwoom,KT,3,4,5.0,8.0,0,2.0,2.8,W. 쿠에바스,김재웅,18:30,수,고척,3890,07,2023,0,0.0,26.9,25.0,20230712,4217.0,5248.6,lose
394,KIA,Samsung,1,4,8.0,10.0,0,5.6,4.4,D. 뷰캐넌,양현종,18:30,목,광주,7085,07,2023,0,4.0,26.4,21.0,20230713,8470.0,8339.2,win
395,NC,Lotte,13,3,6.0,6.0,0,3.2,3.8,T. 와이드너,C. 반즈,18:30,목,창원,10316,07,2023,0,7.0,26.4,23.8,20230713,13074.0,10845.0,win
396,Kiwoom,KT,0,9,6.0,8.0,0,1.8,2.2,고영표,I. 맥키니,18:30,목,고척,4520,07,2023,0,82.0,25.4,24.0,20230713,3890.0,4124.2,lose
397,KIA,Doosan,2,5,8.0,3.0,0,4.4,6.6,R. 알칸타라,M. 산체스,18:30,금,광주,9779,07,2023,0,0.0,26.7,27.0,20230721,7085.0,7952.6,win
398,LG,SSG,4,6,1.0,2.0,0,5.8,3.8,김광현,C. 켈리,18:30,금,잠실,17524,07,2023,0,0.0,30.2,65.0,20230721,17812.0,16592.8,lose
399,Lotte,Kiwoom,2,0,6.0,6.0,0,3.8,1.8,C. 반즈,안우진,18:30,금,사직,13431,07,2023,0,0.0,24.9,23.0,20230721,15860.0,11970.2,win
400,Samsung,KT,2,7,10.0,7.0,0,4.4,3.6,W. 쿠에바스,장필준,18:30,금,대구,7833,07,2023,0,0.0,26.2,36.0,20230721,6923.0,9510.6,lose
401,Hanhwa,NC,3,9,9.0,4.0,0,4.8,5.8,E. 페디,R. 산체스,18:30,금,대전,8475,07,2023,0,5.0,26.0,45.0,20230721,10168.0,8999.2,lose
402,Lotte,Kiwoom,3,5,5.0,7.0,0,3.4,1.4,A. 후라도,박세웅,18:00,토,사직,14266,07,2023,0,0.5,24.6,16.0,20230722,13431.0,13277.6,win
403,Samsung,KT,5,2,10.0,7.0,0,4.6,5.0,김태훈,박영현,18:00,토,대구,10356,07,2023,0,0.0,25.4,15.0,20230722,7833.0,7447.0,lose
404,Hanhwa,NC,5,7,9.0,4.0,0,4.4,6.6,이용찬,박상원,18:00,토,대전,10021,07,2023,0,1.0,24.1,19.0,20230722,8475.0,9692.8,lose
405,Lotte,Kiwoom,6,7,6.0,6.0,0,3.4,2.0,김동혁,김원중,17:00,일,사직,11470,07,2023,0,0.5,26.7,11.4,20230723,14266.0,14128.2,lose
406,Samsung,KT,7,8,10.0,7.0,0,4.0,5.2,이상동,김태훈,17:00,일,대구,8613,07,2023,0,0.0,27.4,10.0,20230723,10356.0,7039.2,win
407,KT,LG,4,1,7.0,1.0,0,6.0,5.8,W. 벤자민,A. 플럿코,18:30,화,수원,7948,07,2023,0,2.3125,26.5,23.0,20230725,18700.0,13734.4,win
408,NC,KIA,5,3,4.0,8.0,0,8.0,3.6,김태현,최지민,18:30,화,창원,5668,07,2023,0,1.5,27.0,16.8,20230725,10316.0,11633.0,even
409,Doosan,Lotte,8,5,3.0,7.0,0,6.6,3.2,B. 브랜든,나균안,18:30,화,잠실,12700,07,2023,0,0.0,28.6,18.0,20230725,11472.0,11194.6,lose
410,Samsung,SSG,5,1,10.0,2.0,0,4.0,4.4,A. 수아레즈,오원석,18:30,화,대구,5557,07,2023,0,0.0,27.8,17.0,20230725,8613.0,7925.4,lose
411,Kiwoom,Hanhwa,6,16,5.0,9.0,0,3.0,4.8,장시환,이명종,18:30,화,고척,9886,07,2023,0,3.5,27.8,18.0,20230725,4520.0,4133.4,lose
412,KT,LG,4,3,6.0,1.0,0,6.0,4.4,손동현,고우석,18:30,수,수원,8134,07,2023,0,1.4375,26.9,18.0,20230726,7948.0,13413.8,win
413,NC,KIA,3,13,4.0,8.0,0,9.0,2.8,M. 산체스,송명기,18:30,수,창원,6325,07,2023,0,0.0,28.1,30.0,20230726,5668.0,10008.4,win
414,Doosan,Lotte,2,7,3.0,7.0,0,6.2,3.8,A. 윌커슨,곽빈,18:30,수,잠실,13620,07,2023,0,3.0,27.8,14.0,20230726,12700.0,12674.2,win
415,Samsung,SSG,7,8,10.0,2.0,0,4.6,3.4,문승원,김태훈,18:30,수,대구,6955,07,2023,0,1.5,27.5,18.0,20230726,5557.0,7856.4,win
416,Kiwoom,Hanhwa,4,5,6.0,9.0,0,3.6,6.6,박상원,김동혁,18:30,수,고척,11324,07,2023,0,0.5,28.8,14.0,20230726,9886.0,5305.2,lose
417,KT,LG,6,9,5.0,1.0,0,5.0,2.6,정우영,이상동,18:30,목,수원,8413,07,2023,0,0.0,26.8,24.0,20230727,8134.0,13959.4,win
418,NC,KIA,4,0,4.0,8.0,0,7.4,4.4,E. 페디,양현종,18:30,목,창원,7279,07,2023,0,0.0,29.2,32.0,20230727,6325.0,8781.0,lose
419,Doosan,Lotte,1,9,3.0,7.0,0,5.6,4.6,C. 반즈,최원준,18:30,목,잠실,12511,07,2023,0,0.0,28.7,24.0,20230727,13620.0,14318.2,lose
420,Samsung,SSG,6,5,10.0,2.0,0,5.2,3.2,최지광,백승건,18:30,목,대구,7663,07,2023,0,0.0,28.0,25.0,20230727,6955.0,7862.8,lose
421,Kiwoom,Hanhwa,2,0,7.0,9.0,0,4.4,6.2,안우진,R. 산체스,18:30,목,고척,11650,07,2023,0,0.0,29.4,24.0,20230727,11324.0,6767.4,lose
422,KIA,Lotte,6,5,8.0,7.0,0,3.8,6.0,이의리,박세웅,18:30,금,광주,10295,07,2023,0,0.0,27.7,23.0,20230728,9779.0,7099.8,lose
423,NC,KT,2,10,4.0,7.0,0,5.6,4.8,엄상백,김영규,18:30,금,창원,4676,07,2023,0,0.0,29.5,36.0,20230728,7279.0,8532.4,win
424,SSG,Hanhwa,3,4,2.0,9.0,0,4.2,5.8,주현상,서진용,18:30,금,문학,14386,07,2023,0,0.0,29.5,33.0,20230728,19699.0,14705.2,win
425,Doosan,LG,2,9,3.0,1.0,0,4.0,3.6,C. 켈리,R. 알칸타라,18:30,금,잠실,16987,07,2023,0,0.0,30.0,33.0,20230728,12511.0,13995.8,win
426,Kiwoom,Samsung,5,5,7.0,10.0,0,4.8,6.0,A. 후라도,원태인,18:30,금,고척,7755,07,2023,0,0.0,30.6,33.0,20230728,11650.0,8254.0,lose
427,KIA,Lotte,4,1,8.0,7.0,0,4.8,6.4,윤영철,이인복,18:00,토,광주,14754,07,2023,0,0.0,29.5,19.0,20230729,10295.0,8089.0,win
428,NC,KT,2,8,4.0,5.0,0,4.2,6.4,배제성,정구범,18:00,토,창원,8309,07,2023,0,0.0,30.1,32.0,20230729,4676.0,6852.8,lose
429,SSG,Hanhwa,6,3,2.0,9.0,0,4.6,6.0,박종훈,장민재,18:00,토,문학,21344,07,2023,0,0.0,29.4,33.0,20230729,14386.0,15133.6,lose
430,Doosan,LG,6,7,3.0,1.0,0,3.6,5.2,고우석,홍건희,18:00,토,잠실,21126,07,2023,0,0.0,29.7,33.0,20230729,16987.0,13458.0,lose
431,Kiwoom,Samsung,2,7,7.0,10.0,0,4.8,6.0,D. 뷰캐넌,김동혁,18:00,토,고척,11851,07,2023,0,0.0,30.8,33.0,20230729,7755.0,9027.0,even
432,KIA,Lotte,6,3,8.0,7.0,0,5.2,5.4,T. 파노니,한현희,17:00,일,광주,11796,07,2023,0,0.5,28.4,20.0,20230730,14754.0,10076.6,win
433,NC,KT,2,5,5.0,5.0,0,3.2,6.4,W. 벤자민,신민혁,17:00,일,창원,6181,07,2023,0,0.0,29.3,30.0,20230730,8309.0,6451.4,lose
434,SSG,Hanhwa,6,1,2.0,9.0,0,4.6,5.6,오원석,김범수,17:00,일,문학,18158,07,2023,0,0.0,29.7,19.0,20230730,21344.0,17193.4,win
435,Doosan,LG,0,10,3.0,1.0,0,3.8,5.8,조원태,B. 브랜든,17:00,일,잠실,19500,07,2023,0,0.0,29.4,19.0,20230730,21126.0,15388.8,lose
436,Kiwoom,Samsung,6,10,7.0,10.0,0,3.8,6.0,백정현,장재영,14:00,일,고척,11235,07,2023,0,49.5,29.7,19.0,20230730,11851.0,10493.2,lose
437,KT,SSG,8,0,4.0,2.0,0,6.6,5.6,고영표,K. 맥카티,18:30,화,수원,7831,08,2023,0,0.0,28.0,39.0,20230801,8413.0,12379.0,lose
438,LG,Kiwoom,4,2,1.0,7.0,0,7.6,3.8,임찬규,I. 맥키니,18:30,화,잠실,12159,08,2023,0,0.0,30.7,31.0,20230801,17524.0,15347.6,win
439,Lotte,NC,3,6,7.0,5.0,0,5.0,2.6,임정호,진승현,18:30,화,사직,13326,08,2023,0,0.0,28.4,15.0,20230801,11470.0,14904.6,win
440,Samsung,KIA,8,11,10.0,8.0,0,7.0,5.8,최지민,우규민,18:30,화,포항,6912,08,2023,0,0.0,29.8,23.0,20230801,7663.0,7828.8,lose
441,Hanhwa,Doosan,3,8,9.0,4.0,0,2.6,2.2,곽빈,문동주,18:30,화,대전,10225,08,2023,0,0.0,28.6,28.0,20230801,10021.0,10145.0,win
442,KT,SSG,1,0,4.0,2.0,0,7.4,4.0,W. 쿠에바스,김광현,18:30,수,수원,7780,08,2023,0,1.8125,27.4,37.0,20230802,7831.0,10205.2,win
443,LG,Kiwoom,6,3,1.0,8.0,0,7.8,3.4,함덕주,안우진,18:30,수,잠실,11740,08,2023,0,0.0,30.7,33.0,20230802,12159.0,13587.6,win
444,Lotte,NC,6,3,8.0,5.0,0,4.2,3.2,C. 반즈,E. 페디,18:30,수,사직,11444,08,2023,0,0.0,28.8,27.0,20230802,13326.0,13670.6,lose
445,Samsung,KIA,7,6,10.0,8.0,0,7.2,5.4,오승환,정해영,18:30,수,포항,6477,08,2023,0,0.0,29.8,20.0,20230802,6912.0,7140.0,lose
446,Hanhwa,Doosan,1,4,9.0,4.0,0,2.2,3.4,박치국,김범수,18:30,수,대전,9011,08,2023,0,0.0,28.3,29.0,20230802,10225.0,10177.8,lose
447,KT,SSG,3,1,4.0,2.0,0,6.4,3.0,엄상백,R. 엘리아스,18:30,목,수원,7521,08,2023,0,0.0,27.2,26.0,20230803,7780.0,8021.2,win
448,LG,Kiwoom,5,4,1.0,8.0,0,7.2,3.6,정우영,양현,18:30,목,잠실,12179,08,2023,0,0.0,30.3,23.0,20230803,11740.0,13994.2,win
